seconds_elapsed,microphone_dBFS,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
185,-15.22222222,0.6802852379465566,0.080948074,0.087240659,0.7231478210791801,-0.001566606,-0.238592829,-1.509908379,9.729733726353322,2.0560589936173077,-0.040930627,0.020617577473370775,0.001561219,-0.001128288,-54.13847496,-13.82137976,-40.16813335,0.8217806816101074,0.5448853373527527,1.2044379711151123,10.008000373840332,16.468936920166016,246.00274658203125,158.89999389648438,-86.9143447,40.3887454,-13.15818771,-11.60146776,8.072007846832275,-0.0010675,0.015916129661773703,-5.17E-04,0.067571566,-0.289283145,-0.057262357,9.729733726353322,2.0560589936173077,-0.040930627,Drive
186,-9.625,0.6931542395388038,0.08315623,0.080758608,0.7113824932320604,0.006517254,-0.232289774,-1.544062873,9.644573693136566,2.470031823926759,-0.101163546,0.018707938474214193,0.018012580971540973,-3.34E-04,-54.68344917,-15.6052637,-40.27890926,0.6309967041015625,0.16401219367980957,1.2144379615783691,9.996000289916992,17.16962242126465,245.0006561279297,158.89999389648438,-86.9145351,40.3886893,-13.70364973,-13.38535172,7.960743808746338,-0.002977139,0.032367492,2.772535013206737E-4,-0.0177941,0.17940519388439585,-0.040609798,9.644573693136566,2.470031823926759,-0.101163546,Drive
187,-12.44444444,0.7017803307875846,0.091370375,0.085442235,0.7013066382084078,0.008486969,-0.250695831,-1.570407172,9.719294224,2.550342393152922,-0.069856482,0.018897716254357575,-0.00397792,0.005490212,-54.47726898,-16.35117163,-40.27366329,0.5801253318786621,0.14866068959236145,1.224437952041626,9.991000175476074,17.899654388427734,244.0006103515625,158.89999389648438,-86.9147297,40.3886296,-13.49722578,-14.13138173,7.966477856636048,-0.002787361,0.010376990300340994,0.006101059,0.030988027,0.069809627,0.016755725537399645,9.719294224,2.550342393152922,-0.069856482,Drive
188,-15.25,0.713718647,0.095846043,0.081072958,0.6890540904211766,0.01689874,-0.251224984,-1.603830489,9.478403211797325,2.512187897580341,-0.25137415,0.019443327407307417,0.024524331368049334,-0.007984011,-54.44103497,-16.64140978,-40.07370525,0.5941274166107178,0.5966573357582092,1.2344379425048828,9.996000289916992,18.438005447387695,243.0001678466797,158.89999389648438,-86.9149321,40.3885617,-13.46099179,-14.42113166,8.165825862884521,-0.00224175,0.038879242187673316,-0.007373164,-0.137342749,0.038482747,-0.085060002,9.478403211797325,2.512187897580341,-0.25137415,Drive
189,-15.33333333,0.7263338193297386,0.10129215468007785,0.07545328,0.6756128995464399,0.028155254253831048,-0.251766901,-1.639560233,9.615961417411137,2.4950316033317046,-0.365474621,0.023411895784262855,0.004217196,-0.0013979,-54.06088284,-16.92957371,-39.88106724,0.5678392052650452,0.3328663408756256,1.2444379329681396,9.98900032,19.03928565979004,241.00160217285156,158.89999389648438,-86.9151296,40.3884883,-13.08108378,-14.70941772,8.358707838058471,0.001726818,0.018572106335621077,-7.87E-04,-0.00365304,0.024184032128407404,-0.095221928,9.615961417411137,2.4950316033317046,-0.365474621,Drive
190,-16.88888889,0.7377821467455151,0.098750753,0.076211525,0.6633982681533666,0.01916115,-0.249416921,-1.674469003,9.572495752167933,2.439770173100592,-0.042719435,0.011128688,6.95357626435139E-4,-0.002682094,-56.30080284,-17.1760136,-38.47172333,0.6000996232032776,0.24041630327701569,1.254438042640686,9.977000237,19.639474868774414,239.00155639648438,158.89999389648438,-86.9153309,40.3884049,-15.32100375,-14.95597971,9.768051786,-0.01055639,0.015050268443233506,-0.002071247,-0.04287748,-0.009947581,0.14155586743817747,9.572495752167933,2.439770173100592,-0.042719435,Drive
191,-14.5,0.7448130990695028,0.10201793865671435,0.070809749,0.6556088067952869,0.029180823997097108,-0.247337935,-1.694394283,9.719058986,2.335412319424083,0.055380487,-0.005263368,0.016968803,0.001576045,-55.16095711,-17.49162775,-37.09861336,0.6409189105033875,0.5762811899185181,1.2644380331039429,9.984000205993652,20.28744125366211,238.9981231689453,158.89999389648438,-86.9155426,40.3883148,-14.18103574,-15.2717157,11.141039781570434,-0.026948446,0.031323714,0.002186892,0.09820583,-0.094991,0.33621413195596156,9.719058986,2.335412319424083,0.055380487,Drive
192,-17.11111111,0.7502415706810442,0.10304826454630175,0.066888441,0.6496430612304835,0.034556318110632665,-0.243947593,-1.710037434,9.845846625207697,2.135544857932526,-0.019493955,-0.007149285,0.012556469542069307,0.005763018,-53.63973881,-17.01863354,-36.44859737,0.5539047122001648,0.2126029133796692,1.2744380235671997,9.979999542236328,20.82956314086914,240.99851989746094,158.89999389648438,-86.9157638,40.3882329,-12.65969578,-14.79884375,11.791299772262573,-0.028834363,0.026911380393905292,0.006373865,0.20471684909561305,-0.265627875,0.31382064029429724,9.845846625207697,2.135544857932526,-0.019493955,Drive
193,-20.25,0.7605404819099648,0.092776235,0.060952890085653195,0.6396770014346225,0.026707900055114506,-0.220883907,-1.740010016,9.772360283194237,1.949729386,-0.152159126,-0.004694035,0.00360133,9.711286453168514E-4,-51.66748707,-17.24067365,-36.04758331,0.4739433526992798,0.1984943300485611,1.2844380140304565,9.972999572753906,21.18973159790039,242.99879455566406,158.89999389648438,-86.9159968,40.3881587,-10.68744382,-15.02051771,12.192435760498046,-0.026379113,0.017956241,0.001581976,0.06289908,-0.231168381,0.1070714145898819,9.772360283194237,1.949729386,-0.152159126,Drive
194,-20.33333333,0.7730560985583703,0.07966867,0.04881511,0.6273813542810459,0.024968881340860165,-0.185501909,-1.775768799,9.744899658056406,1.6209676621051936,-0.262635293,8.095209385060425E-4,-0.001178698,-0.004330788,-51.79387909,-17.09146759,-35.34864513,0.4415286183357239,0.15620499849319458,1.2944380044937134,9.970000267028809,21.070053100585938,243,158.89999389648438,-86.91623,40.3880821,-10.81395786,-14.87167769,12.891617708206176,-0.020875557,0.013176212736599835,-0.003719941,-0.066079917,-0.220747503,-0.019617621,9.744899658056406,1.6209676621051936,-0.262635293,Drive
195,-17.5,0.781689632,0.074114969,0.042524626,0.6177774679313586,0.025465,-0.169219118,-1.80182255,9.903315044143826,1.419141294886765,-0.229005323,-2.82E-04,0.001667969,0.00130324,-52.9630051,-17.19638762,-35.69231926,0.43352198600769043,0.18439088761806488,1.3044379949569702,9.967000007629395,20.74018096923828,243.00003051757812,158.89999389648438,-86.9164554,40.3880025,-11.98320579,-14.97610969,12.54782175064087,-0.021966779,0.01602288,0.001914087,0.011388047227581728,-0.265721647,0.023773854,9.903315044143826,1.419141294886765,-0.229005323,Drive
196,-18.55555556,0.7884305229464781,0.070286256,0.039111025,0.6098323464393616,0.024373774,-0.159203936,-1.822930517,9.881829002528514,1.179223071024256,-0.223987366,1.4529869444125776E-4,-0.00301717,1.037874071433851E-5,-53.1227029,-16.99362362,-35.05011126,0.470821738,0.15620499849319458,1.314437985420227,9.965999603271484,20.09029197692871,242.99998474121094,158.89999389648438,-86.9166784,40.3879221,-12.14278172,-14.77358972,13.190029764175415,-0.021539779,0.011337740407257513,6.212257628681735E-4,-0.007337839,-0.411999788,0.013585189013805204,9.881829002528514,1.179223071024256,-0.223987366,Drive
197,-19.375,0.7952785416714196,0.066758734,0.036217544,0.6014586675514295,0.022966739839141808,-0.150316368,-1.84483719,9.903071042403434,1.1809363804974602,-0.222840321,2.164653631252716E-4,-0.00376442,-1.08E-04,-52.34495281,-17.40403165,-35.99890514,0.4320308566093445,0.48010414838790894,1.3244379758834839,9.961999893188477,19.421924591064453,243.00173950195312,158.89999389648438,-86.9168856,40.3878465,-11.36490973,-15.18411973,12.241723747253419,-0.021468612,0.01059049,5.026146853161813E-4,0.013995420585558253,-0.316104951,0.00893817,9.903071042403434,1.1809363804974602,-0.222840321,Drive
198,-18.88888889,0.8004758693639514,0.058085917956331404,0.038062779,0.5953071927561343,0.008312823,-0.138746153,-1.862092961,9.894841453404103,1.2773026647498307,0.11448668985309993,-0.015084369,-9.77E-04,7.694897149210272E-4,-50.1864069,-16.97654372,-37.6032053,0.44100818037986755,0.1345362365245819,1.3344379663467407,9.960000038146973,18.85019302368164,242.99998474121094,158.89999389648438,-86.9170881,40.3877724,-9.206363847,-14.75638777,10.636935777664185,-0.036769447,0.013377851695251805,0.001380337,0.026336105124464312,-0.105549002,0.19273413266552594,9.894841453404103,1.2773026647498307,0.11448668985309993,Drive
199,-19.88888889,0.8009676790008178,0.050571223,0.041984996830041595,0.5950866851669091,-0.007130687,-0.13136019,-1.864101142,9.864486879515416,1.1873104644631876,0.2485312213714334,-0.02491552,-0.002842789,-0.001339165,-49.63618675,-15.66309168,-38.98631912,0.48959511518478394,0.22671568393707275,1.3444379568099976,9.961000442504883,18.310331344604492,244.99900817871094,158.89999389648438,-86.9172903,40.3877008,-8.65638782,-13.44305773,9.253333835601806,-0.046600598,0.011512121589196166,-7.28E-04,0.018602829713087816,-0.10861751,0.17747585009783506,9.864486879515416,1.1873104644631876,0.2485312213714334,Drive
200,-15.625,0.8011602736213832,0.048850070287301706,0.04109959,0.5950303748973365,-0.007781645,-0.127534028,-1.86445068,9.822545671925962,1.1496583538726695,-0.1190226,-0.00602248,-0.003040893,-0.004473122,-49.37803505,-15.6497937,-39.03560726,0.4943404793739319,0.5672742128372192,1.3544379472732544,9.977000237,17.68260955810547,245.00265502929688,158.89999389648438,-86.9174861,40.3876371,-8.397869849,-13.42975967,9.204289856,-0.027707557,0.011314018202258401,-0.003862275,-0.028148239,-0.113550257,-0.19566938,9.822545671925962,1.1496583538726695,-0.1190226,Drive
201,-16.11111111,0.8097331327142068,0.050788971,0.030836409229098014,0.583719313,0.009444075,-0.118591672,-1.891845351,9.982751531508363,0.7321572635431313,-0.69485653,0.023333772125165655,0.014786358520917559,-0.001009677,-48.53452698,-15.03271775,-37.97981918,0.4655948281288147,1.0940293073654175,1.3644379377365112,10.003999710083008,16.705829620361328,244.02391052246094,158.89999389648438,-86.9176699,40.3875756,-7.554483856,-12.81280571,10.260199813842773,0.001648695,0.029141269235428677,-3.99E-04,0.11834634854955581,-0.443295182,-0.601628161,9.982751531508363,0.7321572635431313,-0.69485653,Drive
202,-15.375,0.8244226794798397,0.050109650107842046,0.0177869,0.5634302491123236,0.027309556,-0.102861203,-1.941158862,9.981514477035374,0.5016535253691243,-0.593025084,0.019905911,9.044097257253615E-5,-0.004010538,-47.85181515,-16.50171971,-37.24428116,0.5058689117431641,0.764198899,1.374437928199768,10.010000228881836,15.319855690002441,244.01234436035156,158.89999389648438,-86.9178403,40.3875153,-6.871771919,-14.28205173,10.996103792190551,-0.001779167,0.014445352,-0.003399691,0.090256626,-0.519764036,-0.322814395,9.981514477035374,0.5016535253691243,-0.593025084,Drive
203,-15.55555556,0.8348639590068928,0.040592967469281364,0.00969816,0.5488042935584355,0.02852849,-0.078506225,-1.977403746,10.070924589267143,0.31257971300062937,-0.298332066,0.002564965,-0.001356615,6.39017523849582E-4,-48.81866508,-15.86792966,-37.01162739,0.5459309220314026,0.2690724730491638,1.3844380378723145,10.005999565124512,14.01131534576416,243.0019073486328,158.89999389648438,-86.917996,40.3874586,-7.838743882,-13.64789579,11.227903776168823,-0.019120112,0.012998296111795002,0.001249865,0.12643333083217584,-0.469149302,-0.017600992,10.070924589267143,0.31257971300062937,-0.298332066,Drive
204,-20.25,0.8451113469392351,0.021151469089090824,-0.001096309,0.5341331073381368,0.024505863906544387,-0.034585378,-2.013892336,10.125223187566961,0.13219764250109098,-0.229127288,-0.002784396,0.001644247,0.004363407,-48.24428909,-16.60151567,-35.97962931,0.6483926177024841,0.6850547194480896,1.3944380283355713,10.03499984741211,12.548815727233887,241.019043,158.89999389648438,-86.9181385,40.3874033,-7.264245867,-14.38148175,12.260145769119262,-0.024469474,0.015999157,0.004974254,0.045734331,-0.211786562,0.023453421384385487,10.125223187566961,0.13219764250109098,-0.229127288,Drive
205,-24.66666667,0.852245069,0.00657903,-0.009509636,0.5229706550107419,0.023137222396806607,-0.001264895,-2.040799025,10.185743581901477,-0.225085044,-0.235617529,-0.003697702,-0.003266254,-0.001294344,-49.92264294,-16.69874967,-33.82059528,0.669091523,0.35510560870170593,1.4044380187988281,10.02400016784668,10.672910690307617,239.00648498535156,158.89999389648438,-86.9182559,40.3873544,-8.942477805,-14.47883774,14.419667711257935,-0.025382779,0.011088657039172441,-6.83E-04,0.028759095,-0.237709614,7.473715011355946E-4,10.185743581901477,-0.225085044,-0.235617529,Drive
206,-30.625,0.8592984728442813,-0.010053983,-0.018383907,0.5110258899846123,0.021354221151147074,0.036075456,-2.068950732,10.272146595334544,-0.551446886,-0.214259264,-0.004492396,-1.47E-04,0.007115184,-51.65418926,-16.59541566,-34.1334034,0.7806016802787781,0.31827661395072937,1.414438009262085,10.015999794006348,8.132999420166016,238.00668334960938,158.89999389648438,-86.9183484,40.3873156,-10.6741458,-14.37525972,14.107103757858276,-0.026177474,0.014208129494116433,0.007726032,0.025696458168400143,-0.17874441,-0.003316575,10.272146595334544,-0.551446886,-0.214259264,Drive
207,-31.11111111,0.8625937295191496,-0.017254309,-0.018924765,0.5052358594912927,0.01523308,0.048910075780546784,-2.082258315,10.272120429474173,-0.559188713,-0.08489874,-0.019781369,-0.006278976,0.003034962,-51.29245914,-15.00892774,-33.85085142,1.1418663263320923,0.32557642459869385,1.4244379997253418,9.98900032,5.772860527038574,237.00845336914062,158.89999389648438,-86.9184181,40.3872871,-10.31265977,-12.7892597,14.389777688980102,-0.041466447,0.008075935,0.003645809,0.016892025771650297,-0.056665759,0.073460722,10.272120429474173,-0.559188713,-0.08489874,Drive
208,-31.55555556,0.8532493211902105,-0.022157259,-0.006912657,0.520879192,-0.011270026,0.045000133462823354,-2.045186414,10.202809907857654,-0.419452519,0.097054514,-0.075286924,-0.013720569,0.002184954,-47.12481689,-15.51486176,-33.78082342,1.7068819999694824,0.23345234990119934,1.4344379901885986,9.98900032,3.481496572494507,241.003418,158.89999389648438,-86.9184652,40.3872724,-6.144651858,-13.29494984,14.459073705673218,-0.096972002,6.34341428499633E-4,0.002795801,-0.025426434,0.040066067,-0.020112078,10.202809907857654,-0.419452519,0.097054514,Drive
209,-32.5,0.8363525115170525,-0.008341997,-0.006026812,0.5479888464640645,0.001030744,0.020622299064642486,-1.981483814,10.111632874868448,0.017638355161253255,-0.234723126,-0.055779844,-0.008437698,0.003936407,-49.15233513,-13.30763776,-37.65932518,3.468938112258911,0.6888396143913269,1.4444379806518555,9.994000434875488,1.2527849674224854,245.17942810058594,158.89999389648438,-86.9184872,40.3872692,-8.172413836,-11.08748182,10.580815753936768,-0.077464921,0.005917212,0.004547254,-0.058778596,0.2280079975579549,-0.224592056,10.111632874868448,0.017638355161253255,-0.234723126,Drive
210,-31.77777778,0.8270116413681252,0.026861747365119388,0.003416417,0.5612108568543369,0.024808970361369326,-0.048278746,-1.948493614,9.854761706972585,1.1013808400885572,-0.315387962,-0.007433952,-2.65E-04,0.003272184,-46.87849895,-12.21378577,-37.60576736,0.9678531885147095,0.5220153331756592,13.601287841796875,9.977999687194824,0.4228525161743164,246.1299591064453,159.29998779296875,-86.91849,40.3872701,-5.898577886,-9.994239769,10.634251794815064,-0.029119029,0.014089518,0.003883032,-0.14132171,0.6202678762882659,-0.067635709,9.854761706972585,1.1013808400885572,-0.315387962,Drive
211,-31.625,0.8108280816124481,0.071568358,0.033913806,0.5798213424034488,0.028416758728692832,-0.156033672,-1.897791781,9.732265963137728,1.9002525505510348,-0.27892065,3.350764135513635E-4,-4.00E-05,1.1712844648570256E-4,-46.72209515,-12.17450177,-37.61589329,1.8173840045928955,1.2762445211410522,13.611288070678711,10.003000259399414,0.6257469654083252,245.8673095703125,159.29998779296875,-86.9184881,40.3872705,-5.742295885,-9.954223833,10.624003734588623,-0.021350001,0.014314879491491225,7.279757195541147E-4,-0.059452298,0.3593440889154823,-6.59E-04,9.732265963137728,1.9002525505510348,-0.27892065,Drive
212,-26.44444444,0.8076561654655678,0.083506646,0.042888246,0.5821305281907609,0.028437960874831792,-0.185891725,-1.889887979,9.749619733940051,1.8995033421562713,-0.277596465,1.0971528889376273E-4,3.113544114313803E-5,6.968400427547184E-5,-46.59240902,-12.45949378,-37.54000942,1.0215176343917847,0.7605918645858765,13.62128734588623,10.187999725341797,0.7093247771263123,245.9807586669922,159.29998779296875,-86.9184891,40.38727,-5.612243915,-10.2392158,10.699521808624267,-0.021575362,0.014386046162435731,6.80531276778761E-4,-0.005045169,0.064339821,-1.79E-04,9.749619733940051,1.8995033421562713,-0.277596465,Drive
213,-34.625,0.8094922159481974,0.085837846,0.044143828,0.5791404941706981,0.028478638603559977,-0.191265498,-1.896838184,9.749348722971403,1.8990959032223775,-0.278004577,7.413195681224749E-5,-9.93E-05,1.5271177517648028E-4,-46.75064316,-12.34664376,-37.78071529,1.8702034950256348,0.23430748283863068,13.631287574768066,10.27400016784668,0.6300533413887024,246.00161743164062,159.29998779296875,-86.9184906,40.3872693,-5.770599871,-10.1264878,10.45942584991455,-0.021610945,0.014255573936891787,7.635590488100153E-4,-0.002142702,0.008546296,-4.91E-04,9.749348722971403,1.8990959032223775,-0.278004577,Drive
214,-52.11111111,0.8122008055159189,0.086404113,0.044020767,0.5752602155926159,0.028429468388406976,-0.192182904,-1.906338154,9.734586216,1.8961783682258384,-0.277570332,2.2832640374386773E-4,-1.11E-04,-1.48E-06,-46.55544304,-12.50743979,-37.71483536,1.895237684249878,0.19209372997283936,13.641287803649902,10.432999610900879,0.23560062050819397,248.21530151367188,159.29998779296875,-86.9184953,40.3872716,-5.575521879,-10.28801583,10.524939785003662,-0.021456751,0.014243712802462786,6.093646030086409E-4,-0.008016809,9.969148821043737E-4,-5.99E-05,9.734586216,1.8961783682258384,-0.277570332,Drive
215,-51.25,0.8150024014769248,0.086740713,0.04361778,0.5712641095652163,0.028536911,-0.192407747,-1.916131537,9.699251406401107,1.8921593589690124,-0.278127882,1.2157639958760113E-4,-1.71E-04,-1.20E-04,-46.65231121,-12.39788375,-37.65493332,45,0.18601074814796448,13.651288032531738,10.524999618530273,0.2354416698217392,248.21141052246094,159.29998779296875,-86.9184952,40.387274,-5.6722679,-10.17821577,10.584841794967652,-0.021563501,0.014184407220737449,4.907534819421838E-4,-0.017690946,-0.002725114,-0.001094561,9.699251406401107,1.8921593589690124,-0.278127882,Drive
