seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
23,-0.88251309,-0.017880279,0.00272606,0.46993986582293096,-0.012001037,-0.034127958,2.162768322287254,-0.021456751,0.011657990479064219,9.88920175162985E-4,-141.4912042,-25.60267553,-31.47209558,0.003001991,-9.59E-04,-0.008859744,9.889248597969129,0.3372950671077932,0.10936709493398666,9.889248597969129,0.3372950671077932,0.10936709493398666,-92.41158203,-67.4829567,-4.592567897,-33.66666667,7.56145873134142E-5,-0.001475226,2.2536112465760082E-4,45,1.5,4.867705345153809,74.64099884033203,2.561185836791992,256.1792297363281,155.6999969482422,-86.9107176,40.4250521,Garage
24,-0.882417646,-0.017843047,0.002810082,0.47011997369886604,-0.01182459,-0.034138838,2.162363541,-0.021480473,0.011847768232081701,7.754201674155746E-4,-141.4570457,-25.6128014,-31.44391338,0.012048480580153974,6.835032435296808E-4,-0.008617876,9.903445753079016,0.33819237597359036,0.10852205724392122,9.903445753079016,0.33819237597359036,0.10852205724392122,-92.37705559,-67.49235085,-4.564019899,-34.5,5.189236366524569E-5,-0.001285448,1.1861111824084254E-5,45,1.5,4.867705345153809,74.64099884033203,2.561185836791992,256.1792297363281,155.6999969482422,-86.9107176,40.4250521,Garage
25,-0.882178144,-0.017927789,0.002923473,0.47056533052371097,-0.011721564,-0.034389156,2.1613523203593035,-0.021344412,0.011559109875144294,9.162708671423248E-4,-141.4574106,-25.54496946,-31.44269337,0.017209795805124137,8.488277403207925E-4,-0.008746978,9.943717197307105,0.34243499176594816,0.10772348173613687,9.943717197307105,0.34243499176594816,0.10772348173613687,-92.37766586,-67.42451897,-4.563043895,-30.66666667,1.8795300219118452E-4,-0.001574106,1.5271181473508477E-4,45,1.5,13.018001556396484,83.76999664,14.418194770812988,85.53782653808594,158.09999084472656,-86.9095471,40.425128,Garage
26,-0.882240273,-0.017949951,0.002869936,0.47044829199615035,-0.011832397,-0.034379447,2.1616155314214023,-0.021373723,0.011634268,8.465868406205718E-4,-141.4648537,-25.55570545,-31.47953743,-0.024450191,-0.003338269,-0.007832268,9.892294726,0.3378032521136756,0.10944550082955545,9.892294726,0.3378032521136756,0.10944550082955545,-92.38523033,-67.43586479,-4.599155903,-27.625,1.586423706471269E-4,-0.001498948,8.302778276858978E-5,45,1.5,13.018001556396484,83.76999664,14.418194770812988,85.53782653808594,158.09999084472656,-86.9095471,40.425128,Garage
27,-0.882357456,-0.017893293,0.00282278,0.4702309615982389,-0.011853793,-0.034237973,2.16210988,-0.021350001,0.011669852,8.46586839490326E-4,-141.3677415,-25.51654345,-31.51369745,-0.004254804,-9.06E-04,-0.009008652,9.885903182538968,0.33793683234349037,0.10816487612076175,9.885903182538968,0.33793683234349037,0.10816487612076175,-92.28775169,-67.39658058,-4.633559923,-27.22222222,1.8236459429529542E-4,-0.001463365,8.302778276858978E-5,45,1.5,13.018001556396484,83.76999664,14.418194770812988,85.53782653808594,158.09999084472656,-86.9095471,40.425128,Garage
28,-0.882357199,-0.017874996,0.002832945,0.47023206023336617,-0.01181866,-0.034215231,2.1621084514173488,-0.021361862,0.011918934921110139,8.703090603128799E-4,-141.2811208,-25.49726749,-31.71426537,-0.008137379,-0.002119702,-0.00805267,9.873822906642284,0.336203198,0.10869919512312388,9.873822906642284,0.336203198,0.10869919512312388,-92.20064415,-67.37645119,-4.833639917,-25.75,1.7050348247121117E-4,-0.001214281,1.0675000641675828E-4,45,1.5,13.018001556396484,83.76999664,14.418194770812988,85.53782653808594,158.09999084472656,-86.9095471,40.425128,Garage
29,-0.882419583,-0.017848148,0.002805993,0.4701161636310874,-0.011836475,-0.034144036,2.1623718483934127,-0.021373723,0.011503795948494407,7.635590538961216E-4,-141.0959256,-25.82739946,-31.61093136,0.024658314,0.001854261,-0.00766367,9.917553855822636,0.3403071208068958,0.1092760691132683,9.917553855822636,0.3403071208068958,0.1092760691132683,-92.01557045,-67.70731476,-4.731037922,-27.33333333,1.586423706471269E-4,-0.00162942,0,45,1.5,13.018001556396484,83.76999664,14.418194770812988,85.53782653808594,158.09999084472656,-86.9095471,40.425128,Garage
30,-0.882167783,-0.018021922,0.002878883,0.4705814154981409,-0.011889637,-0.034513078,2.1613105547080917,-0.021456751,0.011563101584471545,9.414757289968938E-4,-141.3538336,-25.58766956,-31.41963537,0.009005408,0.001100191,-0.009335932,9.939942100673045,0.3433990893722738,0.1089286049375835,9.939942100673045,0.3433990893722738,0.1089286049375835,-92.27359955,-67.4672187,-4.538765893,-28.125,7.56145873134142E-5,-0.001570115,1.779166773612638E-4,45,1.5,3.9911792278289795,67.75700378417969,7.014311314,263.7468566894531,155.6999969482422,-86.9105352,40.4250547,Garage
31,-0.882087377,-0.01804361,0.002920597,0.4707310541162213,-0.011842305,-0.034588616,2.1609711230379864,-0.021444889,0.011978240475709577,8.465868349693427E-4,-141.3888477,-25.54875143,-31.39816334,-0.011273384,-0.002475927,-0.006364995,9.911405304103221,0.340306424,0.11099328494911055,9.911405304103221,0.340306424,0.11099328494911055,-92.30885811,-67.42915398,-4.518391891,-27,8.747569857237554E-5,-0.001154976,8.302778276858978E-5,45,1.5,3.9911792278289795,67.75700378417969,7.014311314,263.7468566894531,155.6999969482422,-86.9105352,40.4250547,Garage
32,-0.882279884,-0.017903733,0.002868791,0.47037573983368364,-0.011788051,-0.034297786,2.161782118880633,-0.021527917,0.011871490473813803,6.923923852121078E-4,-141.4405754,-25.55326538,-31.43525137,-0.013159048,-0.00333487,-0.006874537,9.887459662354107,0.33792231239161447,0.10984624075947456,9.887459662354107,0.33792231239161447,0.10984624075947456,-92.3603418,-67.43269264,-4.55486989,-27.11111111,4.447916934031595E-6,-0.001261726,-7.12E-05,45,1.5,3.9911792278289795,67.75700378417969,7.014311314,263.7468566894531,155.6999969482422,-86.9105352,40.4250547,Garage
33,-0.882592394,-0.017860662,0.002683854,0.469791904,-0.012051382,-0.034055663,2.163103688221711,-0.021438389,0.011688327506327858,9.045238055897733E-4,-141.4507013,-25.55936539,-31.41878143,-0.003282272,-0.001469044,-0.007582224,9.878233983678726,0.3346002373880553,0.11139402513220473,9.878233983678726,0.3346002373880553,0.11139402513220473,-92.37046799,-67.43928085,-4.538399897,-26.375,9.397650137543678E-5,-0.001444889,1.4096475206315517E-4,45,1.5,3.9911792278289795,67.75700378417969,7.014311314,263.7468566894531,155.6999969482422,-86.9105352,40.4250547,Garage
34,-0.882431548,-0.01792962,0.002753499,0.47009089560184664,-0.012004907,-0.034238812,2.1624242657596624,-0.021492334,0.011574962700816612,8.46586839490326E-4,-141.4458209,-25.60304148,-31.44147341,0.020488007554730164,0.002508194,-0.008956357,9.919283607631053,0.34164802961557816,0.10980848964412236,9.919283607631053,0.34164802961557816,0.10980848964412236,-92.36595436,-67.4833226,-4.562067885,-26.66666667,4.0031251841161433E-5,-0.001558254,8.302778276858978E-5,45,1.5,3.9911792278289795,67.75700378417969,7.014311314,263.7468566894531,155.6999969482422,-86.9105352,40.4250547,Garage
35,-0.88226565,-0.018062973,0.00279123,0.4703968954317778,-0.012075813,-0.034505504,2.1617251923940715,-0.021539778,0.011646129353677185,8.82170172702087E-4,-141.4436259,-25.55472946,-31.46038345,0.006652952,-8.68E-04,-0.007289899,9.928750417764904,0.3417380524491801,0.11246847245589044,9.928750417764904,0.3417380524491801,0.11246847245589044,-92.36363564,-67.4359864,-4.579513879,-27.25,-7.41E-06,-0.001487087,1.1861111824084254E-4,45,1.5,3.9911792278289795,67.75700378417969,7.014311314,263.7468566894531,155.6999969482422,-86.9105352,40.4250547,Garage
36,-0.882269909,-0.018077404,0.002780507,0.4703884228919316,-0.012108006,-0.034520997,2.161743492756075,-0.021397445,0.011634268219248184,6.923923846469848E-4,-141.40056,-25.53899155,-31.5069874,-0.006420228,-0.00127425,-0.010617317,9.920285511942742,0.34164222149015633,0.10952100226456679,9.920285511942742,0.34164222149015633,0.10952100226456679,-92.32020378,-67.41841835,-4.627581911,-27,1.3492014643383548E-4,-0.001498948,-7.12E-05,45,1.5,35.44828414916992,128.8990020751953,8.087031364440918,84.43912506103516,154.29998779296875,-86.9097722,40.4251124,Garage
37,-0.882456231,-0.017882126,0.002762972,0.47004629136289205,-0.011941737,-0.034164499,2.162527746367223,-0.021314417,0.011693574,7.754201696760664E-4,-141.4944995,-25.51068754,-31.38718334,-0.020462258,-0.002308349,-0.008049807,9.876654423200167,0.3353805529096952,0.10998931434005499,9.876654423200167,0.3353805529096952,0.10998931434005499,-92.41463203,-67.39072525,-4.507655902,-26,2.1794792920242526E-4,-0.001439642,1.1861111824084254E-5,45,1.5,35.44828414916992,128.8990020751953,8.087031364440918,84.43912506103516,154.29998779296875,-86.9097722,40.4251124,Garage
38,-0.882472572,-0.017841818,0.002774105,0.47001714179816756,-0.011882975,-0.0341042,2.162595943,-0.021622806,0.011883351572074936,7.042534987315608E-4,-141.4126373,-25.56717335,-31.44842735,0.006009222,6.422276057085945E-4,-0.007802657,9.890476847157895,0.33837241845802196,0.10994787774618389,9.890476847157895,0.33837241845802196,0.10994787774618389,-92.33264778,-67.44769844,-4.567191916,-25.77777778,-9.04E-05,-0.001249865,-5.93E-05,45,1.5,35.44828414916992,128.8990020751953,8.087031364440918,84.43912506103516,154.29998779296875,-86.9097722,40.4251124,Garage
39,-0.882405571,-0.017895057,0.002789715,0.47014078150675137,-0.011910344,-0.034211192,2.1623135492639634,-0.021456751,0.011800324,8.347257287964876E-4,-141.3964113,-25.56278151,-31.40816738,0.009420339,7.898969557678815E-4,-0.006492439,9.909866295971916,0.3399957042295956,0.11073193380844246,9.909866295971916,0.3399957042295956,0.11073193380844246,-92.31617775,-67.44330643,-4.527907901,-27,7.561458674829128E-5,-0.001332892,7.116667094450552E-5,45,1.5,35.44828414916992,128.8990020751953,8.087031364440918,84.43912506103516,154.29998779296875,-86.9097722,40.4251124,Garage
40,-0.882182908,-0.018060823,0.002847524,0.470551772,-0.011980493,-0.034552587,2.1613752888244333,-0.021421167,0.011634268192122283,9.058923974805015E-4,-141.4566788,-25.56412346,-31.46514137,0.018032296,0.001497184,-0.008578544,9.943920497,0.34519370478912464,0.11043283090140056,9.943920497,0.34519370478912464,0.11043283090140056,-92.37742226,-67.44330688,-4.585247912,-27.5,1.1119792335078988E-4,-0.001498948,1.4233334188901105E-4,45,1.5,35.44828414916992,128.8990020751953,8.087031364440918,84.43912506103516,154.29998779296875,-86.9097722,40.4251124,Garage
41,-0.88213731,-0.018061695,0.00287743,0.47063703949634844,-0.011931868,-0.034581134,2.161182550283579,-0.021508871,0.011723568725686234,7.400649332199604E-4,-141.4675372,-25.57290747,-31.45025734,-0.01657673,-0.003591176,-0.008511689,9.916031328219812,0.3396065815270526,0.11019471,9.916031328219812,0.3396065815270526,0.11019471,-92.38718208,-67.45270111,-4.569631877,-29.375,2.3494125343859196E-5,-0.001409647,-2.35E-05,45,1.5,5.727303981781006,61.29999923706055,6.073192119598389,263.6397705078125,155.6999969482422,-86.9106172,40.4250437,Garage
42,-0.882400205,-0.017935391,0.002771263,0.47014942215484323,-0.011981238,-0.03426492,2.1622917073444254,-0.021610945,0.011717296,7.635590538961216E-4,-141.4671718,-25.58425348,-31.51125744,-0.011790887,-0.001881459,-0.007254498,9.884782263,0.3374344573437589,0.11127496478193015,9.884782263,0.3374344573437589,0.11127496478193015,-92.38681549,-67.46477867,-4.629899912,-28.55555556,-7.86E-05,-0.00141592,0,45,1.5,5.727303981781006,61.29999923706055,6.073192119598389,263.6397705078125,155.6999969482422,-86.9106172,40.4250437,Garage
43,-0.882481044,-0.017882663,0.002746143,0.4699998356184913,-0.011970132,-0.03415024,2.162632680633693,-0.021480473,0.011859629375552669,6.568090536957155E-4,-141.4896193,-25.57607962,-31.44208342,-0.002828589,6.205665255055844E-4,-0.008639219,9.888473195937074,0.33863086607849713,0.10972137289863189,9.888473195937074,0.33863086607849713,0.10972137289863189,-92.40938637,-67.4563607,-4.563043895,-27.5,5.189236366524569E-5,-0.001273587,-1.07E-04,45,1.5,5.727303981781006,61.29999923706055,6.073192119598389,263.6397705078125,155.6999969482422,-86.9106172,40.4250437,Garage
44,-0.882438201,-0.017825573,0.002805898,0.47008207874390684,-0.011814072,-0.034104545,2.162450131,-0.021551639,0.011990101583012678,7.161146133812596E-4,-141.4267897,-25.5781535,-31.46672745,0.014697547,0.001197516,-0.005489039,9.905757237,0.3387441193883859,0.11130981226858583,9.905757237,0.3387441193883859,0.11130981226858583,-92.34667809,-67.45904449,-4.587687898,-28.11111111,-1.93E-05,-0.001143115,-4.74E-05,45,1.5,5.727303981781006,61.29999923706055,6.073192119598389,263.6397705078125,155.6999969482422,-86.9106172,40.4250437,Garage
45,-0.882157119,-0.018012114,0.002891366,0.47060173981398057,-0.011859139,-0.034507243,2.1612652088831927,-0.021539778,0.011883352,7.75420171936558E-4,-141.449847,-25.53581944,-31.41829338,0.019275146780662167,0.001933579,-0.007628174,9.951004487,0.3454723971394392,0.11000944652522986,9.951004487,0.3454723971394392,0.11000944652522986,-92.36973579,-67.41634422,-4.537789903,-27.625,-7.41E-06,-0.001249865,1.1861111824084254E-5,45,1.5,4.204041957855225,52.020999908447266,19.247285842895508,82.18977355957031,156.09999084472656,-86.9091095,40.4251993,Garage
46,-0.882214248,-0.018000919,0.002859408,0.47049523528339793,-0.011900843,-0.034458833,2.161506523206396,-0.021599084,0.011883351635368704,7.516979477232666E-4,-141.4785172,-25.58510748,-31.49564137,-0.017559885,-0.003415385,-0.00698536,9.908574048755238,0.33912453142184656,0.11073193351909952,9.908574048755238,0.33912453142184656,0.11073193351909952,-92.39852798,-67.46538849,-4.61440588,-28.33333333,-6.67E-05,-0.001249865,-1.19E-05,45,1.5,4.204041957855225,52.020999908447266,19.247285842895508,82.18977355957031,156.09999084472656,-86.9091095,40.4251993,Garage
47,-0.882382171,-0.017845463,0.002832429,0.4701863368159359,-0.011789977,-0.034163231,2.162213448181893,-0.021646528,0.012001962717441679,6.568090525654696E-4,-141.4431378,-25.54997156,-31.47050934,-0.006941953,-0.001550391,-0.007272409,9.89836391,0.3364529346378104,0.11002628302689894,9.89836391,0.3364529346378104,0.11002628302689894,-92.3633918,-67.43000862,-4.590005903,-29.625,-1.14E-04,-0.001131254,-1.07E-04,45,1.5,4.204041957855225,52.020999908447266,19.247285842895508,82.18977355957031,156.09999084472656,-86.9091095,40.4251993,Garage
48,-0.882498176,-0.017810608,0.002774063,0.46997025493279243,-0.011851855,-0.034049697,2.1627036552984737,-0.021516056,0.011895213,7.872812798047818E-4,-141.4629019,-25.52422949,-31.40841137,-0.01038455,-3.28E-04,-0.006465695,9.877850643639425,0.33602315549132894,0.110424119,9.877850643639425,0.33602315549132894,0.110424119,-92.38327766,-67.40475471,-4.528639908,-27.77777778,1.6309027062747086E-5,-0.001238004,2.3722223648168508E-5,45,1.5,4.204041957855225,52.020999908447266,19.247285842895508,82.18977355957031,156.09999084472656,-86.9091095,40.4251993,Garage
49,-0.882462479,-0.017847136,0.002777918,0.4700358292231193,-0.011881993,-0.034116923,2.1625533998012543,-0.021638089,0.012017245243231837,6.460884346429688E-4,-141.3733543,-25.53789341,-31.41585344,0.020279618409963753,0.002846007,-0.006592528,9.917343853,0.34100917068499964,0.1110484598620424,9.917343853,0.34100917068499964,0.1110484598620424,-92.29373001,-67.41719841,-4.536447906,-27.11111111,-1.06E-04,-0.001115971,-1.17E-04,45,1.5,4.204041957855225,52.020999908447266,19.247285842895508,82.18977355957031,156.09999084472656,-86.9091095,40.4251993,Garage
50,-0.882162318,-0.018000284,0.002894374,0.4705924229714477,-0.011842311,-0.034489326,2.161286937,-0.021409306,0.011824046053643365,7.635590601124737E-4,-141.4781508,-25.51764128,-31.47355934,0.00821633,0.001558853,-0.006552334,9.938098083422021,0.3442557420834754,0.11099328512994988,9.938098083422021,0.3442557420834754,0.11099328512994988,-92.39779648,-67.3982888,-4.594031906,-31.625,1.2305903517487412E-4,-0.00130917,0,45,1.5,4.204041957855225,52.020999908447266,19.247285842895508,82.18977355957031,156.09999084472656,-86.9091095,40.4251993,Garage
51,-0.882165408,-0.018052614,0.00286369,0.4705848213538383,-0.011945501,-0.034552882,2.161301108239924,-0.021516056,0.011741018293479693,8.584479513144102E-4,-141.4448448,-25.58034946,-31.39987141,-0.005740693,-0.001347548,-0.00808726,9.924005452869007,0.34196745915320315,0.11046187022646654,9.924005452869007,0.34196745915320315,0.11046187022646654,-92.3649778,-67.461362,-4.519611883,-34.44444444,1.630902875811585E-5,-0.001392198,9.488889459267403E-5,45,1.5,3.555347204208374,68.72899627685547,15.09324836730957,261.83209228515625,155.6999969482422,-86.9103692,40.4250626,Garage
52,-0.882402364,-0.017977065,0.002747041,0.4701439038063716,-0.012063047,-0.034315759,2.1623017672196174,-0.021527917,0.011752879346530992,6.80531269997286E-4,-141.4125148,-25.54252943,-31.43232342,-0.01913341,-0.002969702,-0.007335963,9.888342440707012,0.3372195671194965,0.1121374265227503,9.888342440707012,0.3372195671194965,0.1121374265227503,-92.33240379,-67.4226886,-4.552673888,-31.75,4.447915803785753E-6,-0.001380337,-8.30E-05,45,1.5,3.555347204208374,68.72899627685547,15.09324836730957,261.83209228515625,155.6999969482422,-86.9103692,40.4250626,Garage
53,-0.882577822,-0.017894849,0.002674916,0.4698180261167508,-0.012100346,-0.03410726,2.1630427212391083,-0.021575362,0.011788462659398329,7.161146122510138E-4,-141.4123936,-25.50812555,-31.47953737,-1.72E-04,-7.93E-05,-0.008151412,9.884212512236376,0.33722693602053017,0.11121448516272582,9.884212512236376,0.33722693602053017,0.11121448516272582,-92.33240372,-67.38852859,-4.5998879,-34.55555556,-4.30E-05,-0.001344754,-4.74E-05,45,1.5,3.555347204208374,68.72899627685547,15.09324836730957,261.83209228515625,155.6999969482422,-86.9103692,40.4250626,Garage
54,-0.882446332,-0.017967666,0.002722863,0.470061886,-0.012093688,-0.034277548,2.162487624918373,-0.021468612,0.011741018,7.516979409417916E-4,-141.4460649,-25.50251345,-31.45050148,0.012676785,0.001012247,-0.007689052,9.914544466629769,0.341285042,0.11237845106900317,9.914544466629769,0.341285042,0.11237845106900317,-92.36558807,-67.38267242,-4.571095886,-31.625,6.375347548932994E-5,-0.001392198,-1.19E-05,45,1.5,3.555347204208374,68.72899627685547,15.09324836730957,261.83209228515625,155.6999969482422,-86.9103692,40.4250626,Garage
55,-0.882212089,-0.018097314,0.002808125,0.47049589382791984,-0.012082243,-0.034580656,2.1614994724977366,-0.021290695,0.011705434894713672,8.584479484887957E-4,-141.4353291,-25.53423346,-31.49210337,0.014277226716569327,0.001293575,-0.007631394,9.935258032,0.3447000416158472,0.11198061545497005,9.935258032,0.3447000416158472,0.11198061545497005,-92.35558388,-67.41305099,-4.611721911,-32.88888889,2.4167015285059376E-4,-0.001427781,9.488889459267403E-5,45,1.5,3.555347204208374,68.72899627685547,15.09324836730957,261.83209228515625,155.6999969482422,-86.9103692,40.4250626,Garage
56,-0.882120202,-0.018142049,0.002844861,0.4706662172831378,-0.01206625,-0.034691861,2.1611119543464437,-0.021290695,0.011657990442896352,7.991423933242348E-4,-141.4455771,-25.54057753,-31.47599936,-0.004453298,-0.001752729,-0.008096458,9.932252541329097,0.34270505288850917,0.11165828149295548,9.932252541329097,0.34270505288850917,0.11165828149295548,-92.36570938,-67.41951653,-4.595251904,-35.44444444,2.4167015285059376E-4,-0.001475226,3.558333547225276E-5,45,1.5,8.676882744,68.63800048828125,9.121391296386719,264.4046936035156,155.6999969482422,-86.9107921,40.425041,Garage
57,-0.882403747,-0.017980047,0.002744491,0.4701412176856628,-0.012070256,-0.034318658,2.1623076796531677,-0.021520618,0.011888027621003298,7.870531799898555E-4,-141.4236179,-25.55302151,-31.44244944,-0.021344625,-0.003258494,-0.008400121,9.879273599791295,0.33642389430004416,0.11117623153242093,9.879273599791295,0.33642389430004416,0.11117623153242093,-92.34350578,-67.43269302,-4.562067919,-38.75,1.174706211224055E-5,-0.001245189,2.3494125343859196E-5,45,1.5,8.676882744,68.63800048828125,9.121391296386719,264.4046936035156,155.6999969482422,-86.9107921,40.425041,Garage
58,-0.882496082,-0.017913487,0.002719278,0.4699705865197969,-0.01204546,-0.034179785,2.162697018928898,-0.021610945,0.011895212706503937,7.398368342038136E-4,-141.414711,-25.58022753,-31.48612547,0.002657779,6.847966064527197E-5,-0.006719468,9.892712815293988,0.3382969184697253,0.11235812371506275,9.892712815293988,0.3382969184697253,0.11235812371506275,-92.33496605,-67.45928856,-4.606475883,-39.11111111,-7.86E-05,-0.001238004,-2.37E-05,45,1.5,8.676882744,68.63800048828125,9.121391296386719,264.4046936035156,155.6999969482422,-86.9107921,40.425041,Garage
59,-0.88239489,-0.017917609,0.002784526,0.47015995336967764,-0.011941483,-0.034245898,2.1622689094358276,-0.021563501,0.011800323811911264,8.110035045831961E-4,-141.420811,-25.5469215,-31.50723139,0.00581558,5.134435243976926E-4,-0.00553461,9.898392937,0.33948461754808146,0.11254397425258043,9.898392937,0.33948461754808146,0.11254397425258043,-92.340578,-67.42598289,-4.627337899,-40.875,-3.11E-05,-5.72E-04,4.7444447296337016E-5,45,1.5,8.676882744,68.63800048828125,9.121391296386719,264.4046936035156,155.6999969482422,-86.9107921,40.425041,Garage
60,-0.881992489,-0.017860958,0.003083806,0.4709147157020939,-0.011389191,-0.034417706,2.160566436434255,-0.021480473,0.012061268226831283,6.923923919935828E-4,-141.4202011,-25.55033743,-31.4590416,0.021484505,0.001681725,-0.00138043,9.945601805899907,0.3434310319643576,0.1115914913780481,9.945601805899907,0.3434310319643576,0.1115914913780481,-92.34070007,-67.431595,-4.5787819,-36,5.1892364230368614E-5,3.024583515141485E-4,-7.12E-05,45,1.5,8.676882744,68.63800048828125,9.121391296386719,264.4046936035156,155.6999969482422,-86.9107921,40.425041,Garage
61,-0.881838164,-0.017840923,0.003197614,0.47120366137004593,-0.011180758,-0.034485909,2.159914375508873,-0.021421167,0.011835907188072366,8.940312822656797E-4,-141.4816901,-25.55948753,-31.41804937,-0.012931666,-0.001516996,0.001400267,9.92388971,0.3419032937918718,0.11251155659556389,9.92388971,0.3419032937918718,0.11251155659556389,-92.40170006,-67.44013504,-4.538277912,-33.75,1.1119792222054404E-4,7.709722685654765E-5,1.304722300649268E-4,45,1.5,3.229520320892334,46.500999450683594,0.6233072280883789,92.06587982177734,155.6999969482422,-86.9105722,40.4250522,Garage
62,-0.882017191,-0.01779081,0.003105727,0.47087097486245977,-0.011282641,-0.03431514,2.1606693013200484,-0.02144489,0.011669852,7.754201708063122E-4,-141.4265465,-25.56546543,-31.5218714,-0.011299244,-0.001224413,1.4650300868506572E-4,9.895872357,0.3385263245950625,0.11180057250035619,9.895872357,0.3385263245950625,0.11180057250035619,-92.34655571,-67.44538048,-4.641733894,-34.55555556,8.747569800725261E-5,-8.90E-05,1.1861111824084254E-5,45,1.5,3.229520320892334,46.500999450683594,0.6233072280883789,92.06587982177734,155.6999969482422,-86.9105722,40.4250522,Garage
63,-0.882185105,-0.017754478,0.003013618,0.4705582807943659,-0.011398814,-0.034168296,2.161378112811487,-0.021456751,0.011657990460980285,7.754201668504517E-4,-141.4382574,-25.55375347,-31.46855749,-0.010047311,1.3715347040046765E-4,-3.62E-04,9.882807657556626,0.3381488169859914,0.1121054834604842,9.882807657556626,0.3381488169859914,0.1121054834604842,-92.35851189,-67.43342484,-4.58854187,-30.875,7.56145873134142E-5,-1.01E-04,1.1861111824084254E-5,45,1.5,3.229520320892334,46.500999450683594,0.6233072280883789,92.06587982177734,155.6999969482422,-86.9105722,40.4250522,Garage
64,-0.882195481,-0.017764281,0.003001338,0.4705385383471702,-0.011428961,-0.03417429,2.161422190156955,-0.021587223,0.012001962708399712,7.635590555914904E-4,-141.444967,-25.52630342,-31.46355537,0.011275023,2.588266597210782E-4,1.8308868685972343E-4,9.896932287123597,0.3375912666031458,0.11384782969083601,9.896932287123597,0.3375912666031458,0.11384782969083601,-92.36485573,-67.40646309,-4.583539882,-33.33333333,-5.49E-05,2.431527946542189E-4,0,45,1.5,3.229520320892334,46.500999450683594,0.6233072280883789,92.06587982177734,155.6999969482422,-86.9105722,40.4250522,Garage
65,-0.88196378,-0.017845489,0.003111391,0.47096887775338614,-0.011328055,-0.034415696,2.1604448969547567,-0.021555859,0.011805798159912229,7.870531822286117E-4,-141.4202014,-25.52788937,-31.42732147,0.018708807,0.001507181,4.6986563561054377E-4,9.941893596093632,0.3438985605263016,0.11240168237715091,9.941893596093632,0.3438985605263016,0.11240168237715091,-92.33996819,-67.40743874,-4.547427855,-30.66666667,-2.35E-05,4.69882484489622E-5,2.3494125343859196E-5,45,1.5,3.229520320892334,46.500999450683594,0.6233072280883789,92.06587982177734,155.6999969482422,-86.9105722,40.4250522,Garage
66,-0.881898088,-0.017843936,0.003156032,0.4710916694506858,-0.011252594,-0.034453449,2.160167423266809,-0.021587223,0.011990101555886777,6.805312750833923E-4,-141.4999893,-25.55668142,-31.40694742,-0.006075072,3.568253760198945E-4,0.001325276,9.923895076640601,0.34264407,0.11302892693761483,9.923895076640601,0.34264407,0.11302892693761483,-92.42012192,-67.43732872,-4.525955873,-30.625,-5.49E-05,2.3129168056964296E-4,-8.30E-05,45,1.5,5.771445274353027,63.18700027,10.04986858,99.09806060791016,155.1999969482422,-86.9098849,40.4249678,Garage
67,-0.882029498,-0.017796086,0.003094628,0.47084778518352693,-0.011306311,-0.034314286,2.160721441,-0.02144489,0.011835907160946466,6.686701626941851E-4,-141.4109288,-25.54740942,-31.54846731,-0.01125557,-0.00129613,6.455034740920206E-4,9.902870733761093,0.33906935690676127,0.11269497683326017,9.902870733761093,0.33906935690676127,0.11269497683326017,-92.33118423,-67.42769104,-4.668451929,-28.77777778,8.747569744212968E-5,7.709722911703934E-5,-9.49E-05,45,1.5,5.771445274353027,63.18700027,10.04986858,99.09806060791016,155.1999969482422,-86.9098849,40.4249678,Garage
68,-0.882150992,-0.017770752,0.003027472,0.4706215311601324,-0.011392152,-0.034209239,2.1612342422448316,-0.021646528,0.011942657171884209,7.398368302479531E-4,-141.4222757,-25.53045143,-31.47209545,-0.010876267,-0.001383381,-3.29E-05,9.877836126,0.3370598511209766,0.11256720541605672,9.877836126,0.3370598511209766,0.11256720541605672,-92.34240837,-67.41061073,-4.593909907,-31.125,-1.14E-04,1.8384723327330595E-4,-2.37E-05,45,1.5,5.771445274353027,63.18700027,10.04986858,99.09806060791016,155.1999969482422,-86.9098849,40.4249678,Garage
69,-0.882085723,-0.017740444,0.003087576,0.4707445754009543,-0.011262277,-0.034210792,2.1609578526135786,-0.021575362,0.012073129379344218,6.805312762136381E-4,-141.3932382,-25.53069548,-31.48185541,0.014897735,0.002299193,6.261995622833955E-4,9.911123165717491,0.34170772837331664,0.11192197897113286,9.911123165717491,0.34170772837331664,0.11192197897113286,-92.31349319,-67.41048866,-4.601595883,-30.33333333,-4.30E-05,3.143194655987244E-4,-8.30E-05,45,1.5,5.771445274353027,63.18700027,10.04986858,99.09806060791016,155.1999969482422,-86.9098849,40.4249678,Garage
