seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,class
636,-0.168570644,0.004734312,-0.012996804,0.9855923502190599,0.004952337,0.027218809,0.3387241884342675,9.959906448,-0.270037586,-0.051018812,9.959906448,-0.270037586,-0.051018812,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.005593022,6.518852942198226E-4,-0.00157101,-0.021587223,0.013579490504711324,0.001166837,-111.4694461,31.385963363647463,-58.9510088,9.785423697270814E-5,5.98986124511338E-4,5.559896156237036E-4,-70.48952469,33.605997505187986,-10.71086781,-105.2222222,Classroom
637,-0.16868169,0.004800659,-0.012984974,0.9855732761540459,0.005084103,0.027218325,0.3389477460708433,9.956906800131195,-0.271904798,-0.05422473,9.956906800131195,-0.271904798,-0.05422473,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,-4.76E-04,-4.04E-04,-0.002664229,-0.021373723,0.012227324,2.179479145092293E-4,-111.4868915,31.409509506225586,-58.96186684,3.113542136383577E-4,-7.53E-04,-3.93E-04,-70.50684921,33.62990932464599,-10.72160375,-117.75,Classroom
638,-0.168566651,0.004755022,-0.012985056,0.9855931499629345,0.004997246,0.027202509922309985,0.33871549599379014,9.954996025678023,-0.273504855,-0.049012209,9.954996025678023,-0.273504855,-0.049012209,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.001547804,-0.004009923,-3.79E-04,-0.021504196,0.012796657200613357,6.805313089907676E-4,-111.518734,31.40048152923584,-58.98675484,1.8088198357343096E-4,-1.84E-04,6.968401218719273E-5,-70.53893433,33.620271339416504,-10.74697974,-92.77777778,Classroom
639,-0.168870756,0.004872344,-0.012881103,0.9855418830241972,0.005255276,0.027038767,0.3393292204268928,9.935960871502033,-0.270624176,-0.052645002,9.935960871502033,-0.270624176,-0.052645002,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,-0.013207945,-1.71E-04,-4.43E-04,-0.021243251,0.013188074,0.001273587,-111.5140977,31.35277936935425,-58.96320896,4.4182647648041397E-4,2.0756945918196614E-4,6.627395841772261E-4,-70.53417702,33.572813529968265,-10.72270176,-109,Classroom
640,-0.169070761,0.004773479,-0.014053231,0.9854912448387879,0.004658378,0.029317263119782392,0.339744206,9.900501167889937,-0.296852298,-0.045774348,9.900501167889937,-0.296852298,-0.045774348,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,-0.017460447,-0.005625867,0.001374775,-0.021861284,0.011418145064873477,-0.003747313,-111.5154398,31.44098539352417,-59.00102875,-1.76E-04,-0.001562359,-0.00435816,-70.53564079,33.660897483825686,-10.76052176,-88.11111111,Classroom
641,-0.168856776,0.004487613,-0.015352054,0.985510735,0.003662449,0.031780179,0.3393250507058449,9.891287072190961,-0.316598896,-0.036702531,9.891287072190961,-0.316598896,-0.036702531,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,-0.005245468,-0.001904948,-3.98E-04,-0.021717696,0.013176212756379136,0.001083809,-111.4976281,31.55371343612671,-59.00529873,-3.26E-05,1.9570832475296503E-4,4.729618040338448E-4,-70.51758507,33.77362510681152,-10.76564578,-109.375,Classroom
642,-0.169018544,0.004601481,-0.015338291,0.9854827471149777,0.0038864,0.031792089,0.33964981413581996,9.916693381892825,-0.311156965,-0.040750583,9.916693381892825,-0.311156965,-0.040750583,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.013882100003436931,0.003874912,-0.002201754,-0.021361862,0.013081324,7.279757280309585E-4,-111.5628979,31.59824342727661,-58.97662891,3.232153232019503E-4,1.0081945050471616E-4,1.1712843348787536E-4,-70.58309845,33.81766708374023,-10.73709778,-122.1111111,Classroom
643,-0.168663087,0.004496342,-0.015109112,0.9855476085422108,0.003767819,0.031303436902252214,0.33892991618045326,9.949464020219821,-0.309580141,-0.038218372,9.949464020219821,-0.309580141,-0.038218372,0,1.5,1,15.74899959564209,0.044613533,0,149.39999389648438,-86.9109888,40.4279922,0.014680094,0.001608451,-7.23E-04,-0.021563501,0.012583157,6.093646267438036E-4,-111.5564322,31.626547260284426,-58.97992271,1.2157644818817238E-4,-3.97E-04,-1.48E-06,-70.57651115,33.84633735656738,-10.73990377,-123.3333333,Classroom
644,-0.168394223,0.004388155,-0.01508642,0.9855944959862718,0.003570699,0.031221143756676645,0.3383872448240669,9.938082740857052,-0.313528791,-0.035708276,9.938082740857052,-0.313528791,-0.035708276,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-0.00623415,-0.002720194,-1.96E-05,-0.021575362,0.012808518294353508,8.940312930030152E-4,-111.5769276,31.58043134689331,-59.01871876,1.097152855030252E-4,-1.72E-04,2.8318400524140704E-4,-70.59712883,33.800343437194826,-10.77918776,-120.625,Classroom
645,-0.168481258,0.004429875,-0.015261534,0.9855767430611027,0.003591187,0.031580782,0.3385638577266804,9.903454549104264,-0.316764418,-0.037684053,9.903454549104264,-0.316764418,-0.037684053,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-0.015231494,-0.003398186,-0.002137876,-0.021575362,0.012725490470896068,8.347257276662417E-4,-111.5824181,31.55627544403076,-58.93710083,1.0971528437277936E-4,-2.55E-04,2.2387845233733794E-4,-70.60213081,33.776431465148924,-10.69756978,-125.7777778,Classroom
646,-0.168551635,0.004486208,-0.0153416,0.985563212,0.003673042,0.031757890563277366,0.3387055634294899,9.898506275658468,-0.315114998,-0.038985005,9.898506275658468,-0.315114998,-0.038985005,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-0.004564767,-1.16E-04,-0.00247863,-0.021290695,0.012547573861349555,4.551701419489476E-4,-111.6352436,31.590435409545897,-58.96296497,3.943819794532599E-4,-4.33E-04,-1.56E-04,-70.6553228,33.810713348388674,-10.72343382,-134.125,Classroom
647,-0.168469569,0.00351858,-0.015064197,0.9855844725682897,0.001860767,0.030885563837816415,0.338565361,9.901831200979288,-0.308433096,-0.018300447,9.901831200979288,-0.308433096,-0.018300447,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,5.036881826456311E-4,-0.002996019,-3.69E-04,-0.021195807,0.009131574,0.004060948,-111.5048261,31.549199352264406,-59.06812881,4.892708729156881E-4,-0.003848931,0.003450101,-70.52490433,33.76947708129883,-10.82798779,-92.22222222,Classroom
648,-0.167149871,0.002157453,-0.014324312,0.9858250480431777,-5.35E-04,0.028967854,0.33591965757883513,9.902008297373948,-0.28602652,0.005177673,9.902008297373948,-0.28602652,0.005177673,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,8.038832591130183E-4,9.565949440002441E-4,5.7170778745785356E-5,-0.021485377,0.012463633642675212,4.111472136663416E-4,-111.4756677,31.47490140914917,-59.09399292,1.9970009228787743E-4,-5.17E-04,-2.00E-04,-70.49562477,33.694813346862794,-10.8542177,-123.25,Classroom
649,-0.166869815,0.002045995,-0.014374081,0.9858719203078631,-7.63E-04,0.029029039,0.33535501476630425,9.903373125687386,-0.286145579,0.007216218,9.903373125687386,-0.286145579,0.007216218,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-9.57E-04,0.001515557,-2.75E-04,-0.021385585,0.013093184932921697,5.381980004440089E-4,-111.4160104,31.468069438934325,-59.1995229,2.9949313346115707E-4,1.1268057137076716E-4,-7.26E-05,-70.43621086,33.68846939086914,-10.95925976,-119,Classroom
650,-0.166981407,0.002128875,-0.014423205,0.9858522062162751,-6.20E-04,0.029153436205340822,0.33557964239305665,9.915433170725999,-0.290173305,0.002482844,9.915433170725999,-0.290173305,0.002482844,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,0.007986745,-0.001157952,-0.003570753,-0.021860029,0.012428962720503796,4.1958682682112004E-4,-111.4124722,31.50235139846802,-59.05946697,-1.75E-04,-5.52E-04,-1.91E-04,-70.43218422,33.722141342163084,-10.81932574,-128.5,Classroom
651,-0.166590436,0.001995584,-0.01438525,0.9859191827403689,-8.58E-04,0.029034406091403037,0.33478965458360693,9.953102630318947,-0.286883175,0.008128047,9.953102630318947,-0.286883175,0.008128047,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,0.019164298344584343,0.001726853,-3.10E-04,-0.021243251,0.012950852,8.584479445329352E-4,-111.3960023,31.51991933822632,-59.10546085,4.4182644935451376E-4,-2.97E-05,2.4760066637841675E-4,-70.41571457,33.73946517944336,-10.86483177,-138.8888889,Classroom
652,-0.166485312,0.002025896,-0.014159256,0.985940163,-7.20E-04,0.028598849634522375,0.33457317485392674,9.960333361209017,-0.282919336,0.009614849,9.960333361209017,-0.282919336,0.009614849,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,0.004237879,0.001982612,0.002534748,-0.021433029,0.013164351676201936,1.9422572137769853E-4,-111.3908783,31.49320140838623,-59.10631474,2.520486635599032E-4,1.8384723327330595E-4,-4.17E-04,-70.41095673,33.71286933898926,-10.86641778,-137.7777778,Classroom
653,-0.166718808,0.002139993,-0.014122748,0.9859008933733968,-4.90E-04,0.028564852707594342,0.3350434563692334,9.958577018517714,-0.288516317,0.003410923,9.958577018517714,-0.288516317,0.003410923,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,2.5013118114286254E-4,-0.004362901,-0.00223839,-0.021468612,0.012784796031146736,0.001356615,-111.3470797,31.528215408325195,-59.1447448,2.1646536425551743E-4,-1.96E-04,7.457673867251181E-4,-70.36715858,33.74800556182861,-10.90545774,-120.625,Classroom
654,-0.166601632,0.002129081,-0.014147496,0.9859203377973687,-5.16E-04,0.028610113176327306,0.3348062437714882,9.954888528990514,-0.284699433,0.004530101,9.954888528990514,-0.284699433,0.004530101,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-0.001596358,7.052250857492095E-4,-1.99E-04,-0.021575362,0.012820379375095833,4.0772575173002567E-4,-111.4040542,31.506133365631104,-59.17475681,1.0971534201531734E-4,-1.60E-04,-2.03E-04,-70.4240107,33.726167373657226,-10.93461575,-128.6666667,Classroom
655,-0.166499648,0.002142491,-0.014178767,0.9859371763988606,-4.97E-04,0.028676208,0.3345992489925866,9.943232249287727,-0.286537607,0.006580263,9.943232249287727,-0.286537607,0.006580263,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-0.006448736,-6.81E-04,7.833754440353623E-4,-0.02144489,0.013093184969089563,7.87281300149207E-4,-111.3859978,31.484295444488524,-59.09728657,2.401875472148356E-4,1.126805645892921E-4,1.764339863919445E-4,-70.4058326,33.704329299926755,-10.8572678,-132.125,Classroom
656,-0.1663869,0.002121308,-0.014196123,0.985956028,-5.41E-04,0.028703425007248387,0.3343712545714332,9.946272674116116,-0.287606248,0.002903911,9.946272674116116,-0.287606248,0.002903911,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,6.567667988897528E-4,-0.001558587,-5.83E-04,-0.021812584,0.013674379434906741,6.375348905228006E-5,-111.3973441,31.51028142929077,-59.14303684,-1.28E-04,6.938750597928623E-4,-5.47E-04,-70.41742279,33.73031555175781,-10.9020418,-125.8888889,Classroom
657,-0.166624888,0.002234682,-0.014193567,0.9859155072615697,-3.24E-04,0.0287362,0.33485101621884567,9.945262010815075,-0.285390566,0.003955127,9.945262010815075,-0.285390566,0.003955127,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-1.36E-04,-1.69E-04,3.8650056096510246E-4,-0.021649836,0.012710321947032263,0.001139465,-111.4007599,31.519065380096436,-59.09740894,3.5241236149046854E-5,-2.70E-04,5.286178034461605E-4,-70.42096077,33.739221267700195,-10.85738984,-137,Classroom
658,-0.166594909,0.002288553,-0.014222878,0.9859201219475385,-2.26E-04,0.028811836,0.33478894453604247,9.943961143493652,-0.285951018,0.002601904,9.943961143493652,-0.285951018,0.002601904,45,1.5,1,16.909000396728516,0,0,149.39999389648438,-86.9109906,40.4279918,-8.09E-04,7.352768217475669E-4,4.330045245226147E-4,-0.021622807,0.013401574,3.958646189963933E-4,-111.3647705,31.534193515777588,-59.11131683,6.227087663504683E-5,4.2106949009941617E-4,-2.15E-04,-70.38497093,33.75410514831543,-10.87141978,-130.8888889,Classroom
659,-0.166337212,0.002153212,-0.014240525,0.9859636576430312,-4.92E-04,0.028801708654003236,0.33427003083877194,9.93614669,-0.288953663,0.008554921,9.93614669,-0.288953663,0.008554921,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,-0.005779016,-0.00242229,0.003723112,-0.021385584,0.013437157157736206,4.55170161163127E-4,-111.3796539,31.502107391357423,-59.16036068,2.9949312780992786E-4,4.566528029667521E-4,-1.56E-04,-70.39948837,33.72189731597901,-10.9203418,-134.25,Classroom
660,-0.166307682,0.002113963,-0.014433282,0.9859659486603969,-6.32E-04,0.029168795,0.3342131801600595,9.893813466562808,-0.290826683,0.002404438,9.893813466562808,-0.290826683,0.002404438,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,-0.020439481,-0.001459218,-0.003794168,-0.022049807,0.012844101584615927,0.001166837,-111.3956358,31.488199405670166,-59.13339882,-3.65E-04,-1.36E-04,5.559895749348532E-4,-70.41547073,33.70750141143799,-10.89337979,-136.4444444,Classroom
661,-0.166495003,0.002219604,-0.014554914,0.9859322558328943,-4.70E-04,0.029443822728777394,0.33459152440422946,9.891676162,-0.293353086,0.006478625,9.891676162,-0.293353086,0.006478625,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,-0.002379241,-0.001857778,0.001891103,-0.02165839,0.012903407121131432,4.077257217785108E-4,-111.4509026,31.481245346069336,-59.0917968,2.6687567158448465E-5,-7.71E-05,-2.03E-04,-70.47061447,33.70103538513184,-10.85165575,-129.7777778,Classroom
662,-0.166378555,0.002144138,-0.014658252,0.9859506048045112,-6.50E-04,0.029622524,0.33435845519732504,9.893217224341173,-0.294055471,0.006502611,9.893217224341173,-0.294055471,0.006502611,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,2.1324342894322665E-4,-0.001098622,0.001089522,-0.021385584,0.013342268376168117,6.330868594339389E-4,-111.381972,31.464775333404543,-59.10253281,2.9949310859574856E-4,3.617639174160448E-4,2.22395326788492E-5,-70.4020507,33.68480953216553,-10.86275777,-132.875,Classroom
663,-0.166069661,0.002052149,-0.014527016,0.9860047709594653,-7.79E-04,0.029333362211156816,0.33373296000425096,9.899961009,-0.289816124,0.007468859,9.899961009,-0.289816124,0.007468859,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,0.003407423,8.208491269824574E-4,-0.001325189,-0.021705834,0.012464546019808181,8.821702173467978E-4,-111.383192,31.46770347595215,-59.10533886,-2.08E-05,-5.16E-04,2.7132290302441246E-4,-70.40278297,33.68785934448242,-10.86531972,-130.1111111,Classroom
664,-0.166283805,0.002176845,-0.014623,0.9859670215440028,-5.71E-04,0.029563970013874247,0.33416492817471327,9.913658817994941,-0.29207827,0.005372235,9.913658817994941,-0.29207827,0.005372235,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,0.008848061,8.503103140488411E-4,4.2524229445793096E-4,-0.021480473,0.013318546071142247,3.246979373145523E-4,-111.4088121,31.4524534,-59.08179279,2.046042185240579E-4,3.3804169150738464E-4,-2.86E-04,-70.42876862,33.67260952,-10.84201775,-126.75,Classroom
665,-0.166001516,0.002086711,-0.014498703,0.9860166021921102,-6.99E-04,0.029289052053128633,0.33359346054132705,9.938254949,-0.28999036,0.007497899,9.938254949,-0.28999036,0.007497899,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,0.012419367,8.45428809378911E-4,1.1787899245408553E-4,-0.02144489,0.013105046076392665,8.110035384905715E-4,-111.3459818,31.44745143890381,-59.12498066,2.4018755512655648E-4,1.2454168997632647E-4,2.0015621286572762E-4,-70.3658165,33.66736358642578,-10.88508375,-127.1111111,Classroom
666,-0.165831262,0.002060985,-0.014283824,0.9860484657379297,-6.73E-04,0.028856741246552423,0.3332465308216902,9.957519429401287,-0.28626464,0.004788549,9.957519429401287,-0.28626464,0.004788549,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,0.010428630388700046,0.001157581,-0.001732924,-0.022013995,0.012910022037641074,3.9940012524871586E-4,-111.3895364,31.470387363433836,-59.1846389,-3.29E-04,-7.05E-05,-2.11E-04,-70.40937057,33.690299377441406,-10.94449776,-132.75,Classroom
667,-0.165827795,0.002092017,-0.014191996,0.9860503181670476,-5.81E-04,0.028685879595216037,0.33323770153869703,9.955826426015317,-0.287365223,0.010253709279796451,9.955826426015317,-0.287365223,0.010253709279796451,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,-2.34E-04,-0.001613342,0.004542249,-0.021504195,0.012689907180633649,8.110035452720465E-4,-111.368308,31.52126148223877,-59.15657875,1.808819824431851E-4,-2.91E-04,2.0015620890986716E-4,-70.38814278,33.74129531860351,-10.91631577,-133.7777778,Classroom
668,-0.166022147,0.002180824,-0.014227657,0.986016806,-4.24E-04,0.028785767,0.3336299463961888,9.942631156699171,-0.28618333,0.001910773,9.942631156699171,-0.28618333,0.001910773,45,1.5,1.1832631826400757,16.739999771118164,0,0,149.39999389648438,-86.9109897,40.4279947,-0.005540348,3.413714251471955E-4,-0.002251947,-0.02144489,0.013864157269301923,6.568090700842801E-4,-111.3613544,31.475389347076415,-59.10619305,2.4018756642901493E-4,8.836528512387021E-4,4.5961782322672094E-5,-70.38106628,33.695057525634766,-10.86629573,-129.5,Classroom
669,-0.166406388,0.002454955,-0.013878204,0.9859563650436771,2.221780627559321E-4,0.028187546607794114,0.33439874591179264,9.941002040233426,-0.282239816,-8.16E-04,9.941002040233426,-0.282239816,-8.16E-04,0,1.5,1,16.415000915527344,0.034747552,0,149.39999389648438,-86.9109888,40.4279906,-0.003655036,-0.001761726,0.001453178,-0.022180279,0.013389712778819743,0.001166837,-111.4321139,31.420977478027343,-59.01603481,-4.95E-04,4.092083647123818E-4,5.55989626926162E-4,-70.45219254,33.641011238098145,-10.77625975,-119.7777778,Classroom
670,-0.166144279,0.002319434,-0.014213362,0.9859962035151362,-1.49E-04,0.028803457,0.3338737505153545,9.905530753644925,-0.287086447,0.003731526,9.905530753644925,-0.287086447,0.003731526,0,1.5,1,16.415000915527344,0.034747552,0,149.39999389648438,-86.9109888,40.4279906,-0.016917247,-0.001106319,0.002321761,-0.021860029,0.013128768290998866,2.5353127710738227E-4,-111.4706659,31.435251445770263,-59.09692101,-1.75E-04,1.482638978010532E-4,-3.57E-04,-70.49074471,33.655529441833494,-10.85726775,-125.4444444,Classroom
671,-0.166102133,0.002283247,-0.014432344,0.9860002844079027,-2.92E-04,0.029223263987059732,0.33379136705861506,9.895978221526512,-0.290633045,0.005245803,9.895978221526512,-0.290633045,0.005245803,0,1.5,1,16.415000915527344,0.034747552,0,149.39999389648438,-86.9109888,40.4279906,-0.005800868,-0.001138111,0.00227933,-0.021587223,0.013365990572690386,6.805312643460568E-4,-111.4184501,31.391087417602538,-59.13339863,9.785417819992431E-5,3.854861320222466E-4,6.968398901715295E-5,-70.4385289,33.61112144470215,-10.89398974,-137.25,Classroom
672,-0.16594665,0.002229298,-0.014418305,0.9860267899568799,-3.89E-04,0.029177711,0.33347729485011796,9.898111232276102,-0.289020452,0.004248422,9.898111232276102,-0.289020452,0.004248422,0,1.5,1,16.415000915527344,0.034747552,0,149.39999389648438,-86.9109888,40.4279906,-5.85E-05,1.60117461843398E-4,4.354884545092733E-4,-0.021682112,0.013116907210821666,6.330868215707031E-4,-111.463956,31.429761447906493,-59.07532692,2.9652892584794935E-6,1.364027882374606E-4,2.223954454643055E-5,-70.48391304,33.64979545593262,-10.83506374,-138.7777778,Classroom
