seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
21,0,0.14866068959236145,1.1561903953552246,3.990000009536743,0.037470419,0,160.6999969482422,-86.9154983,40.3848383,0.007005895,-0.002209743,-0.015744225,-0.996923528,0.012316434219190217,0.009067155,0.07687369,0.019978828221848866,0.023165104585220513,2.9874439818187826,9.899435487765711,-0.231337164,-0.213382282,-99.21332611,-11.5396138,-34.90322323,-0.021444889,0.012630601576303394,7.042535083386504E-4,-147.5,9.899435487765711,-0.231337164,-0.213382282,-51.03308708,-61.33964664,-8.683227863,-5.23E-04,-0.00264058,5.515416998199178E-4,Home
22,45,0.14866068959236145,1.1660078763961792,3.9769999980926514,0.5093088746070862,347.0940856933594,160.6999969482422,-86.9155005,40.3848458,0.019262656424809427,-0.002417529,-0.015192788,-0.99692625,0.012134755,0.00904725,0.076869632,0.019910965,0.022805968606934963,2.987456842533593,9.939399966826805,-0.228675619,-0.212662113,-99.28677025,-11.55400972,-34.90895737,-0.021077195,0.012476407163279149,8.94031294133261E-4,-152.1111111,9.939399966826805,-0.228675619,-0.212662113,-51.107019,-61.35428688,-8.689571857,-1.56E-04,-0.002794774,7.413194890052659E-4,Home
23,45,0.14866068959236145,1.1759334802627563,3.9769999980926514,0.6171845197677612,347.09674072265625,160.6999969482422,-86.9155023,40.3848518,-0.007194538,-0.004496546,-0.016652087,-0.996932632,0.012007647998703337,0.008992343,0.076813265,0.019780537,0.022562083616418746,2.9875741560482285,9.927838621787654,-0.228674278,-0.213266126,-99.28433029,-11.56828378,-34.83026714,-0.021183945,0.012405240438082844,7.754201770226643E-4,-102,9.927838621787654,-0.228674278,-0.213266126,-51.10421284,-61.36819473,-8.611247797,-2.62E-04,-0.002865941,6.227083707644233E-4,Home
24,45,0.14866068959236145,1.1861212253570557,3.990000009536743,0.2658306360244751,347.7917175292969,160.6999969482422,-86.9155023,40.3848521,-0.00137843,-0.00394765,-0.016348522,-0.996926863,0.012180709307199543,0.009067396,0.07685204,0.019957842341470487,0.022894855787597812,2.987490605382086,9.917927501271071,-0.230744767,-0.214311535,-99.21991432,-11.50423376,-34.89138901,-0.021290695,0.012595018227268192,6.449479526089667E-4,-116.4444444,9.917927501271071,-0.230744767,-0.214311535,-51.0397971,-61.30414486,-8.671515856,-3.69E-04,-0.002676163,4.922361406994965E-4,Home
25,45,0.14866068959236145,1.1959460973739624,3.9769999980926514,0.29090991616249084,354.23187255859375,160.6999969482422,-86.9155024,40.3848549,0.005994426,-0.002415621,-0.016362348,-0.996928313,0.01214885,0.009072726,0.076837711,0.019963224,0.022830792,2.9875199748474417,9.934500148,-0.229194078,-0.214497384,-99.28323204,-11.63513981,-34.81513924,-0.021255112,0.012298490481396902,8.228646226236325E-4,-139.7777778,9.934500148,-0.229194078,-0.214497384,-51.10238316,-61.43541679,-8.594533815,-3.34E-04,-0.002972691,6.701528180607603E-4,Home
26,45,0.22022715210914612,1.105987787246704,3.9000000953674316,0.34960389137268066,330.25225830078125,160.6999969482422,-86.9155056,40.3848577,-0.002678761,-0.004896593,-0.017750419,-0.996932268,0.012023159875892676,0.009072767,0.07680606,0.019943176,0.022580773695013844,2.987586443240826,9.930013564,-0.229156327,-0.215891261,-99.28542809,-11.60293171,-34.76426533,-0.020898024,0.012686827833441874,0.0013979,-146.25,9.930013564,-0.229156327,-0.215891261,-51.1060429,-61.40235481,-8.544391794,2.34941040756754E-5,-0.002584354,0.001245189,Home
27,45,0.2617250382900238,1.1159781217575073,3.9000000953674316,0.1680365651845932,325.9559631347656,160.6999969482422,-86.9155061,40.384858,-0.014181137,-0.005059665,-0.015210616,-0.996920126,0.011865091275025918,0.009305032,0.076960286,0.020385482194788248,0.022226685,2.9872756050628366,9.905458200325086,-0.225517726,-0.217424526,-99.33849869,-11.55217973,-34.70607136,-0.021160223,0.012725490534189835,8.110035074088107E-4,-147.6666667,9.905458200325086,-0.225517726,-0.217424526,-51.15911301,-61.35233471,-8.485587807,-2.39E-04,-0.002545691,6.582917062366761E-4,Home
28,0,0.15620499849319458,1.1261214017868042,3.9000000953674316,0.092639953,0,160.6999969482422,-86.9155063,40.3848584,3.286287622544372E-4,-0.00321639,-0.015855716,-0.996920135,0.012021755013000039,0.009335703,0.076932226,0.020470248,0.022534932814610813,2.9873274668906498,9.904081798294216,-0.226351149,-0.218586091,-99.25919838,-11.48349378,-34.82965744,-0.021183945,0.012523851619617454,6.09364616571591E-4,-156.875,9.904081798294216,-0.226351149,-0.218586091,-51.0793251,-61.28377079,-8.609295778,-2.62E-04,-0.00274733,4.5665280522724376E-4,Home
29,0,0.191049725,1.136108636856079,3.9000000953674316,0.053551514,0,160.6999969482422,-86.9155069,40.3848576,0.002001198,-0.004041662,-0.016503763,-0.996918921,0.011962588,0.009358946,0.076954314,0.020507953572765136,0.022412913,2.987284058506049,9.911469247,-0.226095605,-0.219724424,-99.26944618,-11.48361573,-34.87894524,-0.021266973,0.012583157119965091,8.465868479671698E-4,-147,9.911469247,-0.226095605,-0.219724424,-51.08969486,-61.28364891,-8.658217821,-3.45E-04,-0.002688024,6.938750417089289E-4,Home
30,0,0.1702938675880432,1.1461256742477417,3.9000000953674316,0.05070851,0,160.6999969482422,-86.9155073,40.3848582,-0.007844888,-0.004569028,-0.014555228,-0.996919979,0.011971285512435783,0.009364815,0.076938579,0.02052065,0.022429674,2.9873153075431156,9.898532133836012,-0.226650923,-0.217815884,-99.26786018,-11.49679178,-34.75840923,-0.021350001,0.012464545983640314,8.584479620517458E-4,-155.625,9.898532133836012,-0.226650923,-0.217815884,-51.08847481,-61.2968248,-8.538291779,-4.28E-04,-0.002806636,7.057361535330131E-4,Home
31,0,0.15620499849319458,1.1559903621673584,3.9000000953674316,0.062706187,0,160.6999969482422,-86.9155076,40.3848588,-0.009167829,-0.00497924,-0.015828046,-0.996925731,0.012042062682578864,0.009297554,0.076861098,0.020395688,0.022582762956040576,2.9874705388708023,9.881826030397878,-0.228418734,-0.217563915,-99.28469635,-11.48959375,-34.83941715,-0.021219528,0.012535713,8.347257367082085E-4,-155.2222222,9.881826030397878,-0.228418734,-0.217563915,-51.10421299,-61.28926098,-8.618933859,-2.98E-04,-0.002735469,6.820139298848447E-4,Home
32,0,0.15620499849319458,1.1660161018371582,3.878000020980835,0.0607775,0,160.6999969482422,-86.9155078,40.3848593,-0.007875526,-0.004987208,-0.016233666,-0.996919659,0.012196895123902455,0.009381425,0.076905238,0.020587909,0.022877679812242684,2.9873763658468007,9.866098552074247,-0.23081446,-0.219538574,-99.29274826,-11.49544975,-34.80879524,-0.021219528,0.012642462719774362,7.398368438109032E-4,-153.75,9.866098552074247,-0.23081446,-0.219538574,-51.11226501,-61.29572697,-8.588311806,-2.98E-04,-0.002628719,5.871250352921705E-4,Home
33,0,0.1702938675880432,1.1760295629501343,3.881000042,0.039757639,0,160.6999969482422,-86.9155079,40.3848595,0.00141904,-0.002899802,-0.015234891,-0.9969308,0.012385868313677103,0.00921308,0.076750626,0.020277733362994148,0.023283576357711867,2.987685865568883,9.871447535394465,-0.233587695,-0.215798336,-99.29384621,-11.52082578,-34.93726124,-0.021480473,0.012061268,1.82364575646239E-4,-64.33333333,9.871447535394465,-0.233587695,-0.215798336,-51.11299725,-61.32110268,-8.717387867,-5.59E-04,-0.003209913,2.9652779560210635E-5,Home
34,45,0.1702938675880432,1.1860227584838867,3.881000042,0.15080824494361877,309.8736267089844,160.6999969482422,-86.9155101,40.3848607,0.003251149,-0.001338514,-0.014843259,-0.996939349,0.012393661183663286,0.00907895,0.07665435,0.020009158,0.023321683,2.987881926389841,9.879810786941677,-0.230875442,-0.211988405,-99.28274376,-11.53790573,-34.89309711,-0.021168206,0.012698574909546342,8.105473075724709E-4,-107.4444444,9.879810786941677,-0.230875442,-0.211988405,-51.10274902,-61.33781689,-8.673833828,-2.47E-04,-0.002572607,6.578355185830822E-4,Home
35,0,0.1702938675880432,1.1960117816925049,3.881000042,0.099511817,0,160.6999969482422,-86.9155107,40.384861,0.002593031,-0.004115515,-0.016205137,-0.996929299,0.012264285634443598,0.009248344,0.076785451,0.020330128,0.023035004,2.9876180875648575,9.884288538,-0.231752423,-0.217099288,-99.28847794,-11.56864974,-34.78659126,-0.02144489,0.012772934972444206,7.991423882381286E-4,-137.875,9.884288538,-0.231752423,-0.217099288,-51.108727,-61.36904865,-8.566961842,-5.23E-04,-0.002498247,6.464305944125919E-4,Home
36,0,0.1702938675880432,1.2060699462890625,3.9839999675750732,0.026355482637882233,0,160.6999969482422,-86.9155107,40.3848609,0.001385411,-0.004224167,-0.015628732,-0.996929343,0.012240849227364202,0.009265437,0.076786649,0.020360627,0.022985621,2.9876158584668797,9.887448052,-0.23141557,-0.216913437,-99.26237022,-11.51753174,-34.84685932,-0.021433028,0.012701768256289866,6.805312835602361E-4,-137.2222222,9.887448052,-0.23141557,-0.216913437,-51.08225296,-61.31768711,-8.6257658,-5.12E-04,-0.002569413,5.278194761717493E-4,Home
37,0,0.1702938675880432,1.2160463333129883,4.001999855041504,0.004106506,0,160.6999969482422,-86.9155105,40.3848608,0.020023521867770594,-2.48E-04,-0.015844059,-0.996929367,0.012180317346983164,0.009288298,0.07679318,0.020397026019478307,0.022861265948096527,2.987603696804602,9.923453729129532,-0.226606693,-0.21784269,-99.23126022,-11.51533575,-34.8089172,-0.021397445,0.012630601630555195,6.92392397644812E-4,-153.125,9.923453729129532,-0.226606693,-0.21784269,-51.05114304,-61.3153688,-8.589043827,-4.76E-04,-0.00264058,5.396805879958335E-4,Home
38,0,0.1702938675880432,1.2260385751724243,4.001999855041504,0.014568816870450974,0,160.6999969482422,-86.9155105,40.3848606,0.011618864189073878,-0.001743735,-0.013859943,-0.996930549,0.0118856,0.009311999,0.076821174,0.020399437819435758,0.022269357176660336,2.987554043242075,9.947510288311886,-0.223061688,-0.216573457,-99.23858032,-11.47507577,-34.82538723,-0.021314417,0.012725490470896068,8.228646237538784E-4,-155,9.947510288311886,-0.223061688,-0.216573457,-51.05858486,-61.27523079,-8.606367865,-3.93E-04,-0.002545691,6.701528180607603E-4,Home
39,0,0.1702938675880432,1.2361100912094116,4.001999855041504,0.026312505826354027,0,160.6999969482422,-86.9155104,40.3848603,0.001397374,-0.00299872,-0.014682068,-0.996936659,0.011758904967420889,0.009251831,0.076768669,0.020258711307372862,0.022027045,2.987663727362179,9.948485587407085,-0.221983668,-0.216123574,-99.19600227,-11.50569773,-34.8347813,-0.021456751,0.012737351596283102,7.279757331170648E-4,-151.75,9.948485587407085,-0.221983668,-0.216123574,-51.01600685,-61.30573082,-8.61527379,-5.35E-04,-0.00253383,5.752639234680863E-4,Home
40,0,0.1702938675880432,1.246034860610962,3.9839999675750732,0.024728363379836082,0,160.6999969482422,-86.9155104,40.3848601,-0.002484081,-0.003313695,-0.014552492,-0.996943926,0.011861394032908297,0.00915122,0.076670269,0.020071634,0.022248841207293632,2.9878609458219656,9.942715404103103,-0.224286468,-0.213986296,-99.23882401,-11.54327374,-34.8535693,-0.021255112,0.012132434906817756,3.2469792205623343E-4,-77.33333333,9.942715404103103,-0.224286468,-0.213986296,-51.05834068,-61.34367283,-8.633817816,-3.34E-04,-0.003138747,1.719861214492217E-4,Home
41,45,0.1702938675880432,1.1056641340255737,3.881000042,0.11599159240722656,230.7814941,160.6999969482422,-86.9155122,40.3848591,-0.001288627,-0.003606104,-0.016554458,-0.99695484,0.011977123024249539,0.008966075,0.076532245,0.019717089,0.022510810203633262,2.9881392173396732,9.941193710253076,-0.227631773,-0.212685344,-99.25346405,-11.57804373,-34.96068531,-0.021290695,0.012678046086893498,7.042534930803316E-4,-51.25,9.941193710253076,-0.227631773,-0.212685344,-51.07444489,-61.37832073,-8.739591827,-3.69E-04,-0.002593136,5.515416998199178E-4,Home
42,0,0.1702938675880432,1.1156429052352905,3.881000042,0.056477777659893036,0,160.6999969482422,-86.9155121,40.3848589,-0.002301977,-0.002895203,-0.015019058,-0.996947605,0.011927347173556112,0.009062784,0.07662285,0.019904360766164385,0.022394909,2.987956466583105,9.938275272,-0.225567093,-0.21296412,-99.25163422,-11.63940973,-34.92908722,-0.021168206,0.012839539648176959,0.001045489,-120.2222222,9.938275272,-0.225567093,-0.21296412,-51.07078484,-61.43968658,-8.7097019,-2.47E-04,-0.002431642,8.927767653054056E-4,Home
43,0,0.1702938675880432,1.1257950067520142,3.878000020980835,0.03785282,0,160.6999969482422,-86.9155119,40.3848586,-7.89E-04,-0.00457289,-0.014792058,-0.996933531,0.011844917806317506,0.009266544,0.076794241,0.020301897,0.022195776743651592,2.987610062,9.936773994593944,-0.225099563,-0.216541738,-99.1996624,-11.48703176,-34.86650108,-0.021456751,0.013022018307187026,7.398368392899198E-4,-154.6666667,9.936773994593944,-0.225099563,-0.216541738,-51.01978909,-61.28706486,-8.646017847,-5.35E-04,-0.002249163,5.871250352921705E-4,Home
44,0,0.1702938675880432,1.1357777118682861,3.878000020980835,0.022414518520236015,0,160.6999969482422,-86.9155118,40.3848585,-0.005320808,-0.004889661,-0.015195722,-0.996929915,0.011961239,0.009308948,0.076818064,0.020404960019785225,0.02242072,2.987558550047643,9.927153097,-0.227538849,-0.21786592,-99.15671822,-11.52192374,-34.85003128,-0.021112778,0.012595018245352125,8.1100351306004E-4,-153.625,9.927153097,-0.227538849,-0.21786592,-50.97635685,-61.32195663,-8.63040185,-1.91E-04,-0.002676163,6.582917062366761E-4,Home
45,0,0.1702938675880432,1.145814061164856,3.9000000953674316,0.0223123,0,160.6999969482422,-86.9155117,40.3848583,0.001555239,-0.003412341,-0.015061438,-0.996930276,0.011929910313518881,0.009315999,0.076817387,0.020414171,0.022357178,2.987560506005889,9.932705555147338,-0.225398667,-0.217796227,-99.19417236,-11.48739774,-34.88797325,-0.021290695,0.012630602,7.516979562001104E-4,-155.7777778,9.932705555147338,-0.225398667,-0.217796227,-51.0139328,-61.28718697,-8.667611837,-3.69E-04,-0.00264058,5.989861471162549E-4,Home
46,0,0.1702938675880432,1.155678153038025,3.9000000953674316,0.017543415,0,160.6999969482422,-86.9155116,40.3848582,-0.01272196,-0.005179836,-0.014236396,-0.996932842,0.012098153,0.009245432,0.076766057,0.020298205080975608,0.022704552352717778,2.9876610561481955,9.913674152814425,-0.230185512,-0.215630132,-99.24394844,-11.51069971,-34.91859531,-0.021326278,0.012132434915859722,3.6028126148434666E-4,-139.75,9.913674152814425,-0.230185512,-0.215630132,-51.06517281,-61.3101228,-8.698599854,-4.05E-04,-0.003138747,2.0756945692147446E-4,Home
47,0,0.16278821229934692,1.1656341552734375,3.9000000953674316,0.020781748,0,160.6999969482422,-86.9155115,40.384858,-0.014714148,-0.003660879,-0.015697643,-0.996931455,0.012219466142428732,0.00925188,0.076764058,0.020329761,0.022945505919531713,2.9876620167667425,9.880687713623047,-0.231035158,-0.21693667,-99.26322426,-11.53204978,-34.87125946,-0.021136501,0.013140629411864918,0.001119392,-157,9.880687713623047,-0.231035158,-0.21693667,-51.08335098,-61.33183872,-8.65101985,-2.15E-04,-0.002130552,9.666806204443418E-4,Home
48,0,0.1702938675880432,1.1756272315979004,3.9000000953674316,0.011987012811005116,0,160.6999969482422,-86.9155114,40.384858,-0.002694871,-0.003767058,-0.015106017,-0.996928221,0.012197937038772314,0.009299926,0.076803894,0.020423187322697593,0.022894391,2.987581514617772,9.879764186525808,-0.230044924,-0.216983132,-99.26676239,-11.49923182,-34.81806736,-0.021409306,0.012678046050725632,6.686701723012748E-4,-131.125,9.879764186525808,-0.230044924,-0.216983132,-51.08676697,-61.29950867,-8.598437843,-4.88E-04,-0.002593136,5.159583643476651E-4,Home
49,0,0.1702938675880432,1.185644268989563,3.9010000228881836,0.017730509862303734,0,160.6999969482422,-86.9155113,40.3848578,0.00120725,-0.003896444,-0.015331269,-0.996928403,0.012196471489676572,0.009297541,0.076802097,0.020418162340099372,0.022891873909721097,2.987585218,9.884157903,-0.229879401,-0.217261907,-99.2368721,-11.47592978,-34.79305759,-0.021219528,0.012689907185154633,7.161146082951534E-4,-64.55555556,9.884157903,-0.229879401,-0.217261907,-51.05797485,-61.27571861,-8.574281797,-2.98E-04,-0.002581274,5.634028116440021E-4,Home
50,0,0.1702938675880432,1.1956439018249512,3.9040000438690186,0.018912908,0,160.6999969482422,-86.9155111,40.3848577,0.003291019,-5.17E-05,-0.013954869,-0.996940157,0.012286612239566822,0.009122133,0.07665586,0.020078827,0.023101546087311308,2.9878804313326346,9.891022802556602,-0.229528028,-0.2124298,-99.25797813,-11.53875974,-34.91603352,-0.021480473,0.012132435,1.586423446514725E-4,-55,9.891022802556602,-0.229528028,-0.2124298,-51.07810501,-61.33891487,-8.696525841,-5.59E-04,-0.003138747,5.930551391058755E-6,Home
51,0,0.16278821229934692,1.2057054042816162,4.0229997634887695,0.013492714613676071,0,160.6999969482422,-86.9155111,40.3848576,0.012263711,-0.002907817,-0.017175743,-0.996942721,0.012289729,0.009085514,0.076626442,0.020005588312275134,0.023113985,2.9879402197324314,9.910246673139554,-0.230921904,-0.215078167,-99.26481056,-11.56486774,-34.83478146,-0.021297424,0.012569357247020189,7.753061173179259E-4,-73.33333333,9.910246673139554,-0.230921904,-0.215078167,-51.08457092,-61.36502285,-8.614541817,-3.76E-04,-0.002701824,6.225943238510249E-4,Home
52,0,0.23345234990119934,1.2157121896743774,4.040999889373779,0.013737143948674202,0,160.6999969482422,-86.915511,40.3848575,0.016453511506608388,-0.002739673,-0.01339021,-0.996934645,0.012020490304069611,0.009225755,0.076757287,0.020246798,0.022552904356451867,2.9876809166473093,9.947097389443407,-0.226728657,-0.214450921,-99.23077293,-11.52704774,-34.86930737,-0.021207667,0.013223657194633507,9.058923918292722E-4,-112.75,9.947097389443407,-0.226728657,-0.214450921,-51.05163074,-61.32708088,-8.647481852,-2.86E-04,-0.002047524,7.531806008293501E-4,Home
53,0,0.16278821229934692,1.225719690322876,4.043000221252441,0.011892581358551979,0,160.6999969482422,-86.915511,40.3848574,0.003608972,-0.002912427,-0.014799786,-0.996933275,0.011820044703058247,0.00926362,0.07680167,0.020292391,0.022146469759709627,2.987595801,9.951340073520697,-0.223182982,-0.216657894,-99.22955223,-11.51045576,-34.90615124,-0.02133814,0.012678046068809564,8.110034994970899E-4,-151.2222222,9.951340073520697,-0.223182982,-0.216657894,-51.04882481,-61.31036694,-8.685667858,-4.17E-04,-0.002593136,6.582917062366761E-4,Home
54,0,0.16278821229934692,1.2357124090194702,4.041999816894531,0.007684067,0,160.6999969482422,-86.9155109,40.3848574,-0.002310429,-0.004159951,-0.013877166,-0.996938727,0.011859617946506704,0.009182952,0.076734495,0.020136108,0.022239153372865278,2.9877313988880045,9.946052033,-0.225404474,-0.214195378,-99.23638466,-11.52729176,-34.91591148,-0.021385584,0.012784796079747307,7.635590527658758E-4,-61.625,9.946052033,-0.225404474,-0.214195378,-51.05699894,-61.32732483,-8.69615984,-4.64E-04,-0.002486386,6.108472566798474E-4,Home
55,0,0.2475883662700653,1.2456037998199463,4.021999835968018,0.003264575,0,160.6999969482422,-86.9155109,40.3848574,-0.003294898,-0.004561373,-0.015310643,-0.996943318,0.011933684737864629,0.009110952,0.076671815,0.02000251,0.022399170848640425,2.9878570038138084,9.941855999139639,-0.227283639,-0.214433721,-99.27920616,-11.56767375,-34.8105032,-0.021504195,0.012405240492334643,3.7214236426646416E-4,-52.88888889,9.941855999139639,-0.227283639,-0.214433721,-51.09896694,-61.36770664,-8.590751829,-5.83E-04,-0.002865941,2.1943056422457532E-4,Home
56,0,0.21931712329387665,1.1544549465179443,3.9240000247955322,0.086344406,0,160.6999969482422,-86.9155119,40.3848564,-0.009437524,-0.003570933,-0.015110018,-0.996941914,0.012069511815037542,0.009118177,0.076667998,0.020037769529859997,0.022668985,2.9878612976629757,9.922762546724487,-0.228369367,-0.213591363,-99.28823372,-11.55108175,-34.86308529,-0.02112464,0.012701768,9.889201700768787E-4,-94.22222222,9.922762546724487,-0.228369367,-0.213591363,-51.10872696,-61.35123676,-8.643943815,-2.03E-04,-0.002569413,8.362083858584316E-4,Home
57,0,0.16970562934875488,1.1644859313964844,3.9200000762939453,0.042793371,0,160.6999969482422,-86.915512,40.3848563,0.004623154,-0.001119694,-0.015170017,-0.996938656,0.012031314098863925,0.009167997,0.076710437,0.020132213613940676,0.022584309403612775,2.9877759438116573,9.933599981289465,-0.226127547,-0.215473098,-99.25492828,-11.58743776,-34.87650528,-0.021207668,0.012867824,6.212257176583398E-4,-77.25,9.933599981289465,-0.226127547,-0.215473098,-51.07566502,-61.38759285,-8.656631889,-2.86E-04,-0.002403358,4.685139238328031E-4,Home
58,0,0.17691805958747864,1.1745171546936035,3.9000000953674316,0.01584073,0,160.6999969482422,-86.915512,40.3848563,0.001182473,-0.004668468,-0.015367824,-0.99693217,0.011918988078832626,0.009270191,0.076799906,0.020320736360058045,0.022342793842397846,2.9875968266459343,9.936553223619184,-0.226670579,-0.217331601,-99.2524881,-11.52424173,-34.86210938,-0.021183945,0.012832240545127577,8.821701613996286E-4,-147.5555556,9.936553223619184,-0.226670579,-0.217331601,-51.07212711,-61.32415257,-8.642235813,-2.62E-04,-0.002438941,7.294583771811817E-4,Home
59,0,0.16278821229934692,1.1845662593841553,3.9000000953674316,0.010872493,0,160.6999969482422,-86.915512,40.3848562,-0.001094121,-0.003416695,-0.014097651,-0.996930801,0.011996258,0.00928242,0.076804201,0.020357147163639847,0.022494907867020138,2.987586110830307,9.935127397,-0.226609595,-0.216239731,-99.24260612,-11.59756369,-34.83868511,-0.021050736,0.012851287,7.870531788704774E-4,-138.75,9.935127397,-0.226609595,-0.216239731,-51.06200085,-61.39747463,-8.618933811,-1.29E-04,-0.002419895,6.343413842841983E-4,Home
60,0,0.17691805958747864,1.1944806575775146,3.9059998989105225,0.005850442,0,160.6999969482422,-86.9155119,40.3848562,-0.002125944,-0.004896393,-0.014225054,-0.996928607,0.011976381,0.009315296,0.076831835,0.020420273621250123,0.022449649472549123,2.9875304143405654,9.931744316249217,-0.227869893,-0.217076056,-99.18392418,-11.53875971,-34.79488724,-0.021065334,0.012867824,8.940312856564171E-4,-106.2222222,9.931744316249217,-0.227869893,-0.217076056,-51.00405075,-61.33867081,-8.575257835,-1.44E-04,-0.002403358,7.413194890052659E-4,Home
61,0,0.2545584440231323,1.204405665397644,3.9159998893737793,0.002626436,0,160.6999969482422,-86.9155119,40.3848562,-0.013433725,-0.006559199,-0.017280894,-0.99693438,0.012016898898172725,0.009229729,0.076760712,0.020254245932096418,0.022545057647291897,2.9876740464886415,9.913019930274741,-0.230390489,-0.218330546,-99.25041405,-11.54510373,-34.79525349,-0.021290695,0.012310351593220987,5.026146033733576E-4,-81.125,9.913019930274741,-0.230390489,-0.218330546,-51.07041878,-61.34538067,-8.575257788,-3.69E-04,-0.00296083,3.499027965499938E-4,Home
62,0,0.24041630327701569,1.2144426107406616,3.930000066757202,9.505217312835157E-4,0,160.6999969482422,-86.9155119,40.3848562,-0.01482408,-0.003547812,-0.015767576,-0.996932225,0.012251495211882499,0.009238035,0.076750748,0.020306791,0.023011790805505316,2.987688249754674,9.880350918445773,-0.23130522,-0.216704357,-99.2790844,-11.57938577,-34.87284523,-0.021089056,0.012500129355280434,7.161146077300305E-4,-57.77777778,9.880350918445773,-0.23130522,-0.216704357,-51.09847912,-61.37856457,-8.651751823,-1.68E-04,-0.002771052,5.634028139044938E-4,Home
63,0,0.16970562934875488,1.2244337797164917,3.9630000591278076,3.0962974415160716E-4,0,160.6999969482422,-86.9155119,40.3848562,-0.002413787,-0.002433463,-0.015231763,-0.996932106,0.012348704700114078,0.009230136,0.076737576,0.020305732,0.023207114448825134,2.9877125105811553,9.878149949587309,-0.232169944,-0.215584117,-99.24589981,-11.55608375,-34.80257328,-0.021302556,0.012322212718608021,7.516979448976519E-4,-70.33333333,9.878149949587309,-0.232169944,-0.215584117,-51.065783,-61.35623886,-8.583065777,-3.81E-04,-0.002948969,5.989861584187133E-4,Home
64,0,0.16970562934875488,1.234473466873169,5.017000198364258,0.006702553,0,160.6999969482422,-86.9155118,40.3848561,0.001609867,-0.004823754,-0.01450058,-0.996933717,0.012469022,0.009195338,0.076701339,0.020254037840273773,0.023453119762458847,2.9877831357196696,9.883225792820014,-0.236137329,-0.214660003,-99.21796181,-11.59683172,-34.82746132,-0.02123139,0.012642462737858295,7.279757184238689E-4,-86.25,9.883225792820014,-0.236137329,-0.214660003,-51.03784492,-61.39698654,-8.606977835,-3.10E-04,-0.002628719,5.752639279890697E-4,Home
65,0,0.16970562934875488,1.2444130182266235,6.073999881744385,0.00949795,0,160.6999969482422,-86.9155118,40.384856,0.001090198,-0.003342625,-0.015579836,-0.996931311,0.012271631237806625,0.009248733,0.076757885,0.020331368193898386,0.023050145689144874,2.9876732247547038,9.886913734732323,-0.231351683,-0.21679728,-99.28311028,-11.53363568,-34.84185753,-0.021077195,0.013010157217967857,0.001321031,-148.1111111,9.886913734732323,-0.231351683,-0.21679728,-51.10360268,-61.33403469,-8.62051981,-1.56E-04,-0.002261024,0.00116832,Home
66,0,0.17691805958747864,1.254399061203003,7.675000190734863,0.005500981,0,160.6999969482422,-86.9155118,40.384856,0.005850098,-0.003232257,-0.014966448,-0.996927602,0.012045831925877668,0.009323072,0.076833125,0.020446533,0.022586921,2.9875259978099935,9.896531567990202,-0.226455689,-0.217076057,-99.25602654,-11.53180576,-34.76255745,-0.021290695,0.012452684948672948,7.516979494186354E-4,-154.75,9.896531567990202,-0.226455689,-0.217076057,-51.07615295,-61.33208267,-8.542439842,-3.69E-04,-0.002818497,5.989861471162549E-4,Home
67,0,0.18384777009487152,1.2644076347351074,8.56499958,0.00486791,0,160.6999969482422,-86.9155117,40.384856,0.019031992325415976,-1.55E-04,-0.014749363,-0.99692979,0.011928602641161818,0.009303004,0.076825417,0.020388231,0.022356404,2.9875447062345653,9.935269689096987,-0.221867511,-0.217076057,-99.16818649,-11.47983374,-34.81879932,-0.021250436,0.012686827846874412,5.756060569323241E-4,-97.11111111,9.935269689096987,-0.221867511,-0.217076057,-50.98843483,-61.27986679,-8.597827826,-3.29E-04,-0.002584354,4.228942561894655E-4,Home
68,0,0.18384777009487152,1.2744628190994263,10.340999603271484,0.00870445,0,160.6999969482422,-86.9155116,40.3848559,0.007392763,-0.002712173,-0.01520175,-0.99693875,0.011992913643711979,0.009170277,0.076714975,0.020130938,0.022507301812033052,2.9877677079543328,9.947956974066576,-0.226432458,-0.21531048,-99.23101578,-11.53827169,-34.89407337,-0.021480473,0.012606879406907027,1.586423519980705E-4,-104.625,9.947956974066576,-0.226432458,-0.21531048,-51.04980103,-61.33830479,-8.674443874,-5.59E-04,-0.002664302,5.930553651550441E-6,Home
