seconds_elapsed,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,class
120,0.031194724567523858,0.015168879571081437,0.007844643,-19.88888889,2.6348339311778544,-30.28540157,-14.46334374,-58.02490707,5.594675894938409,-49.32325691,0.017631864084780794,-0.214721372,0.066200827,9.510087781739466,2.8161344551345677,0.071270687,45,1.5,5.712456703186035,71.88800048828125,1.826451301574707,170.02049255371094,154.1999969482422,-86.9096553,40.4240735,9.510087781739466,2.8161344551345677,0.071270687,-0.668136256,-0.103967769,0.11348504768413248,0.7279183251186482,3.375620527522982E-4,-0.309030348,1.4852918768392025,0.052268955,0.003562781,0.007081084,Garage
121,-0.023330807,0.012073129408165488,-7.41E-06,-23,1.5633079648576678,-28.98671148,-14.25033173,-59.09728695,6.893243865966797,-49.11036709,0.040819131,-0.14499056,0.018419289545526782,9.550719288946356,2.667991453004115,0.14498937230340195,45,1.5,5.712456703186035,71.88800048828125,1.826451301574707,170.02049255371094,154.1999969482422,-86.9096553,40.4240735,9.550719288946356,2.667991453004115,0.14498937230340195,-0.673656179,-0.102328408,0.10041504338817689,0.7249862997277269,-0.013668227,-0.287415286,1.4954479446688902,-0.002256577,4.6703126903135077E-4,-7.71E-04,Garage
122,-0.020663083,0.011147963,-0.00128043,-25,1.945533949881792,-29.96478535,-12.81256176,-58.71493881,5.915169894695282,-47.67320709,0.011105546584496131,-0.071165669,0.008473677,9.562085189,2.567983650466771,0.13649543288878155,45,1.5,5.712456703186035,71.88800048828125,1.826451301574707,170.02049255371094,154.1999969482422,-86.9096553,40.4240735,9.562085189,2.567983650466771,0.13649543288878155,-0.684894933,-0.09762502,0.092663789,0.716088607,-0.013381134,-0.269697078,1.524455291720537,4.1114714202614356E-4,-4.58E-04,-0.002043989,Garage
123,-0.023058001,0.013188074,-0.005404219,-26.625,0.33122999250888824,-28.94388935,-11.6642978,-60.32912083,6.936065876483918,-46.52421108,0.03068173,-0.041938289,0.012523267598985468,9.628706737629418,2.462542640352712,0.13445398050984278,45,1.5,13.973390579223633,77.59999847,7.418255805969238,26.58960533,153.89999389648438,-86.9092102,40.424903,9.628706737629418,2.462542640352712,0.13445398050984278,-0.695640926,-0.093677184,0.086377638,0.7069847936769134,-0.012704168,-0.255228454,1.5529880766729707,-0.001983771,0.001581976,-0.006167778,Garage
124,-0.021990501,0.011895213,0.004582837,-23.88888889,1.0241899802722036,-31.03862919,-13.23712175,-59.63616081,4.8412038972601295,-48.0965472,0.098227871,-0.350471477,0.016699898879504897,9.677431393595574,2.0756981361259537,0.1274178062350313,45,1.5,13.973390579223633,77.59999847,7.418255805969238,26.58960533,153.89999389648438,-86.9092102,40.424903,9.677431393595574,2.0756981361259537,0.1274178062350313,-0.706362711,-0.092011679,0.08287293,0.6969079271103572,-0.011553257,-0.248040784,1.5828294244784753,-9.16E-04,2.891146278379539E-4,0.003819278,Garage
125,-0.015549918,0.013686241,-0.002059386,-24.5,-0.001952014,-31.08657549,-12.57209973,-60.66205879,4.793501923084259,-47.43274513,-0.03035912,-0.084057807,-0.041778073,9.640406351823072,1.8806694425069368,0.045052365,45,1.5,13.973390579223633,77.59999847,7.418255805969238,26.58960533,153.89999389648438,-86.9092102,40.424903,9.640406351823072,1.8806694425069368,0.045052365,-0.719261103,-0.075191964,0.065577963,0.6875142628706775,-0.00925987,-0.199665748,1.6149938557911845,0.005524313,0.002080143,-0.002822945,Garage
126,0.031716613,0.022949769,0.004416781,-31,-0.312197996,-31.26432934,-14.12101174,-60.97169483,4.615747887790203,-48.98092499,-0.034717273,0.1354697607095959,-0.151474116,9.587854468706743,2.3330833946616902,-0.20645355,45,1.5,13.973390579223633,77.59999847,7.418255805969238,26.58960533,153.89999389648438,-86.9092102,40.424903,9.587854468706743,2.3330833946616902,-0.20645355,-0.722472874,-0.079731042,0.079140932,0.6821718997168309,0.005717343,-0.225107001,1.6288470978875762,0.052790844,0.011343670765376531,0.003653222,Garage
127,0.144373453,0.045723104,0.00184292,-28.375,-1.489863978,-31.03216337,-13.08901371,-62.14984867,4.8474259203672405,-47.94941528,0.052447199,-0.012764365,-0.279345387,9.682710804985565,2.2969006600889186,-0.689710804,45,1.5,13.973390579223633,77.59999847,7.418255805969238,26.58960533,153.89999389648438,-86.9092102,40.424903,9.682710804985565,2.2969006600889186,-0.689710804,-0.696236853,-0.067675845,0.097634933,0.7076075893003964,0.041330053,-0.234883136,1.5594696223157123,0.1654476840953225,0.034117006,0.001079361,Garage
128,0.2982713789905159,0.085896689,-0.030680248,-27.66666667,-2.103889948,-32.19836143,-10.19248985,-62.76363083,3.681715938001871,-45.05252529,0.031998153,-0.260794028,-0.340723227,9.649928463,1.8855181029699382,-1.207890487,45,1.5,2.9420888423919678,21.392000198364258,9.493305206298828,18.25252914428711,158.59999084472656,-86.9090752,40.4255237,9.649928463,1.8855181029699382,-1.207890487,-0.617660403,-0.033813052,0.11277858623601858,0.7763301377157563,0.089760611,-0.219660244,1.3539515039295826,0.3193456079196004,0.074290591,-0.031443807,Garage
129,0.3394548695247907,0.08226468,9.515120450837108E-4,-24.22222222,3.0124239356443288,-35.33961744,-4.655763909,-57.64731686,0.5405819901823997,-39.51628723,0.075949412,-0.373256895,0.14243885244314486,9.811804086259269,1.3729865354241677,-0.961354248,45,1.5,2.9420888423919678,21.392000198364258,9.493305206298828,18.25252914428711,158.59999084472656,-86.9090752,40.4255237,9.811804086259269,1.3729865354241677,-0.961354248,-0.484410656,0.005692077,0.1042673892269914,0.8672365878637021,0.11349921558911984,-0.176376639,1.028907569555136,0.3605290995194362,0.070658582,1.8795298036331168E-4,Garage
130,0.26296084887773086,0.064831355,-0.004514636,-27.5,-2.976677951,-42.26360508,3.073057945650071,-63.63593067,-6.383649901,-31.78697744,0.073767856,-0.223790388,0.3984589961547296,9.814597657583292,1.4617794196582534,-0.453439892,45,1.5,2.9420888423919678,21.392000198364258,9.493305206298828,18.25252914428711,158.59999084472656,-86.9090752,40.4255237,9.814597657583292,1.4617794196582534,-0.453439892,-0.348050964,0.010429252610424334,0.095167311,0.9317801600521051,0.087240668,-0.170688755,0.7224779528321572,0.2840350802662303,0.053225256511670295,-0.005278195,Garage
131,0.15836956561769097,0.047525993,-0.002937108,-29.66666667,-4.403223882,-46.38525326,3.075131938457489,-65.06308628,-10.50541978,-31.78563541,0.029621670547040922,-0.083634106,0.2873668144050154,9.789629862,1.4418585948573732,-0.093203929,45,1.5,2.9420888423919678,21.392000198364258,9.493305206298828,18.25252914428711,158.59999084472656,-86.9090752,40.4255237,9.789629862,1.4418585948573732,-0.093203929,-0.249191189,-7.69E-04,0.079848764,0.9648603553910857,0.038896251,-0.154897437,0.5085389671973812,0.17944379584881867,0.035919894595422504,-0.003700667,Garage
132,0.1768729003887732,0.053812382,0.009161226,-33.125,-2.098887928,-58.32124496,2.416209956407547,-62.75887287,-22.4411675,-32.44345959,-0.02020622,-0.122114219,-0.076900307,9.787663913467556,1.2878496727897126,-0.39046858,45,1.5,2.9420888423919678,21.392000198364258,9.493305206298828,18.25252914428711,158.59999084472656,-86.9090752,40.4255237,9.787663913467556,1.2878496727897126,-0.39046858,-0.171766991,0.003289858,0.072888674,0.9820970956561634,0.031976415,-0.142690644,0.3485819214177363,0.1979471297518721,0.042206283888747934,0.008397667,Garage
133,0.2794952383897837,0.065127882,0.010086392972491753,-21,6.304837889671326,-67.05205265,-0.664411994,-54.35514687,-31.17185339,-35.52395939,0.11409945626860683,0.0759721,0.014692532929401952,9.918106134121235,1.785776192179093,-0.384197586,45,1.5,2.9767844676971436,21.145000457763672,1.835947871208191,358.08746337890625,154.5,-86.9090911,40.4255876,9.918106134121235,1.785776192179093,-0.384197586,-0.055987304,0.015390464023334308,0.087006445,0.9935940585090118,0.04079129,-0.172292254,0.11607557084429466,0.30056947064631195,0.053521784483590754,0.009322834,Garage
134,0.336831853,0.085706911,0.002519004,-22.875,10.35474979877472,-66.94322823,0.9675819787196815,-50.30560101,-31.06327353,-33.89220959,-0.056562655,0.089504913,-0.066232565,9.676658982212103,2.125648329558882,-0.538640641,45,1.5,2.9767844676971436,21.145000457763672,1.835947871208191,358.08746337890625,154.5,-86.9090911,40.4255876,9.676658982212103,2.125648329558882,-0.538640641,0.11277102981015895,0.035330509152082565,0.0991473,0.9864095443660773,0.047947302,-0.205864382,-0.222757622,0.35790608432686444,0.074100813,0.001755445,Garage
135,0.31880296260407825,0.080262661,0.006777143,-32.55555556,4.5482819044589995,-72.70321465,-2.131095964,-56.11145863,-36.82301514,-36.99088711,0.020661391,-0.150792227,-0.008836845,9.702056597737434,1.9865480753981952,-0.505024964,45,1.5,2.9767844676971436,21.145000457763672,1.835947871208191,358.08746337890625,154.5,-86.9090911,40.4255876,9.702056597737434,1.9865480753981952,-0.505024964,0.3178418492807925,0.058475574,0.094317925,0.939505173,0.05154129,-0.216785449,-0.646800675,0.33987719428192065,0.068656564,0.006013584,Garage
136,0.2341072128082697,0.066124216,0.014495875295744134,-23,8.319545850753784,-78.36877274,-6.109393852,-52.34092709,-42.48881718,-40.96967304,-0.023707078,0.1977597589676197,-0.011067495,9.615284836408003,2.611725259753107,-0.420556004,45,1.5,2.9767844676971436,21.145000457763672,1.835947871208191,358.08746337890625,154.5,-86.9090911,40.4255876,9.615284836408003,2.611725259753107,-0.420556004,0.5093501700231662,0.08095445,0.093657713,0.8495204248107396,0.042502292073689975,-0.244863126,-1.07511347,0.2551814422297936,0.054518118,0.013732316285873262,Garage
137,0.17745409385093208,0.052899076160296654,0.003966059,-22.5,5.939447867870331,-81.46403458,-10.67743983,-54.72102497,-45.58395706,-45.53771908,-0.050703146,0.022852705520333597,-0.120995224,9.518270997167791,2.8527789139053197,-0.542589957,45,1.5,2.9767844676971436,21.145000457763672,1.835947871208191,358.08746337890625,154.5,-86.9090911,40.4255876,9.518270997167791,2.8527789139053197,-0.542589957,0.667033522,0.11227774692391887,0.090912486,0.7285678820702636,0.044033017,-0.287279871,-1.476333265,0.1985283248054171,0.041292978254558285,0.0032025,Garage
138,0.090464699,0.027919574862219465,-0.019412192,-22.22222222,9.272853827476501,-82.79456635,-12.7322857,-51.3878632,-46.91473309,-47.59280895,0.079502411,-0.064887318,0.17356360219057324,9.603277169385002,2.6847353976907082,-0.121453174,45,1.5,3.651313304901123,72.87300109863281,7.849233627319336,207.73204040527344,157.79998779296875,-86.9093219,40.4252466,9.603277169385002,2.6847353976907082,-0.121453174,0.7917113610841695,0.12102514411349899,0.071975734,0.5923793258018863,0.030975094,-0.280939528,-1.852415655,0.11153893013602321,0.016313476685222095,-0.020175751,Garage
139,-0.04267628,0.003960129,0.017511448962500915,-19.125,9.214903831481934,-80.49437874,-16.90126958,-51.44544708,-44.61417923,-51.7617931,0.11024032518701646,-0.171283271,0.3335316414103925,9.729698922,2.4675286580057976,0.4717142030063257,45,1.5,3.651313304901123,72.87300109863281,7.849233627319336,207.73204040527344,157.79998779296875,-86.9093219,40.4252466,9.729698922,2.4675286580057976,0.4717142030063257,0.8638066273291134,0.11310270226117476,0.07153064,0.4849109947681427,-0.01428398,-0.267680424,-2.120413033,-0.02160205,-0.007645969,0.016747889850397133,Garage
140,-0.072329059,0.005940935,-0.016446914,-18.44444444,8.991033854484558,-79.90646057,-13.8759137,-51.66931705,-44.02687119,-48.73631512,-0.090851256,-0.082573723,0.018650389990760286,9.523503193488487,2.2932012642805395,0.47881473827426535,45,1.5,3.651313304901123,72.87300109863281,7.849233627319336,207.73204040527344,157.79998779296875,-86.9093219,40.4252466,9.523503193488487,2.2932012642805395,0.47881473827426535,0.8988566115064528,0.099232761,0.072389378,0.42028516502056307,-0.0479962,-0.241664737,-2.272650189,-0.051254829,-0.005665164,-0.017210473,Garage
141,-0.017803529,0.010958184901787673,0.011557171,-18.375,8.582089824676514,-81.05655457,-13.28616573,-52.07862694,-45.17635509,-48.1454689,0.15534813890179383,-0.127233598,-0.226760098,9.731127637103924,2.228153466020973,0.15721193130480723,45,1.5,3.651313304901123,72.87300109863281,7.849233627319336,207.73204040527344,157.79998779296875,-86.9093219,40.4252466,9.731127637103924,2.228153466020973,0.15721193130480723,0.9261354462614337,0.10527524786088073,0.061616036,0.3562336109795617,-0.040412639,-0.241379979,-2.412102021,0.003270702,-6.48E-04,0.010793611931714039,Garage
142,-0.01205089,0.013626935,-0.009531886,-23.11111111,8.517307849,-82.24105209,-12.91406574,-52.14243301,-46.36085331,-47.77336906,0.024999238912341664,-0.126869394,-0.178849556,9.630454892093695,2.189775378958693,0.12690090913397883,45,1.5,3.651313304901123,72.87300109863281,7.849233627319336,207.73204040527344,157.79998779296875,-86.9093219,40.4252466,9.630454892093695,2.189775378958693,0.12690090913397883,0.9494498042226995,0.10835671576770764,0.04937251,0.28978033522957736,-0.031755591,-0.236746027,-2.552911008,0.009023341,0.002020837,-0.010295445,Garage
143,-0.006784556,0.010187213,0.010276171,-19.625,6.678889861106873,-80.35944618,-12.60943175,-53.98231483,-44.47924713,-47.46946693,0.3231382277405378,-0.73135893,-0.12959756,9.962337067983682,1.364219628202105,0.13517995899089938,45,1.5,15.350273132324219,92.90000153,4.466625690460205,162.9530487060547,156.09999084472656,-86.9091405,40.425096,9.962337067983682,1.364219628202105,0.13517995899089938,0.9662433989997049,0.10133916638719226,0.03826827,0.23323181705567445,-0.027255365,-0.215395336,-2.670833095,0.014289674489279685,-0.001418886,0.009512612,Garage
144,-0.017714571,0.013979004696571233,-0.006049737,-18.88888889,8.180709844,-82.65024048,-12.17620978,-52.47927486,-46.77016293,-47.03673309,0.19355557056573722,-0.949157349,-0.058210519,9.896621560587466,1.0189330004047132,0.19460559321694004,45,1.5,15.350273132324219,92.90000153,4.466625690460205,162.9530487060547,156.09999084472656,-86.9091405,40.425096,9.896621560587466,1.0189330004047132,0.19460559321694004,0.97688561,0.095413114,0.0315425,0.1882665979747589,-0.026130163,-0.199660365,-2.763431964,0.00335966,0.002372907,-0.006813296,Garage
145,-0.01888289,0.017386907,0.004665865,-25,8.950529856681824,-81.4412204,-13.54639172,-51.70969906,-45.56150913,-48.40532913,0.075051363,-0.515530672,-0.031639847,9.830801500857454,1.076633699889322,0.18545537035730306,45,1.5,15.350273132324219,92.90000153,4.466625690460205,162.9530487060547,156.09999084472656,-86.9091405,40.425096,9.830801500857454,1.076633699889322,0.18545537035730306,0.9846873428057699,0.078098777,0.02340039,0.1536386562782584,-0.02225799,-0.161746055,-2.833843965,0.00219134,0.005780809,0.003902306,Garage
146,0.003238083,0.019047463078784205,-0.003838552,-32.77777778,8.035285844802857,-80.99470062,-12.80023975,-52.62421101,-45.11462292,-47.66015316,-0.078491174,0.085969829,-0.117672492,9.726458151363632,1.5792397162289296,-0.05217457,45,1.5,15.350273132324219,92.90000153,4.466625690460205,162.9530487060547,156.09999084472656,-86.9091405,40.425096,9.726458151363632,1.5792397162289296,-0.05217457,0.989424769,0.074472675,0.012607654626707284,0.123381842,-0.006668814,-0.151133296,-2.893971941,0.024312314022449974,0.007441365,-0.004602111,Garage
147,0.11908556231595938,0.043979520078192384,-0.005937969,-28.25,9.706929793,-81.81027031,-14.29229974,-50.952323,-45.93031525,-49.15221294,0.13427211242972067,-0.124464782,-0.365886818,9.919259365,1.2836544278722544,-0.749025387,45,1.5,15.350273132324219,92.90000153,4.466625690460205,162.9530487060547,156.09999084472656,-86.9091405,40.425096,9.919259365,1.2836544278722544,-0.749025387,0.9946738203752388,0.072239301,-0.014549879,0.065739433,0.039067486,-0.142944714,-3.006886107,0.14015979265559067,0.032373422,-0.006701528,Garage
148,0.27685021196754234,0.06712055,0.012660254256967093,-30.55555556,9.815509824752807,-79.88608604,-18.04587357,-50.84471889,-44.0063752,-52.90505512,0.12809896932064907,-0.174918562,-0.253238453,9.904563718629115,1.2270679091944279,-1.257428297,45,1.5,2.3031110763549805,49.696998596191406,11.78231430053711,230.26516723632812,155,-86.9099617,40.4246857,9.904563718629115,1.2270679091944279,-1.257428297,-0.799556508,-0.054185797,0.048172799,0.063734746,0.10240708031121967,-0.141454499,2.352104339784789,0.29792444147531266,0.055514451188659206,0.011896695182161424,Garage
149,0.266875015,0.055354326,-0.001193524,-30.55555556,10.15832983493805,-75.91815849,-23.36385345,-50.50177696,-40.03808117,-58.2237669,0.038834507025561286,-0.232467433,0.19723660303551016,9.858841701618676,1.25633062,-0.739881669,45,1.5,2.3031110763549805,49.696998596191406,11.78231430053711,230.26516723632812,155,-86.9099617,40.4246857,9.858841701618676,1.25633062,-0.739881669,-0.972363348,-0.063554127,0.062069875,0.2122832044814397,0.095307307,-0.150286762,2.718957146,0.287949246,0.043748228499344864,-0.001957083,Garage
150,0.2139863186669581,0.067630577,0.009754282,-29.625,3.762967935204506,-72.6852803,-29.2497435,-56.89652874,-36.80544739,-64.1097789,0.11034133133379001,-0.33725399,0.26638134995710505,10.002582290797557,0.8557361075021688,-0.376550135,45,1.5,2.3031110763549805,49.696998596191406,11.78231430053711,230.26516723632812,155,-86.9099617,40.4246857,10.002582290797557,0.8557361075021688,-0.376550135,-0.942075173,-0.046205171,0.050295999,0.3268813299901277,0.065486148,-0.120135924,2.477634932230977,0.23506054918742875,0.056024479,0.008990723,Garage
151,0.14573405940945333,0.011241939179084372,0.013473880888061384,-31.625,5.584549884796143,-64.67500481,-30.21342138,-55.07543507,-28.79504948,-65.07321281,-0.118090079,0.099242234,0.30424259047811997,9.785831525487808,1.1840319511959854,-0.043276986,45,1.5,2.3031110763549805,49.696998596191406,11.78231430053711,230.26516723632812,155,-86.9099617,40.4246857,9.785831525487808,1.1840319511959854,-0.043276986,-0.910689209,-0.042463375,0.038155028,0.40847957592744094,0.034909037383141155,-0.108291379,2.300130071548315,0.1668082902637812,-3.64E-04,0.012710321685657479,Garage
152,0.084213894,0.065353244,-0.020005248,-29.77777778,-2.256999963,-71.63522667,-30.19768337,-62.91747292,-35.75527138,-65.05637646,0.007328246,0.13865975731784858,0.13811834841894294,9.873721317180152,1.5088198688423748,0.15006250352824776,45,1.5,2.3031110763549805,49.696998596191406,11.78231430053711,230.26516723632812,155,-86.9099617,40.4246857,9.873721317180152,1.5088198688423748,0.15006250352824776,-0.88745943,-0.061577848,0.030927119957445896,0.4555753203271662,-0.001229998,-0.137980049,2.1929714540833407,0.10528812420020983,0.053747146,-0.020768807,Garage
153,0.051429781,0.003307768,-4.30E-05,-23.88888889,11.19215778,-68.05477074,-31.83687529,-49.46672897,-32.17481537,-66.69691082,-0.101893082,0.32765353941222997,0.047919664,9.742783953842608,1.7297523218451194,0.16091151450714322,45,1.5,2.487008810043335,60.04399871826172,4.591787815093994,229.3291016,155,-86.910103,40.424591,9.742783953842608,1.7297523218451194,0.16091151450714322,-0.876742485,-0.064847039,0.028739863,0.47556772625562055,-0.01150797,-0.141495359,2.146696204120673,0.072504012,-0.00829833,-8.07E-04,Garage
