seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
322,9.976258398259727,1.9324104623887146,0.2637302894797967,-0.980845404,-0.097625835,0.003867259,0.16851060685602207,-0.025802206,-0.194030274,2.7988008202858343,-14.93889971,-88.98557838,5.022495925724506,-15,9.976258398259727,1.9324104623887146,0.2637302894797967,-75.59925064,-53.10562309,-29.83668541,0.38572826981544495,0.21931712329387665,2.5,9.979000091552734,28.239948272705078,183,135.10235595703125,-86.9209409,40.3984904,-0.020756946,0.012737351633581214,0.007334615,0.19100661879604303,0.006271795,0.012199818219953371,1.645728807842124E-4,6.731180903655522E-4,0.006571056,Drive
323,9.842176067018972,1.9018003431338708,0.2752384885360636,-0.981424336,-0.098344644,0.003875828,0.1646665922151162,-0.025265104,-0.195556978,2.8066444190648885,-11.14286978,-80.55659851,2.509417943358421,-17.875,9.842176067018972,1.9018003431338708,0.2752384885360636,-71.80248856,-44.67664326,-32.35147125,0.3978818953037262,0.2126029133796692,2.5,9.972999572753906,28.24999237060547,183,135.248291,-86.9209618,40.3982333,-0.021262183,0.012816045444476632,0.003829542,0.038419439242436335,-0.040083816,0.031465219906889476,-3.41E-04,7.518120087647381E-4,0.003065983,Drive
324,9.849453310364659,1.8950284131015966,0.2830238743386801,-0.982304323,-0.099470562,0.004307118,0.15861890067174597,-0.023554812,-0.198080034,2.8190641796704634,9.621773889344185,-82.63999252,1.8307319942116738,-17.44444444,9.849453310364659,1.8950284131015966,0.2830238743386801,-51.03906507,-46.75979305,-33.02905928,0.39156270027160645,0.2983286678791046,2.5,9.972999572753906,28.230030059814453,183,135.3024902,-86.9209817,40.3979799,-0.02283264,0.014374185024050868,0.005602893,0.030438391,-0.076340873,0.051708188,-0.001911122,0.002309952,0.004839334,Drive
325,9.810244717644256,1.8923045385231092,0.23155205262806808,-0.983150939,-0.100053976,0.004153828,0.15291671397037876,-0.022887838,-0.199325056,2.830702024756126,2.470743927694857,-74.53748501,-1.089825971,-18.25,9.810244717644256,1.8923045385231092,0.23155205262806808,-58.18899685,-38.65752926,-35.94986137,0.39061641693115234,0.264007568,2.5,9.973999977111816,28.239988327026367,183,135.4991455078125,-86.9210019,40.3977268,-0.021029751,0.010863296,0.002993448,-0.008154536,-0.091626282,0.006806319,-1.08E-04,-0.001200938,0.002229889,Drive
326,9.900631569899046,1.9213675535642183,0.2700610968391769,-0.983653311,-0.101577325,0.003384081,0.14863959678168437,-0.024029892,-0.202214704,2.839205151622735,0.37270997852087023,-87.02442856,-0.888892018,-16.55555556,9.900631569899046,1.9213675535642183,0.2700610968391769,-60.28715313,-51.14435097,-35.7494154,0.3917791247367859,0.19798989593982697,2.5,9.977000237,28.10009766,183,135.7788086,-86.9210226,40.3974725,-0.022844501,0.014540240589022925,0.00547242,0.081848677,-0.095377945,0.039902438816514986,-0.001922983,0.002476007,0.004708861,Drive
327,9.867184579,1.9540910593514305,0.23648289534561698,-0.984292667,-0.101674348,0.002974036,0.14428931315547056,-0.023976879,-0.202392427,2.848047807378676,-3.559837941,-77.87272026,-7.960987819,-16.75,9.867184579,1.9540910593514305,0.23648289534561698,-64.2194569,-41.99276531,-42.82114511,0.39156782627105713,0.21931712329387665,2.5,9.977000237,27.940135955810547,183,136.40032958984375,-86.9210437,40.3972202,-0.021278835,0.011942657208617199,0.006516198,0.039142608642578125,-0.063798344,-0.001595568,-3.57E-04,-1.22E-04,0.005752639,Drive
328,9.859814430903462,1.986214126198037,0.21839733814421672,-0.984365651,-0.10323509,0.002797312,0.1426815439775152,-0.024469326,-0.205483339,2.8511794469888927,-3.094041985,-85.91264244,-11.73749782,-16,9.859814430903462,1.986214126198037,0.21839733814421672,-63.75366062,-50.03256519,-46.59741096,0.39631304144859314,0.2408318966627121,2.5,9.977000237,27.83011245727539,183,136.916748,-86.9210646,40.3969695,-0.020448557,0.012428963,0.005614754,0.031935983491175386,-0.066203886,-0.026419267,4.729617904708947E-4,3.6472919763255756E-4,0.004851195,Drive
329,9.417348427,1.9386596804104963,0.13901602611108457,-0.984406152,-0.103802706,0.005214239,0.14190241723384672,-0.019615379,-0.207331639,2.853223529834192,-0.496783987,-78.80223827,-14.42869569,-15.66666667,9.417348427,1.9386596804104963,0.13901602611108457,-61.15640272,-42.92264923,-49.28860937,0.39466407895088196,0.21931712329387665,2.5,9.975999832,27.68012809753418,183,137.37078857421875,-86.9210852,40.3967211,-0.019689446,0.016805713,-0.012153192,-0.389464198,-0.121966831,-0.055766311,0.001232073,0.004741479,-0.012916751,Drive
330,10.120658254160464,2.110794800577812,0.224327123,-0.984511167,-0.104293099,0.00465009,0.14081845919673258,-0.020663368,-0.208168745,2.8552959034076104,4.392854004,-83.31257816,-5.682027923,-15.375,10.120658254160464,2.110794800577812,0.224327123,-56.26725304,-47.43274504,-40.54242939,0.3953421711921692,0.191049725,2.5,9.970999717712402,27.520105361938477,183,138.3637695,-86.9211057,40.396474,-0.020099224,0.004264184,0.018290176809666894,0.31388165859075695,0.041590304,0.025484721534527265,8.222943976691638E-4,-0.00780005,0.017526617,Drive
331,9.669738959340217,2.06120182,0.3039988224864802,-0.984864216,-0.105200773,2.820709300579535E-4,0.13773247295791663,-0.029059712,-0.20881202,2.8606542568762325,10.142835788726806,-79.17653442,-10.01412577,-14.88888889,9.669738959340217,2.06120182,0.3039988224864802,-50.51727093,-43.29645725,-44.8742831,0.4099234640598297,0.21931712329387665,2.5,9.970999717712402,27.48003387451172,183,139.01739501953125,-86.9211254,40.3962238,-0.020223196,0.005751157,-0.003565747,-0.113603981,-0.012847016,0.019667210220133218,6.983229230402164E-4,-0.006313077,-0.004329306,Drive
332,9.639062057421045,2.068246701388683,0.3492940252203747,-0.98515379,-0.104981079,-0.001905994,0.1358174421254871,-0.032987701,-0.207820495,2.8641513759650072,10.122095799446106,-77.10814674,-14.14138578,-16.5,9.639062057421045,2.068246701388683,0.3492940252203747,-50.537645,-41.22794697,-49.00288506,0.3972656726837158,0.22627416253089905,2.5,9.970999717712402,27.410064697265625,183,139.8397216796875,-86.9211445,40.3959782,-0.021824446,0.009724629,3.8400341731776455E-4,-0.120498055,0.009168088,0.027241008,-9.03E-04,-0.002339604,-3.80E-04,Drive
333,9.721838025213446,2.1032533483597837,0.36487060552010836,-0.985500429,-0.105756763,-0.003358268,0.13263456523418427,-0.035452113,-0.209076085,2.8703085658619707,9.966423807144166,-79.09345284,-10.11538578,-14.66666667,9.721838025213446,2.1032533483597837,0.36487060552010836,-50.69343903,-43.21337505,-44.97651917,0.3746636211872101,0.646374524,2.5,9.982999801635742,27.40007209777832,183,140.6444091796875,-86.9211633,40.3957347,-0.021860029,0.011752879262327678,0.001048226,-0.026057938,0.033665504,0.019141720191946307,-9.39E-04,-3.11E-04,2.846666837780221E-4,Drive
334,9.773820615731752,2.112298698379443,0.2761092996224761,-0.985787042,-0.105882315,-0.003053363,0.13039429297724975,-0.034390928,-0.209487218,2.8749556981244133,9.114619832,-78.97181862,-10.03083982,-15.125,9.773820615731752,2.112298698379443,0.2761092996224761,-51.54560902,-43.0918631,-44.89172935,0.4014778137207031,0.2126029133796692,2.5,9.984999656677246,27.250118255615234,183,141.56317138671875,-86.9211842,40.3954879,-0.019120112,0.013282963,0.003705115,0.031695769,0.046897946,-0.058201163,0.001801406,0.001218729,0.002941556,Drive
335,9.658352726871527,2.0986884068516853,0.32295265059592654,-0.985991271,-0.106083519,-0.002838889,0.1286794084657743,-0.03364529,-0.210004694,2.878498091281039,9.962031765,-78.88763832,-11.10956381,-12.77777778,9.658352726871527,2.0986884068516853,0.32295265059592654,-50.69807499,-43.00756138,-45.96959915,0.4023967683315277,0.27018511295318604,2.5,9.987999916,27.11018180847168,182.99998474121094,142.4410400390625,-86.9212049,40.3952447,-0.020353668,0.013128768337338946,-0.002569413,-0.067671831,0.020116712,-0.006714237,5.678506935404126E-4,0.001064535,-0.003332972,Drive
336,9.739845211066088,2.1060207862298466,0.25868329390413264,-0.98610202,-0.106722074,-0.003031069,0.1272927994288287,-0.033908102,-0.211274619,2.881242907163009,9.831125822,-78.68804626,-10.83945576,-14.125,9.739845211066088,2.1060207862298466,0.25868329390413264,-50.82873714,-42.80784729,-45.69924713,0.40321415662765503,0.264007568,2.5,9.989999771118164,27.04008674621582,183,143.032959,-86.9212258,40.3950018,-0.017127446,0.007779407,0.002874837,0.021330519,0.024763025,-0.070072916,0.003794073,-0.004284827,0.002111278,Drive
337,9.639898355724743,2.0983660660901116,0.2820626820990865,-0.986128631,-0.10656853,-0.00596532,0.12710372888698027,-0.039740297,-0.210208637,2.881031577403729,9.625189805030823,-78.25031021,-11.22497578,-13.88888889,9.639898355724743,2.0983660660901116,0.2820626820990865,-51.03503902,-42.37023304,-46.08513309,0.40957701206207275,0.2580697536468506,2.5,9.993000030517578,27.00004768371582,183,143.8785400390625,-86.9212458,40.3947599,-0.014578105,0.004134966,-9.40E-04,-0.067098503,0.018405174,-0.103495133,0.006343414,-0.007929267,-0.001703324,Drive
338,9.669050786101703,2.112563283698073,0.26325695300943813,-0.985800337,-0.107645621,-0.006533937,0.1287114992014413,-0.041535373,-0.212140055,2.877507776889986,10.039989848136901,-78.23518242,-11.89133979,-15.77777778,9.669050786101703,2.112563283698073,0.26325695300943813,-50.62011703,-42.35522713,-46.75174129,0.4120907783508301,0.4920365810394287,2.5,9.998000144958496,27,183,144.6854248046875,-86.921264,40.3945176,-0.012003445,0.010056740342689118,2.8170107805070656E-5,-0.045026969,0.018532662,-0.140438196,0.008918074,-0.002007493,-7.35E-04,Drive
339,9.772836556,2.1338228276632365,0.00441104,-0.985392538,-0.107438206,-0.004597722,0.1320230952165659,-0.03829768,-0.212117336,2.871141403624155,9.564799805,-78.96413239,-12.0096798,-15.25,9.772836556,2.1338228276632365,0.00441104,-51.09542889,-43.08417709,-46.86983692,0.41219353675842285,0.2617250382900238,2.5,9.991000175476074,26.930070877075195,182.0006561279297,145.3726806640625,-86.9212811,40.3942726,-0.003119472,0.016568490744283584,0.004060948,0.064756185,0.041560083,-0.367581842,0.017802046390376913,0.004504257,0.003297389,Drive
340,9.659856953667205,2.1053151285764082,-0.475602539,-0.983979748,-0.106627528,0.004224305,0.1427048741324434,-0.022627123,-0.21267375,2.851126682,10.212985825538635,-78.51895439,-13.0657117,-15.33333333,9.659856953667205,2.1053151285764082,-0.475602539,-50.44663303,-42.63875507,-47.92501514,0.413090318,0.2617250382900238,2.5,9.991000175476074,26.83011245727539,181.00067138671875,146.0288086,-86.9212921,40.3940308,0.015407584,0.020518240994136346,-0.001383302,-0.049245529,0.008139111,-0.695368011,0.036329103,0.008454007,-0.002146861,Drive
341,9.748094861324017,2.130480700960526,-0.513142542,-0.982153231,-0.104914986,0.016098537283397996,0.15517961834240884,-9.60E-04,-0.212704229,2.8280833739678837,10.14112783908844,-78.60252449,-13.58042974,-15,9.748094861324017,2.130480700960526,-0.513142542,-50.5186129,-42.72269081,-48.44022118,0.39496299624443054,0.16970562934875488,2.5,9.986000061035156,26.82999038696289,179.0012207,146.86260986328125,-86.9212952,40.3937926,0.014945001033975662,0.021550158,0.002222476,0.033359018,0.029605600440386428,-0.525169009,0.03586652,0.009485924,0.001458917,Drive
342,9.690699397,2.123371655501208,-0.367611898,-0.980591657,-0.103430662,0.032830366,0.16326125588231874,0.0313406,-0.215232018,2.8150208922265803,10.368657789230348,-78.39085426,-14.49860173,-13.66666667,9.690699397,2.123371655501208,-0.367611898,-50.29096096,-42.51089924,-49.3582711,0.4099251925945282,0.191049725,2.5,9.982000350952148,26.78002166748047,177.00128173828125,147.7286376953125,-86.9212856,40.3935485,0.010390334057359441,0.019545629878248115,3.4842019260960443E-4,-0.004197773,0.00531216,-0.059040879,0.031311853,0.007481396,-4.15E-04,Drive
343,9.659732096403548,2.1131963486810332,-0.191158652,-0.979150467,-0.103548838,0.034050265,0.17139999771002426,0.031932578,-0.216127165,2.798469423,10.029253759384154,-78.23054619,-14.66744971,-14.875,9.659732096403548,2.1131963486810332,-0.191158652,-50.63109718,-42.3504694,-49.52699692,0.41259869933128357,0.22671568393707275,2.5,9.972999572753906,26.740041732788086,175.0013427734375,148.38470458984375,-86.921264,40.3933099,0.003344834,0.016343129686875613,2.6539237819413105E-4,-0.053530786,-0.021233188,0.11430508968899551,0.024266352,0.004278896,-4.98E-04,Drive
344,9.678581348900655,2.1101298204903465,-0.187569416,-0.977932344,-0.103952936,0.032992934,0.17817677412796945,0.028148072075496598,-0.21676861,2.784214341524735,9.807457785606385,-78.0390065,-14.98940766,-15,9.678581348900655,2.1101298204903465,-0.187569416,-50.85301502,-42.15892921,-49.8498093,0.40955212712287903,0.19798989593982697,2.5,9.970000267028809,26.789966583251953,174.00064086914062,149.1647949,-86.9212324,40.3930691,0.00352275,0.018549296467506228,-0.001098636,-0.020793146,-0.023579179,0.081522385,0.024444269052552946,0.006485063,-0.001862195,Drive
345,9.721353049417145,2.139070181013311,-0.284037342,-0.976297373,-0.103883698,0.033585419,0.18686117604374886,0.027401652921421025,-0.217097369,2.7663575892265024,10.013149824142456,-78.03876228,-15.0684637,-13.77777778,9.721353049417145,2.139070181013311,-0.284037342,-50.64744495,-42.15856308,-49.92715694,0.40849363803863525,0.44204071164131165,2.5,9.977000237,26.830162048339844,172.00148010253906,149.8580322265625,-86.9211952,40.3928315,0.007048238,0.018736565088217434,0.002842789,0.018698463073143594,-0.004360628,-0.013377611,0.027969757,0.006672332,0.00207923,Drive
346,9.710347249669937,2.123389072,-0.535289526,-0.973915284,-0.103551058,0.037296546,0.1983828891828222,0.03233497,-0.21823786,2.7432409698523363,10.29423786,-77.92066666,-15.89574562,-12.75,9.710347249669937,2.123389072,-0.535289526,-50.36525917,-42.04058914,-50.75529312,0.40355539321899414,0.6742402911186218,2.5,9.994999885559082,26.92971420288086,171.00074768066406,150.3355712890625,-86.9211477,40.3925911,0.015051751,0.021882268877076075,3.721424077809291E-4,0.014406083856971518,-0.028022588,-0.221660818,0.03597327,0.009818035,-3.91E-04,Drive
347,9.663582718488081,2.1018420492561116,-0.475805812,-0.971430301,-0.101772923,0.041315158,0.21035932669940505,0.038361513,-0.216811829,2.7192607365765618,10.159671773910523,-77.56003502,-16.41924766,-13.44444444,9.663582718488081,2.1018420492561116,-0.475805812,-50.49933697,-41.67995697,-51.27867313,0.4088004529476166,0.191049725,2.5,9.989999771118164,26.900007247924805,169.00131225585938,151.0412598,-86.9210912,40.3923523,0.013213278621760676,0.017956241,0.001166837,-0.044336097,-0.038135128,-0.103202114,0.034134798,0.005892007,4.0327773420411407E-4,Drive
348,9.721299263147207,2.1002252984505434,-0.412114809,-0.96943824,-0.100421123,0.04349394,0.21955104620711316,0.041197906130725895,-0.215471492,2.700618010122799,10.107699785232544,-77.26967438,-17.12562765,-14.375,9.721299263147207,2.1002252984505434,-0.412114809,-50.55289524,-41.39008518,-51.98566277,0.4091564416885376,0.18384777009487152,2.5,9.993000030517578,26.919967651367188,167.0012969970703,151.6003418,-86.9210236,40.3921154,0.010603833997857224,0.021372241,5.1892334843976694E-5,-0.030961722,-0.037027551,-0.010627315,0.031525353,0.009308008,-7.12E-04,Drive
349,9.605048517579014,2.091838083220917,-0.406640462,-0.967059335,-0.099902552,0.045018171113960954,0.22973893698558068,0.042156080453141224,-0.215575997,2.679673424044859,10.048895778656005,-77.05824883,-17.5323757,-14,9.605048517579014,2.091838083220917,-0.406640462,-50.61108891,-41.17817131,-52.3919228,0.3933213949203491,0.17691805958747864,2.5,9.987999916,26.97994613647461,165.00120544433594,152.2239990234375,-86.9209464,40.3918829,0.010841056284069726,0.016734546317732486,-0.00125283,-0.090688367,-0.027912654,0.00459273,0.031762576,0.004670313,-0.002016389,Drive
350,9.888969708,2.095148529821229,-0.236996886,-0.965345489,-0.099577655,0.044676046,0.23704413780309622,0.039976833514796875,-0.215088832,2.664329945462421,9.801723818778992,-76.71420837,-18.06685762,-16.625,9.888969708,2.095148529821229,-0.236996886,-50.85838299,-40.83400932,-52.92640495,0.40726181864738464,0.2126029133796692,2.5,9.982999801635742,27.019989013671875,163.0013427734375,152.6633301,-86.9208569,40.3916478,0.00459025,0.021502713358043286,0.005092865,0.19751670059648532,-0.027697157,0.14298146442302223,0.025511769134804463,0.00943848,0.004329306,Drive
351,9.558850205060347,2.0196381436968314,0.1672304247469795,-0.964540034,-0.099545279,0.040481269793603024,0.24101552193604628,0.030812728752210302,-0.213156308,2.655172699863471,10.26690980911255,-76.2401165,-18.88047556,-14.77777778,9.558850205060347,2.0196381436968314,0.1672304247469795,-50.39307491,-40.35991703,-53.74160908,0.4058402180671692,0.2126029133796692,2.5,9.980999946594238,27.069982528686523,161.00137329101562,153.24566650390625,-86.9207589,40.391417,-0.011362945,0.013591351634054219,-0.003091302,-0.15847132,-0.088382165,0.4670487348605128,0.009558574,0.001527118,-0.003854861,Drive
352,9.699570887297103,2.0006668984311298,0.4258149870608038,-0.965686979,-0.10111965,0.027348513,0.2376250775101093,0.004868867,-0.209841015,2.659559910113995,10.380491771697997,-76.48484848,-17.96632963,-16.66666667,9.699570887297103,2.0006668984311298,0.4258149870608038,-50.27900509,-40.60513729,-52.82563293,0.4029545783996582,0.22022715210914612,2.5,9.967000007629395,27.12994956970215,161,153.5595703,-86.9206538,40.3911861,-0.023176955,0.019335665314709052,-8.58E-04,0.026255259147057168,-0.055610389,0.4704780981320745,-0.002255436,0.007271432,-0.001621095,Drive
353,9.670000279991372,1.9638249665788077,0.4184274378467749,-0.967072141,-0.101770726,0.018931495,0.23247143987891744,-0.010936192,-0.207128905,2.668637433098358,10.508713788986206,-76.85865669,-17.2029757,-16.125,9.670000279991372,1.9638249665788077,0.4184274378467749,-50.15041718,-40.97870102,-52.06325497,0.4020346999168396,0.19798989593982697,2.5,9.967000007629395,27.12999916,161,154.01715087890625,-86.9205496,40.3909557,-0.023912001,0.011729157,4.31448091793516E-4,-0.064129663,-0.081900506,0.31188435295542466,-0.002990483,-3.35E-04,-3.32E-04,Drive
354,9.783755214468947,1.874959485623443,0.48344599995400434,-0.968606923,-0.1012812,0.012540279634441565,0.2266691911567762,-0.022079544,-0.203289637,2.679584304105888,10.953769798278808,-76.98102264,-17.65181364,-16.44444444,9.783755214468947,1.874959485623443,0.48344599995400434,-49.70560501,-41.10118916,-52.511483,0.40183448791503906,0.28301942348480225,2.5,9.970999717712402,27.11002540588379,161.00001525878906,154.53826904296875,-86.9204462,40.3907245,-0.026580752,0.014623269,9.889201649907722E-4,0.03590507,-0.134973989,0.26818179491075494,-0.005659233,0.002559035,2.2536106136383362E-4,Drive
