seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
209,10.02242969,-0.308211086,-0.177497397,-0.107856054,0.052067314,0.003825211,-0.12908448,0.067824802,0.004037226,39.38554764,1.056882262,1.590942621,9.93500042,1.328250527,357.2972717,155.7999878,-86.9104569,40.4255608,-55.54196293,21.89607161,5.709843881,-61.66666667,0.086401662,0.064736893,-0.042648159,0.160032991,0.003224727,-0.019086504,0.985356265,0.013556256,0.037861812,-0.322570347,-100.3623225,80.81609169,-28.60997545,10.02242969,-0.308211086,-0.177497397,Campus
210,9.683155,0.027346129,-0.418006369,0.032447554,0.042103983,0.029018209,0.01120875,0.057865919,0.029205021,34.46979904,0.952102959,1.60088408,9.93500042,1.345703125,350.1842041,155.7999878,-86.9104591,40.4255737,-61.47152866,18.58145364,9.495869837,-65,-0.231521565,-0.100685013,0.082725238,0.171595738,0.025924477,0.002454455,0.984271558,0.050277035,-0.013288493,-0.344872523,-106.2916443,77.5015966,-24.82419346,9.683155,0.027346129,-0.418006369,Campus
211,9.962795836,0.227080033,-0.415050191,-0.007803129,-0.134035011,0.021379655,-0.029036002,-0.118281973,0.021591671,31.84677124,0.865332305,1.989191413,9.93500042,1.381307244,357.847168,155.2999878,-86.9104611,40.4255874,-61.59291878,14.09758774,7.694295855,-50.77777778,0.085096308,0.04504729,-0.156044393,0.176301167,0.01406575,0.006349103,0.982776754,0.026680986,-0.017417418,-0.356145086,-106.4127898,73.01712029,-26.62552351,9.962795836,0.227080033,-0.415050191,Campus
212,10.02656289,0.05762231,0.063961544,0.055035562,0.001147562,-0.060722963,0.033804171,0.016896153,-0.060537633,34.0069809,0.884816349,1.999186754,9.93500042,1.321268797,3.966618299,155.2999878,-86.9104599,40.4256009,-58.15630077,17.04522973,4.619895909,-54.5,0.07861654,-0.076366098,-0.01587297,0.182143702,-0.002326452,0.00804586,0.982857176,-0.007095515,-0.014884844,-0.366607124,-102.9765381,75.96500656,-29.70016729,10.02656289,0.05762231,0.063961544,Campus
213,9.922158489,-0.208088449,0.308456328,0.087579483,-0.020831077,-0.039562737,0.066327336,-0.005078038,-0.039364064,36.30833435,0.910219729,2.009244442,9.93500042,1.246200681,4.853488445,155.2999878,-86.9104564,40.4256132,-60.61704075,17.32912368,5.77084389,-54.33333333,-0.032541516,-0.05322024,0.056588084,0.212510965,-0.013504156,-0.004541988,0.976606379,-0.023896987,0.014882474,-0.428330515,-105.4381319,76.2493882,-28.54946346,9.922158489,-0.208088449,0.308456328,Campus
214,9.920035802,-0.11539852,0.161259985,-0.067275427,0.028380904,0.043710819,-0.088502369,0.044130778,0.043906115,28.42592049,0.845990539,2.019268036,9.93500042,1.511319041,357.884613,155.2999878,-86.9104543,40.4256281,-57.65183086,15.83925969,6.167587891,-65,0.029847649,0.034460992,0.037828352,0.223463715,-0.009346667,-0.005989786,0.974089877,-0.014914666,0.016126222,-0.450897974,-102.4724342,74.75964622,-28.15247547,9.920035802,-0.11539852,0.161259985,Campus
215,9.871264546,-0.070672479,0.556729102,-0.045147839,-0.09447672,-0.006660015,-0.066374781,-0.078741472,-0.006480616,31.52475929,0.904433548,2.029244184,9.93500042,1.453583479,357.1536255,155.2999878,-86.910453,40.4256445,-55.4158149,17.91106364,2.589693949,-66.5,-0.04288254,-0.074072631,-0.093602174,0.189604617,-0.032324605,0.006439508,0.980894505,-0.065515305,-3.49E-04,-0.381849979,-100.2359303,76.83035255,-31.72975931,9.871264546,-0.070672479,0.556729102,Campus
216,9.935223195,-0.05612679,0.686478748,0.047279873,0.034370537,-0.031520905,0.026047,0.050125059,-0.031335575,30.15303421,0.845990539,4.543143749,9.93500042,1.459606647,0.504655123,155.1999969,-86.9104509,40.4256606,-58.56609886,21.57618753,2.123897958,-63.33333333,0.042412128,0.126118372,-0.048799166,0.187065972,-0.038265554,-0.001927653,0.981296896,-0.074207118,0.018372855,-0.376011056,-103.3863358,80.49559845,-32.19628731,9.935223195,-0.05612679,0.686478748,Campus
217,9.915691478,-0.23698817,0.708188384,0.04139528,0.024217426,-0.027879544,0.020163889,0.039964534,-0.027686801,29.54807854,0.851469338,4.553041458,9.93500042,1.48298192,350.5707092,155.1999969,-86.9104493,40.4256761,-59.10729084,18.40955559,2.956059942,-63.875,0.007697471,0.059762588,0.099470245,0.20615703,-0.033130142,-0.008171401,0.977714513,-0.061374099,0.029824963,-0.414720274,-103.9277718,77.32847862,-31.36363745,9.915691478,-0.23698817,0.708188384,Campus
218,9.95081433,-0.579489957,0.427975495,-0.023995028,-0.023155855,-0.012199153,-0.04522642,-0.007399851,-0.012025686,31.67975998,0.916078627,4.563070774,9.93500042,1.448335409,348.4143372,155.1999969,-86.9104508,40.425691,-58.54596897,24.09670753,3.821161911,-63.77777778,0.037595346,-0.036932317,-0.099358041,0.213746773,-0.031929317,-0.020745815,0.975633666,-0.053183979,0.054553259,-0.429785883,-103.3647419,83.01611832,-30.49865753,9.95081433,-0.579489957,0.427975495,Campus
219,9.966212667,-0.585358618,0.399299402,-0.082130785,0.023683675,0.016137041,-0.103357728,0.039438196,0.016343128,32.13730621,0.930053771,4.573053837,9.93500042,1.431870341,354.0518799,155.1999969,-86.9104517,40.4257054,-64.75027863,19.49169563,4.778983927,-55.5,0.035653082,-0.015996174,0.08702507,0.191218724,-0.021100992,-0.025372864,0.980556928,-0.031319437,0.058059467,-0.384454254,-109.5708818,78.41244865,-29.54095743,9.966212667,-0.585358618,0.399299402,Campus
220,9.816447462,-0.127144841,0.44674928,-0.038173504,-0.013892327,0.0408556,-0.059400447,0.001847369,0.041055755,32.96052933,0.916078627,4.583065033,9.93500042,1.389314771,354.8884277,155.1999969,-86.9104508,40.4257191,-60.02131485,15.14446974,3.254959941,-59.22222222,-0.098443999,0.030201208,-0.029095659,0.163357532,-0.024990697,-0.003686746,0.985865413,-0.047646514,0.015705557,-0.327970794,-104.8414304,74.0651004,-31.06522545,9.816447462,-0.127144841,0.44674928,Campus
221,9.956012286,-0.195918167,0.565806726,0.048073088,-0.024104744,-0.06954763,0.026841698,-0.008363565,-0.069371195,28.67514229,0.854400396,4.593071461,9.93500042,1.53366673,356.7436218,155.1999969,-86.9104503,40.4257333,-59.09240685,16.76865572,2.419259945,-58,0.052206512,0.008401446,-0.074955792,0.168923227,-0.033408644,-0.004329403,0.984717923,-0.064278239,0.019990545,-0.339144269,-103.9117899,75.68855446,-31.90129145,9.956012286,-0.195918167,0.565806726,Campus
222,9.947518353,-0.769408634,0.671590396,0.018322453,0.026803147,-0.020229126,-0.002905971,0.04254136,-0.02004528,31.1657238,0.932308972,8.617469788,9.93500042,1.522612929,359.5166626,155.1999969,-86.9104488,40.4257485,-58.57463905,20.21454557,3.512257919,-53.44444444,0.044867516,-0.034607617,0.243871554,0.190976527,-0.028173466,-0.031824771,0.980424979,-0.042976968,0.073417769,-0.383191214,-103.394632,79.13615219,-30.80670744,9.947518353,-0.769408634,0.671590396,Campus
223,9.942268112,-0.744054591,0.414913703,-0.113644277,0.012391898,0.022281098,-0.134872703,0.028133076,0.022473842,31.57239914,0.946255803,8.627362251,9.93500042,1.504606128,358.2520752,155.1999969,-86.9104471,40.4257631,-56.24956268,15.72238375,2.452687942,-55,0.031774627,-0.097552054,0.045155106,0.159195277,-0.023958485,-0.029412526,0.986080281,-0.037648289,0.065734951,-0.318914204,-101.0694341,74.64191673,-31.86749737,9.942268112,-0.744054591,0.414913703,Campus
224,9.891005354,-0.451871779,0.487735081,-0.035276429,-0.032045986,0.040621343,-0.056503371,-0.016306391,0.040807828,29.71878052,0.840595007,8.637349129,9.93500042,1.482123137,5.829968929,155.1999969,-86.9104446,40.4257771,-52.87528702,19.3193096,0.977341998,-53.875,-0.024285839,-0.005583952,-0.118384736,0.135822788,-0.033698818,-0.017853868,0.989723198,-0.061637607,0.044680089,-0.271389721,-97.69528008,78.23896461,-33.34272148,9.891005354,-0.451871779,0.487735081,Campus
225,9.909288337,-0.376117454,0.395501058,0.165155605,-0.026002522,-0.018319488,0.143922731,-0.010258378,-0.018128227,32.33763123,0.865332305,8.647351265,9.93500042,1.377187371,23.77102661,155.1999969,-86.9104376,40.4257891,-56.51759674,20.36960766,2.71913596,-47.44444444,0.015067179,0.156442263,-0.218776064,0.165180537,-0.035163992,-0.021164516,0.984889393,-0.062018413,0.053652381,-0.33053014,-101.3385661,79.28889656,-31.60031736,9.909288337,-0.376117454,0.395501058,Campus
226,9.861362193,-0.454758267,0.527231178,0.003364108,0.02073026,-0.003386347,-0.017862835,0.036472919,-0.0032025,32.96706009,0.923579991,8.657349586,9.93500042,1.429041147,23.1697979,155.1999969,-86.9104273,40.4258,-56.96582466,18.12419765,4.570241916,-48.25,-0.043009124,-0.043702335,-0.020322231,0.194095694,-0.031350909,-0.014900361,0.980019243,-0.055220461,0.041413373,-0.389963672,-101.7856959,77.04446243,-29.7496994,9.861362193,-0.454758267,0.527231178,Campus
227,10.03274818,-0.492825631,0.607019032,-0.009189396,0.016353508,-0.004809682,-0.03042375,0.03210803,-0.00461842,29.18689728,0.840595007,1.818065882,9.93500042,1.486642003,6.408354282,155,-86.9104209,40.4258127,-56.35728897,18.38686365,6.040707898,-49.66666667,0.115776655,-0.010725418,0.204259203,0.214361682,-0.025205164,-0.019090861,0.975805908,-0.040619815,0.04851526,-0.431409181,-101.1772817,77.30700684,-28.27862341,10.03274818,-0.492825631,0.607019032,Campus
228,9.899879687,-0.334937089,0.444577156,0.013121356,-0.032988718,-0.001275071,-0.008113,-0.017249021,-0.001098636,27.49983788,0.832165837,1.827917218,9.93500042,1.588961244,358.2045898,155,-86.9104208,40.4258277,-57.38782291,18.30439171,4.538765936,-39.75,-0.022288035,-0.046757738,-0.124277167,0.197918385,-0.030983983,-0.00844359,0.979493141,-0.057258325,0.028971045,-0.397895162,-102.2074495,77.22441261,-29.78129738,9.899879687,-0.334937089,0.444577156,Campus
229,9.855300248,-0.542612795,0.462240417,0.021649494,0.049279956,-0.003101681,4.15E-04,0.065024098,-0.00291635,30.34811592,0.910219729,1.83799243,9.93500042,1.524400592,358.8781738,155,-86.9104219,40.4258433,-57.37281673,19.69336163,4.300133893,-49.77777778,-0.036821305,0.015440404,-0.054771591,0.208373334,-0.03157693,-0.022339779,0.976952592,-0.052146528,0.057085282,-0.418719107,-102.19342,78.61362648,-30.01992939,9.855300248,-0.542612795,0.462240417,Campus
230,9.876863331,-0.511857864,0.232818159,-0.075939286,0.031345952,0.003338903,-0.097166227,0.047096029,0.003527198,28.50115967,0.845990539,1.848057151,9.93500042,1.554840803,359.8488159,155,-86.9104223,40.4258581,-57.549473,17.80345966,5.258321893,-46.88888889,-0.025805177,-0.054328812,0.098618222,0.196739379,-0.011418391,-0.020961082,0.979740796,-0.013729534,0.046073953,-0.395872548,-102.3700758,76.72213867,-29.06100948,9.876863331,-0.511857864,0.232818159,Campus
231,9.88216877,-0.213928218,-0.05966956,0.066057497,-0.029572717,0.075122353,0.044823141,-0.013827093,0.075335852,28.51179886,0.845990539,1.05663538,9.93500042,1.54809761,350.4836121,154.7999878,-86.9104242,40.4258723,-57.80994293,17.32473169,7.262171869,-39.5,-0.052045257,-0.0411266,-0.014546882,0.196992654,8.29E-04,-0.00892961,0.979696157,0.005264538,0.017522996,-0.396861981,-102.6300579,76.24511856,-27.05825754,9.88216877,-0.213928218,-0.05966956,Campus
232,10.0566764,-0.143284777,0.240342191,-0.085305117,-0.067374081,-0.052977655,-0.106536507,-0.05162697,-0.052793809,25.36823463,0.832165837,1.066521764,9.93500042,1.718382478,354.4204102,154.7999878,-86.910428,40.4258869,-59.38142479,14.29498377,6.873479857,-41.66666667,0.122830238,-0.059949917,-0.032974539,0.19909441,-0.014702999,-0.001539989,0.979266038,-0.027623372,0.008772196,-0.40100731,-104.20093,73.21476028,-27.44658342,10.0566764,-0.143284777,0.240342191,Campus
233,10.03070379,-0.421705956,0.787017951,0.116375299,-0.021400412,-0.016445431,0.095137978,-0.005657749,-0.016267514,35.31391525,0.884816349,1.076628089,9.93500042,1.335232139,0.641900897,154.7999878,-86.9104299,40.4259015,-55.84427891,17.89727767,5.264177904,-41.375,0.142018471,-0.011048602,1.57E-04,0.205150439,-0.043042785,-0.011782614,0.977225762,-0.079030882,0.040889847,-0.412147147,-100.6640282,76.81656654,-29.05588551,10.03070379,-0.421705956,0.787017951,Campus
234,9.870483459,-0.249306561,0.747060138,-0.088204288,0.030706821,0.005779554,-0.109435635,0.04644348,0.005986598,30.7100811,0.851469338,1.086518884,9.93500042,1.422808528,354.84729,154.7999878,-86.9104307,40.4259144,-57.59034306,19.94455961,5.898455868,-48.22222222,-0.071858869,0.083821666,0.161409519,0.224898537,-0.032756241,-0.00924561,0.973459048,-0.059379517,0.032714412,-0.453182493,-102.410824,78.8647023,-28.42111946,9.870483459,-0.249306561,0.747060138,Campus
235,9.895552894,0.004562041,0.81270595,-0.035314978,-0.023155854,0.035292738,-0.05654192,-0.007411712,0.035476587,31.57376099,0.870919049,1.096495986,9.93500042,1.412538528,354.9711914,154.7999878,-86.9104336,40.4259283,-58.47752693,18.11016759,2.811245936,-52.875,0.003713168,-0.013179608,-0.04048495,0.191479448,-0.042129932,0.009335189,0.980137962,-0.086006797,-0.001796901,-0.385762012,-103.296544,77.03031059,-31.5080854,9.895552894,0.004562041,0.81270595,Campus
236,9.87118615,-0.124339665,0.37959634,0.037042251,0.012605396,0.032623986,0.015799001,0.028352505,0.032831556,30.81577492,0.870919049,1.106499434,9.93500042,1.435847521,355.855011,154.7999878,-86.9104356,40.4259422,-58.05565075,17.11171967,5.258199897,-40,-0.048892123,-0.191215229,0.056892807,0.212128448,-0.015659313,0.006768759,0.97630593,-0.032555471,-0.006741969,-0.428029113,-102.875522,76.03076462,-29.06161943,9.87118615,-0.124339665,0.37959634,Campus
237,9.9328275,-0.309609184,0.321384539,0.006465788,0.004777063,-0.109792382,-0.014767084,0.020521206,-0.109615948,31.19243622,0.832165837,1.038888335,9.93500042,1.397242785,355.9798889,154.3999939,-86.9104374,40.4259562,-57.35439499,20.77086558,4.310625908,-43,0.028192594,0.051311221,-0.160808701,0.208374284,-0.027800069,-0.012504953,0.977041838,-0.048642006,0.036258672,-0.419326068,-102.1742661,79.69027641,-30.00955931,9.9328275,-0.309609184,0.321384539,Campus
238,9.93412265,-0.65484645,0.536822793,0.110118561,0.001633869,-0.050119128,0.088875309,0.017383942,-0.049942694,32.82200623,0.946255803,1.048839211,9.93500042,1.422893047,1.951079369,154.3999939,-86.9104382,40.4259702,-57.96146709,22.49399351,5.204275866,-28.25,0.033566503,0.002202296,0.059723094,0.23449503,-0.031205844,-0.026233346,0.970650079,-0.048152262,0.066140741,-0.472600003,-102.7818259,81.41413651,-29.11566536,9.93412265,-0.65484645,0.536822793,Campus
239,9.945330198,-0.415393441,0.083277131,-0.119825398,0.076857039,0.122780298,-0.141052341,0.092623422,0.122996764,27.65816307,0.906973004,1.058850646,9.93500042,1.661461353,0.253399014,154.3999939,-86.9104377,40.4259856,-58.89598686,20.72377359,7.149687839,-29.33333333,0.058446611,-0.020079092,0.12383037,0.225024056,-0.003145571,-0.020258809,0.973247512,0.003567237,0.041396846,-0.454678695,-103.7165903,79.6434285,-27.17098549,9.945330198,-0.415393441,0.083277131,Campus
240,9.917785233,-0.176357411,-0.474438074,-0.056777657,-0.033475023,-0.007383541,-0.078010532,-0.017724948,-0.007173008,24.86098099,0.832165837,1.068836212,9.93500042,1.7711761,357.4092712,154.3999939,-86.9104387,40.4260029,-59.75340302,18.26156975,7.45798183,-20.5,-0.0145129,-0.07632097,-0.156535194,0.192868846,0.014285504,-0.00810858,0.980634519,0.031696822,0.010220817,-0.388649858,-104.5735181,77.18085846,-26.86183746,9.917785233,-0.176357411,-0.474438074,Campus
241,9.793036141,-0.084405081,0.044098792,0.003387831,-0.013500911,-0.0192921,-0.017850972,0.002232855,-0.019108253,27.61872101,0.826801062,1.07882154,9.93500042,1.617770314,356.214386,154.3999939,-86.9104401,40.4260197,-59.91371113,18.30329359,6.724273829,-31.88888889,-0.119734662,0.013209713,0.138477636,0.191199791,0.003762067,-0.005605315,0.980932505,0.010236468,0.009839666,-0.385022183,-104.7329716,77.22355835,-27.59603346,9.793036141,-0.084405081,0.044098792,Campus
242,10.0482173,-0.138345222,0.068279658,0.008563723,-0.029121995,0.059501265,-0.012667668,-0.013383782,0.059708836,30.99432564,0.826801062,1.937933803,9.93500042,1.43268919,354.3448486,154.8999939,-86.9104419,40.4260335,-59.76560318,18.59572767,5.077883887,-25.5,0.137552109,0.02305136,-0.065917934,0.186638696,-0.008516455,-0.006710715,0.981863782,-0.013652845,0.016711164,-0.375452117,-104.585962,77.5152607,-29.24266743,10.0482173,-0.138345222,0.068279658,Campus
243,9.97841304,-0.181140161,0.305532091,-0.054071729,0.017021493,-0.086716818,-0.075298671,0.03277871,-0.086518587,28.76943016,0.876584291,1.948021173,9.93500042,1.538789868,354.9031067,154.8999939,-86.9104436,40.4260466,-59.55161499,18.6730757,4.462271924,-14.88888889,0.007084929,0.069412981,0.104460569,0.175992976,-0.011820198,-0.009326732,0.983649987,-0.019943125,0.022946126,-0.353757382,-104.3703881,77.59260895,-29.85803547,9.97841304,-0.181140161,0.305532091,Campus
244,9.852717312,-0.230797039,0.293498285,0.10873526,-0.064895108,0.03360846,0.087499422,-0.049155413,0.033805652,27.73219299,0.851469338,1.957850099,9.93500042,1.605988264,0.179307252,154.8999939,-86.9104439,40.4260605,-59.55124878,18.73114761,4.30623389,-10,-0.085112599,-0.042982508,-0.030400291,0.186759993,-0.017814448,-0.006063751,0.981832015,-0.032608305,0.018844923,-0.375738445,-104.3712417,77.65226631,-30.0130974,9.852717312,-0.230797039,0.293498285,Campus
245,9.686938827,-0.329137986,0.554205604,-0.04347987,0.050691428,-0.027666044,-0.064714225,0.066453362,-0.027462921,27.70223999,0.832165837,1.967910886,9.93500042,1.592360497,0.033535771,154.8999939,-86.9104425,40.4260749,-59.63274494,19.30686562,2.963745947,-8.111111111,-0.202581586,-0.060164952,-0.179087152,0.203602571,-0.039211582,-0.005460401,0.977707449,-0.073999411,0.027041622,-0.409561298,-104.4523721,78.2268866,-31.35595133,9.686938827,-0.329137986,0.554205604,Campus
246,10.07806661,-0.198171591,0.479569279,0.025126283,0.001527118,-0.005556933,0.003890444,0.017277192,-0.005361223,27.50278854,0.832165837,1.977853537,9.93500042,1.607047915,357.4187012,154.8999939,-86.9104419,40.4260891,-60.19675087,19.02626556,4.549379916,-9.777777778,0.165423333,0.092155158,0.12984515,0.199704463,-0.020289156,-0.010565632,0.979123846,-0.035250553,0.029169103,-0.402045438,-105.0166217,77.94689644,-29.77007349,10.07806661,-0.198171591,0.479569279,Campus
247,9.989619283,-0.257876005,0.261523319,9.59E-04,0.004966842,-0.019292098,-0.020270639,0.020716915,-0.019109734,28.60003662,0.910219729,1.243106008,9.93500042,1.61770606,357.9199829,155,-86.9104419,40.4261038,-59.81525684,17.76929966,5.401061883,-9,0.05962157,-0.069884757,0.060693031,0.190138868,-0.011750131,-0.007269723,0.981442427,-0.020209878,0.018904773,-0.382591543,-104.6351277,76.68858856,-28.9191235,9.989619283,-0.257876005,0.261523319,Campus
248,9.976692828,-0.516119189,0.363663023,0.036521846,0.006900202,0.023384182,0.015288973,0.022641381,0.023587303,30.39036369,0.832165837,1.25305891,9.93500042,1.466508746,359.7007141,155,-86.9104415,40.4261177,-58.54352901,19.87404367,6.02765389,-10.88888889,0.019633488,-0.049397666,0.116057561,0.213223041,-0.017907812,-0.02028408,0.976363639,-0.026099759,0.047481828,-0.429321034,-103.3644978,78.79443039,-28.29253143,9.976692828,-0.516119189,0.363663023,Campus
249,9.919614695,-0.131004141,0.372272677,-0.059210673,-0.027046301,-0.009328764,-0.080442062,-0.011302157,-0.009127126,25.5197258,0.840595007,1.263029337,9.93500042,1.705815673,357.3158264,155,-86.9104419,40.4261319,-59.67178501,17.82078365,4.900495925,-12.25,-0.009097595,-0.102129236,-0.00284158,0.203892575,-0.018970307,0.002694979,0.978284443,-0.037553459,0.002278237,-0.411115685,-104.491534,76.73970642,-29.41920145,9.919614695,-0.131004141,0.372272677,Campus
250,9.942622351,-0.155664148,0.530306414,0.001564184,-0.011152409,0.021391514,-0.019665723,0.004594699,0.02159612,28.62105751,0.906973004,1.273073673,9.93500042,1.650970697,1.267223358,155,-86.9104428,40.4261476,-59.57638123,18.69588962,2.971065943,-11,0.028989843,0.018229647,-0.021365018,0.191965374,-0.028787457,-0.003001865,0.980669741,-0.055012562,0.017159193,-0.386050611,-104.397472,77.61615448,-31.34924126,9.942622351,-0.155664148,0.530306414,Campus
251,9.819531413,0.321160938,0.28956348,0.01400649,0.012047924,0.01674196,-0.007223416,0.027797999,0.016946564,28.07941437,0.837615669,1.283089042,9.93500042,1.582169056,1.034102201,155,-86.9104428,40.4261621,-60.80662888,15.60550765,3.362075939,-10.75,-0.089017178,0.028095137,-0.120763506,0.19100569,-0.017661411,0.018044905,0.980857026,-0.041159858,-0.028468806,-0.385152079,-105.6265001,74.52443069,-30.95749937,9.819531413,0.321160938,0.28956348,Campus
252,10.03949105,0.294581443,0.513495675,-0.006789004,-0.038148301,-0.015200015,-0.028015946,-0.022408605,-0.015011721,28.84191513,0.826801062,2.00261116,9.93500042,1.52904284,1.858363152,155,-86.9104434,40.4261753,-60.75868259,15.35833575,3.659145947,-12,0.119367785,0.037608107,0.095272689,0.190543534,-0.017985876,0.016489,0.981233189,-0.04156455,-0.025512984,-0.3842128,-105.5785539,74.2788446,-30.66030741,10.03949105,0.294581443,0.513495675,Campus
253,10.00401677,0.100248812,0.384669471,0.022837758,0.002314172,0.029696575,0.001609347,0.018058171,0.029903616,29.50777626,0.873670399,2.012652159,9.93500042,1.537997961,1.973696947,155,-86.9104437,40.4261886,-60.7968689,16.07593962,2.634101948,-19.44444444,0.106952112,-0.064221739,-0.205055434,0.180703887,-0.027858248,0.013957875,0.982853197,-0.059717764,-0.01721121,-0.364119317,-105.6172282,74.99608284,-31.68559538,10.00401677,0.100248812,0.384669471,Campus
254,9.866975525,0.099159854,0.361966695,-0.013198451,0.038747288,-0.033964294,-0.034432806,0.054488465,-0.033773034,31.1857357,0.832165837,2.022511244,9.93500042,1.420703888,3.696781635,155,-86.9104433,40.426201,-61.07454098,14.62999576,5.061047883,-38.5,-0.063420333,-0.108211746,0.052314979,0.204329035,-0.013254626,0.013563119,0.978309251,-0.03115836,-0.020851857,-0.412124068,-105.8951439,73.55062675,-29.25889347,9.866975525,0.099159854,0.361966695,Campus
255,9.819116125,0.083893989,0.492814016,-0.150000068,-9.52E-04,-0.045789822,-0.171227011,0.014787841,-0.045614871,28.85124588,0.832165837,2.032534599,9.93500042,1.504089355,359.6011658,155,-86.9104418,40.4262135,-60.23139889,15.67065571,4.66149792,-40,-0.100958833,0.017360022,0.264144405,0.178345427,-0.01102727,0.005652215,0.982916889,-0.023050255,-0.006638862,-0.358951853,-105.0515138,74.5901886,-29.65844345,9.819116125,0.083893989,0.492814016,Campus
256,10.02788995,-0.168987292,0.15473199,-0.15908568,0.016128148,0.01760782,-0.180312623,0.031876738,0.017790185,30.12166405,0.826801062,2.042537689,9.93500042,1.457767606,2.534627199,155,-86.9104407,40.4262264,-59.12461472,18.0788136,1.138259974,-37.375,0.10964782,0.058619112,-0.013215823,0.081866709,-0.00981276,-0.010403548,0.9957978,-0.016962201,0.022921315,-0.163656915,-103.9444857,76.99846893,-33.18131525,10.02788995,-0.168987292,0.15473199,Campus
257,9.887140256,-0.29575172,0.117805859,0.225807399,-0.045858024,-0.031983488,0.204568595,-0.030104985,-0.031799641,29.69509697,0.873670399,1.244559526,9.93500042,1.516999364,8.98813343,155,-86.9104376,40.4262395,-58.93563683,19.31564964,0.746639989,-37.66666667,-0.029359239,0.079464812,-0.222548111,0.100795126,-0.019003893,-0.016906309,0.994092265,-0.034332542,0.037747288,-0.201298353,-103.7553858,78.23579269,-33.57317924,9.887140256,-0.29575172,0.117805859,Campus
258,10.0644651,-0.39785853,0.376438173,0.085072342,0.017148202,0.014334152,0.063836503,0.032908655,0.014537275,26.97688484,0.832165837,1.254609108,9.93500042,1.621618629,9.024451256,155,-86.9104322,40.4262534,-59.55869083,19.62089357,3.944991925,-40.875,0.12613178,-0.026857618,-0.01379573,0.189254352,-0.022671004,-0.014515846,0.981218824,-0.039110826,0.037239605,-0.380235612,-104.3791718,78.5401825,-30.37519337,10.0644651,-0.39785853,0.376438173,Campus
259,10.02876401,-0.410075792,0.295455521,-0.107488359,-0.025978801,-0.009222013,-0.128716785,-0.010231692,-0.009017411,27.11688232,0.832165837,1.264553905,9.93500042,1.626573086,2.104038,155,-86.9104282,40.4262679,-59.75633076,19.06823368,4.246331921,-40.55555556,0.07962519,-0.103638955,0.153021553,0.168364279,-0.010732134,-0.014308406,0.984903845,-0.015596597,0.031901746,-0.33844203,-104.5763239,77.98764435,-30.07373138,10.02876401,-0.410075792,0.295455521,Campus
260,9.752959221,-0.284664582,0.439292033,0.002523451,-0.013109493,-0.024688904,-0.018704974,0.002627238,-0.024500609,29.05673027,0.845990539,1.274590373,9.93500042,1.536616802,3.728689909,155,-86.9104262,40.4262822,-59.47585308,19.3961697,1.319795976,-38.375,-0.145542233,0.066335792,-0.061439865,0.14441805,-0.027430637,-0.013402771,0.988834658,-0.050446712,0.03455297,-0.289187317,-104.2962119,78.3159462,-33.00038918,9.752959221,-0.284664582,0.439292033,Campus
261,10.03699074,-0.340364497,0.404055981,0.016178556,-0.014402354,0.055812463,-0.005052834,0.001338823,0.056018549,29.70407867,0.876584291,1.284660816,9.93500042,1.514134288,7.395231247,155,-86.9104238,40.4262959,-59.16548489,18.85705161,1.319551972,-31.44444444,0.113903337,-0.034812934,-0.038373307,0.13442816,-0.024321858,-0.012262853,0.990155766,-0.044384176,0.030946976,-0.269116819,-103.9856,77.77780457,-33.0001454,10.03699074,-0.340364497,0.404055981,Campus
262,9.985240172,-0.021140471,0.691055312,0.003835587,-0.03802969,-0.041389348,-0.01740025,-0.02229889,-0.041211433,28.1973362,0.882326484,2.147732973,9.93500042,1.583468676,0.133846015,154.8999939,-86.9104223,40.4263101,-58.80912289,17.08024369,-0.105652001,-32.55555556,0.047080026,0.070380487,-0.173626724,0.142080025,-0.043608935,0.00269511,0.98853429,-0.08680193,0.007069822,-0.285237341,-103.6297256,76.00026436,-34.42534943,9.985240172,-0.021140471,0.691055312,Campus
263,9.969254123,-0.368680538,1.009019044,0.075839036,0.013791052,-0.039481878,0.054600347,0.029548267,-0.039301266,27.11502647,0.845990539,2.157864571,9.93500042,1.631168008,3.487421036,154.8999939,-86.9104225,40.4263253,-58.7217709,19.06811153,-0.217525995,-35.875,0.159275669,-0.065709417,-0.071833573,0.173930804,-0.055770316,-0.006197151,0.982828894,-0.107983332,0.032073835,-0.34877669,-103.5413979,77.98801033,-34.53697922,9.969254123,-0.368680538,1.009019044,Campus
