seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
561,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.938955982,0.016530620747978248,-0.005671331,0.34359312520443813,7.097880730125149E-4,0.034947424,2.4399878839844638,9.958720977489765,-0.348293742,-0.005936041,-86.125,-57.45114105,-20.4766016,-18.83106575,5.337500320837914E-5,1.779166773612638E-4,2.9652779560210635E-5,-0.002069084,3.058525543768429E-4,0.001153857,9.958720977489765,-0.348293742,-0.005936041,-0.021326278,0.014990963,1.8236459316504957E-4,-100.7114858,37.723619270324704,-51.47070099,Classroom
562,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.939034195,0.016594418640998962,-0.005765047,0.3433743506959341,5.69192140079677E-4,0.035131791805468715,2.4404550501443807,9.955042478,-0.352165996,-0.007460147,-90.33333333,-57.48286106,-20.53162357,-18.86729973,4.151389138429489E-5,1.512291904502702E-4,2.550139177807616E-4,-0.001620524,-0.004106076,-4.57E-04,9.955042478,-0.352165996,-0.007460147,-0.02133814,0.014990962869985011,4.0772568787113554E-4,-100.7429622,37.66762142181396,-51.50681278,Classroom
563,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.93915325,0.016768097081809367,-0.005829489,0.34303849009634224,5.545557729967133E-4,0.035502364,2.4411680166003773,9.912453716,-0.359466428,-0.001512938,-70.625,-57.44455303,-20.50673561,-18.84704775,2.312916737881679E-4,-5.20E-04,-1.78E-05,-0.021193828,-0.004457399,0.001475034,9.912453716,-0.359466428,-0.001512938,-0.021148362,0.014445351735119101,1.3492018712268582E-4,-100.7050199,37.69311916351318,-51.48778111,Classroom
564,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.93933288,0.017017574601092385,-0.005902683,0.342533439,5.692898263925324E-4,0.036021814256617164,2.442239738205104,9.894655607279065,-0.354750477,-0.00931865,-81.11111111,-57.50445492,-20.58383957,-18.87620571,1.364027882374606E-4,-4.60E-05,3.7362504732406257E-4,-0.010241518,0.00136796,-0.002926358,9.894655607279065,-0.354750477,-0.00931865,-0.021243251,0.014919796144788704,5.26336893140908E-4,-100.7639455,37.61613728,-51.51632885,Classroom
565,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.939364087,0.017024193263541047,-0.005915678,0.3424474665751824,5.461733688627227E-4,0.036043244342391305,2.442423105239868,9.901224164129461,-0.359858456,-0.006739977,-74.33333333,-57.46297482,-20.52271767,-18.7790937,-2.11E-04,-1.06E-04,3.054236317089257E-4,9.246514393733098E-4,-0.002245081,-5.64E-04,9.901224164129461,-0.359858456,-0.006739977,-0.021591101,0.014860034436703874,4.5813544308587623E-4,-100.723076,37.67652732849121,-51.41921692,Classroom
566,0,1.5,1,12.741000175476074,0.024483447894454002,0,149.39999389648438,-86.9110104,40.4279846,-0.939325547,0.016850846,-0.005877371,0.3425624162248037,5.037169242322952E-4,0.035691167001874705,2.4421815362948815,9.900809047,-0.347871111,-0.006414739,-90.875,-57.47663898,-20.54809368,-18.86986168,-2.19E-04,-2.12E-04,-6.58E-04,-6.52E-04,0.005779579,-0.001346807,9.900809047,-0.347871111,-0.006414739,-0.021599084,0.014753740669671193,-5.06E-04,-100.7371059,37.65188327789306,-51.51035103,Classroom
567,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939442802,0.017113617214473707,-0.005944758,0.34222640661359993,5.442179345019451E-4,0.036231351,2.4428924773503278,9.911187570071915,-0.363459306,-0.005787495,-87.88888889,-57.52726894,-20.53906563,-18.81715763,1.2454167415288468E-4,1.4381601929538024E-4,0.001037847,0.00469855,-0.00427967,-3.15E-04,9.911187570071915,-0.363459306,-0.005787495,-0.021255112,0.015109574,0.001190559,-100.7874918,37.66225326538086,-51.45691479,Classroom
568,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939214057,0.016634916,-0.005712536,0.34288130830792546,6.774244259238171E-4,0.035172187,2.4415029160027366,9.920831411787606,-0.347287424,-0.00678644,-80,-57.44430889,-20.5681016,-18.84326567,4.151389138429489E-5,1.334378301410131E-5,2.3129167830915126E-4,0.007324487,0.001638566,9.382654487797357E-6,9.920831411787606,-0.347287424,-0.00678644,-0.02133814,0.014979101744597977,3.84003478916163E-4,-100.7039217,37.632119216918944,-51.48338898,Classroom
569,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939130326,0.016395461,-0.005639404,0.3431232467438411,6.594261886362201E-4,0.034671906092502536,2.4409913414890325,9.951186115301928,-0.336775266,-0.002784851,-91.11111111,-57.433573,-20.56029362,-18.8791337,6.523611277197172E-5,-1.88E-04,-5.87E-04,0.013438067389923392,0.00801396,0.003844601,9.951186115301928,-0.336775266,-0.002784851,-0.021314418,0.014777463,-4.34E-04,-100.69343,37.63907321929932,-51.51925682,Classroom
570,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939295486,0.016655039,-0.005797886,0.3426555027660814,5.222167693292134E-4,0.035268636474620946,2.4419857784382346,9.967302753375126,-0.356478807,-0.009749602,-104.75,-57.46029091,-20.48465361,-18.84521769,1.9570835413935695E-4,-5.78E-05,1.9570834961837356E-4,0.008671548,-0.004257756,-0.004945546,9.967302753375126,-0.356478807,-0.009749602,-0.021183946,0.014907935055569537,3.4842022312624215E-4,-100.7201478,37.715933074951174,-51.48460896,Classroom
571,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939286512,0.016532494424326905,-0.005809349,0.34268582908852585,4.177107196845153E-4,0.035046196,2.441924539584558,9.949350829263336,-0.34856805,-0.004138073,-106.8888889,-57.45162899,-20.54101761,-18.84363167,1.7198611918873E-4,1.6753825424600718E-4,3.7362501567717894E-4,-0.007027922,-0.001477623,7.069882670037665E-4,9.949350829263336,-0.34856805,-0.004138073,-0.021207668,0.015133296112412388,5.263368620591473E-4,-100.7112417,37.65944732666016,-51.48180317,Classroom
572,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939265654,0.016514726,-0.005758667,0.3427448961341265,5.030900897464978E-4,0.034978055729738715,2.441797756,9.951589741753143,-0.352389596,-0.004486542,-106.1111111,-57.46163284,-20.52503576,-18.86400574,-1.78E-05,1.3343797707297269E-5,1.6012501640661248E-4,0.001956495,-0.003044489,4.1414990126001605E-4,9.951589741753143,-0.352389596,-0.004486542,-0.021397446,0.014979101717472076,3.128368622234579E-4,-100.7213678,37.67481929779053,-51.50303101,Classroom
573,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939316763,0.016510453020918716,-0.005758791,0.3426043648742935,4.943822228548562E-4,0.034970115544726545,2.4420970365839096,9.949394300146011,-0.346660182,-0.003037491,-114.5,-57.43332905,-20.54333565,-18.84631571,2.5501392230174497E-4,-1.29E-04,-1.60E-04,-0.001181408,0.002012443,0.001908884,9.949394300146011,-0.346660182,-0.003037491,-0.02112464,0.014836768384625032,-7.41E-06,-100.693186,37.65590919494629,-51.48558495,Classroom
574,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939406214,0.016555787780537054,-0.005756289,0.34235715579528075,5.212286265969641E-4,0.035053619935822025,2.4426223979546475,9.950590717,-0.350412033,-0.009696159,-116.6666667,-57.4527269,-20.52845169,-18.85814962,-3.52E-05,5.8735345261923685E-5,2.5843536311115784E-4,7.876066061166617E-5,-0.00181557,-0.00442044,9.950590717,-0.350412033,-0.009696159,-0.021414895,0.015024493309633376,4.1114723157639115E-4,-100.7122179,37.671769332885745,-51.49802906,Classroom
575,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.9393753,0.01655304,-0.005714756,0.34244302927869036,6.006634414483662E-4,0.035020056,2.442438451989183,9.950039021019796,-0.351588118,-0.006464106,-109.875,-57.46077892,-20.50856564,-18.84497362,2.194305710060504E-4,-2.95E-04,1.2454167641337636E-4,5.623345236176426E-4,-0.002938268,-4.28E-04,9.950039021019796,-0.351588118,-0.006464106,-0.021160224,0.014670712819087852,2.7725350753702584E-4,-100.7208804,37.692021408081054,-51.48448738,Classroom
576,45,1.5,1,1500,1.7094906568527222,248.85008239746094,149.39999389648438,-86.9112945,40.4279009,-0.939380201,0.016579241844490895,-0.00569401,0.3424286879960773,6.57102762629929E-4,0.035055091,2.442467761271208,9.946563044798028,-0.345553791,-0.004672393,-107.1111111,-57.46041306,-20.5862797,-18.84094772,3.3804169150738464E-4,2.26843809410568E-4,3.736250088957039E-4,-0.002565838,0.003442213,0.001946801,9.946563044798028,-0.345553791,-0.004672393,-0.021041612,0.015192601730305594,5.263368371937388E-4,-100.7208801,37.61516113,-51.47948502,Classroom
577,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939428249,0.016547242613527382,-0.005772085,0.3422970444832033,4.834637575892611E-4,0.035048517,2.442751122909842,9.940604145087084,-0.35003743,-0.004486542,-106.25,-57.446017,-20.52820766,-18.91975975,2.668750341258292E-4,-1.04E-05,3.3804169150738464E-4,-0.005227644,-0.001223612,3.8042789307034133E-4,9.940604145087084,-0.35003743,-0.004486542,-0.021112779,0.014955379529991776,4.907535220659111E-4,-100.7059961,37.67176940917969,-51.55915104,Classroom
578,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939513597,0.016654230238309184,-0.005830689,0.34205626255100213,4.3737774001218567E-4,0.03528981,2.4432628964914858,9.909279639904316,-0.356050285,-0.006076964,-110.3333333,-57.41185715,-20.53991962,-18.8449736,-2.08E-04,8.45104556539756E-5,-4.33E-04,-0.015741339,-0.004150987,-0.001297183,9.909279639904316,-0.356050285,-0.006076964,-0.021587223,0.015050268438147399,-2.80E-04,-100.6722018,37.660667152404784,-51.48448692,Classroom
579,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939617188,0.016886613,-0.005862788,0.34176008388834095,5.250830792152838E-4,0.035748845346054985,2.443888800815471,9.890357795270901,-0.353841551,-0.005741032,-115.375,-57.48688709,-20.53955378,-18.85888168,1.957083450973902E-4,-2.24E-04,6.108472566798474E-4,-0.009503911,-9.88E-04,-6.47E-04,9.890357795270901,-0.353841551,-0.005741032,-0.021183945,0.014741879544284159,7.635590403331715E-4,-100.7474761,37.661399040222165,-51.49754089,Classroom
580,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939640564,0.016856493,-0.005895671,0.3416965884491078,4.4014026581544826E-4,0.03571475,2.444025646135645,9.894039941,-0.348823594,-0.005392563,-101.1111111,-57.45943695,-20.55785358,-18.80593365,1.364027769350022E-4,-1.53E-04,4.0920833306549824E-4,-0.001333264,0.003924489,-9.56E-04,9.894039941,-0.348823594,-0.005392563,-0.021243251,0.014813046,5.619201670147623E-4,-100.719416,37.642367401123046,-51.44642281,Classroom
581,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939657326,0.016901816594079862,-0.005900136,0.3416481535990261,4.608879984498874E-4,0.035802994610615146,2.4441278073394184,9.906529695084952,-0.364577312,-0.00462593,-112.1111111,-57.44479706,-20.5718836,-18.86022364,-4.15E-05,-2.12E-04,-3.97E-04,0.006527428,-0.008197491,-5.40E-04,9.906529695084952,-0.364577312,-0.00462593,-0.021421168,0.014753740606377425,-2.45E-04,-100.7050199,37.62821533203125,-51.49949299,Classroom
582,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939655454,0.016932612,-0.005884454,0.3416520533631149,5.116305285421563E-4,0.035850148,2.4441182474488192,9.908742478750284,-0.355601322,-0.003833162,-106.625,-57.42759506,-20.52540163,-18.89633556,1.2454168771583479E-4,-8.15E-05,3.4990278524753537E-4,0.005387408,-0.001747457,6.624812563176004E-4,9.908742478750284,-0.355601322,-0.003833162,-0.021255112,0.014884213,5.026146474529456E-4,-100.6874519,37.67420928955078,-51.53511669,Classroom
583,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939597882,0.016729625,-0.005852037,0.34182088163036567,4.4011418741809815E-4,0.035446296,2.4437628846902113,9.947965612689268,-0.345385364,-0.006159195,-113.2222222,-57.5585009,-20.53198963,-18.80129768,-2.11E-04,2.8192955058050127E-4,-5.87E-05,0.018640848306509163,0.007021845,-7.04E-04,9.947965612689268,-0.345385364,-0.006159195,-0.021591101,0.015247687419804815,9.397650585294916E-5,-100.8182362,37.66859722137451,-51.44129898,Classroom
584,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939509097,0.016546412000378357,-0.00575182,0.3420752359246745,5.125634097699395E-4,0.03503316,2.4432229023535275,9.961712707593604,-0.346933148,-0.006725458,-113.25,-57.45663097,-20.57310371,-18.82520964,2.1943057552703375E-4,2.520491122675029E-5,2.3129166474620115E-4,0.00688076,0.002006602,-0.001557385,9.961712707593604,-0.346933148,-0.006725458,-0.021160223,0.014990962869985011,3.8400351395378416E-4,-100.7166097,37.62638523101807,-51.46472282,Classroom
585,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939512739,0.01652221,-0.005742142,0.34206649400655503,5.138573288489885E-4,0.034981014,2.443241816122555,9.959682918289333,-0.346416252,-0.005674242,-121.4444444,-57.46346291,-20.50234373,-18.88620966,-2.79E-04,1.2009380186356387E-4,4.1513893644786575E-5,-6.62E-04,0.002191011,-4.96E-04,9.959682918289333,-0.346416252,-0.005674242,-0.02165839,0.015085851764577685,1.942257671526552E-4,-100.7233199,37.699097061157225,-51.52547901,Classroom
586,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939527251,0.016480128886630235,-0.00566962,0.3420301157872654,6.201319251400509E-4,0.034852397,2.4433182720999116,9.962267366,-0.354788228,-0.003998685,-112.75,-57.45114113,-20.55346172,-18.95684765,2.9652763736768835E-5,-1.04E-05,-2.91E-04,0.00348717,-0.007491165,0.002258791,9.962267366,-0.354788228,-0.003998685,-0.021350001,0.014955379520949809,-1.38E-04,-100.711364,37.64627124786377,-51.59867901,Classroom
587,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939554576,0.016469755707290566,-0.005716653,0.3419545614024968,5.217272130101229E-4,0.034865039,2.4434807300567627,9.950043953382051,-0.340238097,-0.006885117,-116.3333333,-57.42613121,-20.53272169,-18.84143562,-2.97E-05,5.23371585798495E-4,3.8548611845929645E-4,-0.006075739,0.006458782,3.7078030895694946E-4,9.950043953382051,-0.340238097,-0.006885117,-0.021409307,0.015489129516865733,5.381979767088462E-4,-100.6858664,37.66847526550293,-51.48168095,Classroom
588,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.93954785,0.016449601651684752,-0.005674713,0.3419745555780466,5.874445646220267E-4,0.034798447,2.443437402688184,9.951447394287701,-0.350397513,0.001634901,-130.125,-57.44174683,-20.54736166,-18.83387163,3.4990277394507694E-4,-1.53E-04,3.8548613654322994E-4,-8.94E-05,-0.005297447,0.005904868,9.951447394287701,-0.350397513,0.001634901,-0.021029751,0.014813046133850963,5.381979902717963E-4,-100.7009942,37.653103256225585,-51.47277489,Classroom
589,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939584749,0.016413776366745386,-0.005711591,0.3418743132966236,4.899645969972766E-4,0.034756325,2.4436527664221606,9.951046657,-0.346212978,-0.012936923,-133.6666667,-57.4560207,-20.57603163,-18.96770567,8.895832511768178E-5,1.9126042420749816E-4,4.151389816576995E-5,6.279436129968143E-5,0.001642146,-0.009547612,9.951046657,-0.346212978,-0.012936923,-0.021290696,0.015157018376749407,1.9422574567798417E-4,-100.7160001,37.62431140899658,-51.60831699,Classroom
590,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939543784,0.016403164,-0.005646083,0.34198830891581417,6.099157917119158E-4,0.034691531,2.4434084475619122,9.947579374591124,-0.344186049,-0.006074982,-129.8888889,-57.49945301,-20.54821562,-18.90084965,1.482639113640033E-4,-6.97E-05,4.566528368741274E-4,-0.001885599,0.001451829,-3.39E-05,9.947579374591124,-0.344186049,-0.006074982,-0.02123139,0.014896073997997254,6.093646730838832E-4,-100.7594321,37.65224945068359,-51.53987495,Classroom
591,45,1.5,1,11.409000396728516,0.48752471804618835,71.94390106201172,149.39999389648438,-86.9110169,40.4279778,-0.939655254,0.016392193065540305,-0.005730429,0.3416815397230167,4.3268405302688797E-4,0.034728928,2.444064348646738,9.938196904450944,-0.34974994,-0.001550688,-118.375,-57.45894917,-20.57371359,-18.85766171,-2.08E-04,-1.65E-04,-1.36E-04,-0.005288504,-0.004287106,0.004127839,9.938196904450944,-0.34974994,-0.001550688,-0.021587224,0.014801185,1.6309048537418102E-5,-100.7191716,37.62589718,-51.49680889,Classroom
592,45,1.5,1,12.513999938964844,0,0,149.39999389648438,-86.9110131,40.4279855,-0.939679688,0.016422500905509178,-0.005764787,0.34161250579815644,3.863596538604515E-4,0.034809440768395476,2.444211611380944,9.938443712,-0.345617676,-0.003092665,-130.5555556,-57.44992096,-20.57163975,-18.8725457,1.7620594231770016E-4,1.762059820556225E-4,2.3494126015486053E-4,-0.001115157,5.668393121315882E-4,6.55197039192829E-4,9.938443712,-0.345617676,-0.003092665,-0.021203448,0.015141964,3.876530883224824E-4,-100.7105099,37.62931365966797,-51.51157108,Classroom
593,45,1.5,1,12.513999938964844,0,0,149.39999389648438,-86.9110131,40.4279855,-0.93976128,0.016587675304956806,-0.005838088,0.34137872353340815,3.5270538691937635E-4,0.035170141,2.444707384387266,9.908484005233616,-0.35234023,-0.001582632,-84.75,-57.46712276,-20.58884167,-18.90670563,-7.71E-05,6.0788243873388445E-5,-5.34E-05,-0.015792745,-0.003071072,0.002000817,9.908484005233616,-0.35234023,-0.001582632,-0.021456751,0.015026546,9.933679118228046E-5,-100.7268582,37.61040325164795,-51.54695095,Classroom
594,45,1.5,1,12.513999938964844,0,0,149.39999389648438,-86.9110131,40.4279855,-0.939804743,0.016740473168133534,-0.005860933,0.34125120055328295,4.093672425228451E-4,0.035473068868650974,2.4449757626913127,9.891853323260557,-0.351643291,-0.004602699,-91.66666667,-57.42588692,-20.55931767,-18.87498562,1.1268055328683367E-4,8.451046526106526E-5,2.6687501378140405E-4,-0.008956141,-1.95E-04,-4.68E-04,9.891853323260557,-0.351643291,-0.004602699,-0.021266973,0.015050268370332649,4.1958681382329283E-4,-100.686232,37.64029327392578,-51.51535297,Classroom
595,45,1.5,1,12.513999938964844,0,0,149.39999389648438,-86.9110131,40.4279855,-0.939837244,0.016825095488174447,-0.005878426,0.3411571565762307,4.30690026741042E-4,0.035644132499266595,2.4451743792561653,9.895959419,-0.352981995,-0.005784591,-76.5,-57.46663475,-20.59481956,-18.87852364,1.6012502996956261E-4,-2.00E-04,3.024583605561152E-4,2.727693724400789E-4,-3.03E-05,-0.001444856,9.895959419,-0.352981995,-0.005784591,-0.021219529,0.014765601713680526,4.5517019167976475E-4,-100.7261255,37.60442535400391,-51.51876896,Classroom
596,45,1.5,1,12.513999938964844,0,0,149.39999389648438,-86.9110131,40.4279855,-0.939876322,0.016784072,-0.005942612,0.34105043156633097,2.779136061292872E-4,0.035610858893510206,2.4454044277228197,9.901802127177898,-0.354816485,-0.003727281,-71.55555556,-57.48212906,-20.58152163,-18.82203777,5.930560433025499E-6,-1.76E-04,-1.48E-04,0.002740971,-0.001094212,-0.001049889,9.901802127177898,-0.354816485,-0.003727281,-0.021373723,0.014789323946370662,4.447954797267335E-6,-100.7419855,37.61833332061767,-51.46203888,Classroom
