seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
10,-52.72986301,12.407277746200561,19.74630970001221,-114.2897198,56.025693016052244,-8.572817822,-2.97E-06,0.001885917,-6.64E-04,9.896067082303242,0.4034926225838152,-0.072902685,-146.875,0.002574532,0.004415805,0.012109398227004171,45,0.092195444,1.0989285707473755,4.925000190734863,0.8768180012702942,95.93225098,160.1999969482422,-86.9154555,40.3848812,9.896067082303242,0.4034926225838152,-0.072902685,0.44524932515273974,0.012816251915635414,0.016131009454432042,0.8951695735014759,0.008587876,-0.040303742,-0.92294344,-0.021077195,0.015477268504503282,9.93368109615827E-5,Home
11,-52.70912304,12.490115728378296,19.698485641479493,-114.2687356,56.1088969,-8.622349806,-2.76E-04,0.002218028,-7.47E-04,9.913004132417532,0.40457109075326186,-0.072336869,-144.1111111,0.010873758,0.005007958,0.012092350358233868,45,0.092195444,1.1089781522750854,4.640999794006348,0.9760093092918396,126.25202178955078,160.1999969482422,-86.9154469,40.3848734,9.913004132417532,0.40457109075326186,-0.072336869,0.4453201930499771,0.012789785626877858,0.016144966688549634,0.8951344501624987,0.008524824,-0.04030584,-0.923102924,-0.021350001,0.01580938,1.630902875811585E-5,Home
12,-52.73474281,12.436435794830322,19.693605575561524,-114.2948439,56.05753494262695,-8.62576581,-2.16E-04,0.002265472,-7.47E-04,9.949528046024655,0.4089984393235549,-0.074296562,-143.75,0.017269967829139487,0.00657796,0.012064133635134373,45,0.092195444,1.1190909147262573,4.4720001220703125,1.0597833395004272,187.47335815429688,160.1999969482422,-86.9154561,40.3848609,9.949528046024655,0.4089984393235549,-0.074296562,0.44505267120102077,0.012895465,0.016195780896012067,0.8952650526194896,0.008680997,-0.040488414,-0.922503478,-0.021290695,0.015856824,1.630902819299293E-5,Home
13,-52.71534504,12.457785682678223,19.714467754364012,-114.2754455,56.07839687347412,-8.605269842,-3.47E-04,0.002526417,-7.83E-04,9.951743727748834,0.40978830300488517,-0.073437005,-147.5555556,0.002531635,0.005625597,0.014510783610992062,45,0.092195444,1.1290251016616821,4.414000034332275,0.45852404832839966,195.82504272460938,160.1999969482422,-86.9154575,40.3848606,9.951743727748834,0.40978830300488517,-0.073437005,0.4448596103098786,0.012987663435921507,0.016215492,0.8953593072381992,0.008837417,-0.04060391,-0.922070028,-0.021421167,0.016117768579171698,-1.93E-05,Home
14,-52.74706478,12.448391733169556,19.718981666564943,-114.3072878,56.068270950317384,-8.600755844,-9.79E-05,0.002360361,-6.76E-04,9.944286513097078,0.4089055139462925,-0.07352993,-147.875,-0.00297289,0.004009116,0.014002950012105183,45,0.10000000149011612,1.1389435529708862,4.386000156402588,0.2592136859893799,204.30746459960938,160.1999969482422,-86.9154586,40.3848597,9.944286513097078,0.4089055139462925,-0.07352993,0.44482620248516785,0.012979134510370713,0.016247833455071865,0.8953754514166452,0.008794853,-0.040653937,-0.92199646,-0.021172084,0.015951713,8.747569857237554E-5,Home
15,-52.74779694,12.442779703140259,19.643097629547118,-114.3074093,56.06314701080322,-8.678103809,-2.82E-04,0.002196701,-7.64E-04,9.941507450585226,0.40834796312943245,-0.072949148,-138,-0.001501166,0.004562199,0.013171665728665315,45,0.092195444,1.1489580869674683,4.385000228881836,0.24365673959255219,238.45608520507812,160.1999969482422,-86.9154619,40.3848592,9.941507450585226,0.40834796312943245,-0.072949148,0.4449671541269009,0.012905507,0.016244064,0.8953065459544842,0.008659859,-0.040583024,-0.922313356,-0.021356159,0.015788052428083923,-1.68E-12,Home
16,-52.718517,12.44753776550293,19.707269611358644,-114.2780077,56.06583092,-8.613565826,-5.01E-04,0.002562,-7.35E-04,9.943572155480245,0.40927721516599935,-0.07280976,-131.1111111,7.023394686504475E-4,0.005238275,0.014373781,45,0.092195444,1.1081798076629639,4.334000110626221,0.20641851425170898,281.0018005371094,160.1999969482422,-86.9154642,40.3848605,9.943572155480245,0.40927721516599935,-0.07280976,0.4448591864224776,0.012954310785291844,0.016231246202171427,0.8953597250493984,0.008763634,-0.04060245,-0.922070411,-0.021575362,0.016153351892039036,2.8170137756585496E-5,Home
17,-52.70180286,12.42801775932312,19.661641693115236,-114.2619037,56.049604988098146,-8.658339844,-2.99E-04,0.002360361,-7.24E-04,9.941446498759742,0.4088358213600603,-0.074528875,-138.875,-9.79E-04,0.004305458,0.013523513396966804,0,0.092195444,1.1182726621627808,4.343999862670898,0.097952105,0,160.1999969482422,-86.9154645,40.3848605,9.941446498759742,0.4088358213600603,-0.074528875,0.4447766143141441,0.013003456388211366,0.016235732590978585,0.895399953,0.00885147,-0.040653412,-0.921884661,-0.021373723,0.015951713,4.0031250710915594E-5,Home
18,-52.69106705,12.43192177772522,19.704951686859133,-114.2511675,56.05106918334961,-8.616005821,-2.76E-04,0.002384083,-7.12E-04,9.938156359404037,0.40990446146252085,-0.073971325,-143.8888889,-0.001649458,0.005187854,0.013823514026634901,0,0.17000000178813934,1.1282018423080444,4.367000102996826,0.040465664118528366,0,160.1999969482422,-86.9154646,40.3848604,9.938156359404037,0.40990446146252085,-0.073971325,0.4447808951428793,0.012999507,0.016254093570327297,0.895397546,0.008827852,-0.040682836,-0.921894823,-0.021350001,0.015975435219198756,5.189236253499985E-5,Home
19,-52.72242092,12.429603767395019,19.655541610717773,-114.2828877,56.049849090576174,-8.664927912,-3.59E-04,0.002550139,-8.66E-04,9.937378195615915,0.4097248653952892,-0.074890747,-116.375,-6.56E-04,0.004420986,0.013596043026852377,0,0.1166190356016159,1.1382733583450317,4.354000091552734,0.04102267,0,160.1999969482422,-86.9154648,40.3848609,9.937378195615915,0.4097248653952892,-0.074890747,0.44468159525139817,0.013045703142302708,0.016268378449151816,0.8954459365131786,0.008902456,-0.040748551,-0.921672047,-0.021433028,0.016141490802819868,-1.02E-04,Home
20,-52.70887894,12.408375730514527,19.69836362838745,-114.2689796,56.02715694,-8.621373787,-3.59E-04,0.0023485,-7.35E-04,9.937351902711738,0.4083711970778345,-0.074087481,-128.4444444,-4.76E-04,0.004375753,0.014748188838796708,0,0.1166190356016159,1.1482226848602295,4.373000144958496,0.018842170014977455,0,160.1999969482422,-86.9154648,40.3848609,9.937351902711738,0.4083711970778345,-0.074087481,0.4447717151595551,0.0130336,0.016201035,0.8954025750021333,0.008936603,-0.040618016,-0.921871984,-0.021433028,0.015939851897289452,2.8170140017077183E-5,Home
21,-52.69338512,12.397517719268798,19.803283615112306,-114.2536073,56.01837291717529,-8.518283834,-2.40E-04,0.002170583,-8.18E-04,9.910168287,0.40628037637877235,-0.07334408,-138.125,-0.015997489,0.003657629,0.013773278016777872,0,0.086023256,1.1582928895950317,4.364999771118164,0.018283627927303314,0,160.1999969482422,-86.9154651,40.3848608,9.910168287,0.40628037637877235,-0.07334408,0.44499647356931443,0.012940138876799819,0.016200277,0.8952922554849421,0.008759598,-0.040535687,-0.922376781,-0.021314417,0.015761935152113438,-5.49E-05,Home
22,-52.73974491,12.446317749023438,19.67835563659668,-114.2996019,56.06680679321289,-8.641381817,-1.57E-04,0.002253611,-7.35E-04,9.883545070018583,0.40263306197610876,-0.074041019,-128.8888889,-0.012500272,0.003243388,0.012833250993953167,45,0.086023256,1.168190836906433,4.369999885559082,0.12021753191947937,163.1176300048828,160.1999969482422,-86.9154643,40.3848591,9.883545070018583,0.40263306197610876,-0.074041019,0.4451907748736224,0.012901423598449785,0.016101824,0.8951979979728032,0.008769134,-0.040326761,-0.922809501,-0.02123139,0.015844962948444976,2.8170138321708416E-5,Home
23,-52.70546307,12.420453748703004,19.633215713500977,-114.2651981,56.04118694,-8.686643839,-3.47E-04,0.0023485,-6.88E-04,9.882731937667698,0.40207551202727754,-0.073622855,-123.625,-0.001852637,0.003889119,0.013312295,0,0.17000000178813934,1.1782493591308594,4.363999843597412,0.092646815,0,160.1999969482422,-86.915464,40.3848585,9.882731937667698,0.40207551202727754,-0.073622855,0.4452156901938244,0.012897571340854307,0.016061103,0.8951863941637058,0.00879739,-0.040250631,-0.922864222,-0.021421167,0.015939851906331418,7.561458618316836E-5,Home
24,-52.71388088,12.419233713150025,19.66103157043457,-114.2736159,56.03923492,-8.658583899,-4.11E-04,0.002290677,-7.99E-04,9.890352073225003,0.40186643079646583,-0.074668263,-131,0.003022176,0.004140028,0.012724783701392321,0,0.086023256,1.188177466392517,4.331999778747559,0.091185682,0,160.1999969482422,-86.9154637,40.3848577,9.890352073225003,0.40186643079646583,-0.074668263,0.4452177664408317,0.012901914879106559,0.016024268,0.8951859606000093,0.008837901,-0.040188539,-0.922867793,-0.021485377,0.015882029,-3.52E-05,Home
25,-52.79232708,12.440583696365357,19.699827575683592,-114.3518176,56.06009689331054,-8.620519829,-4.89E-04,0.002253611,-8.18E-04,9.895950937734067,0.40207551202727754,-0.074505644,-134.25,0.003130181,0.005242024,0.013229693928100531,0,0.086023256,1.1982110738754272,4.315999984741211,0.037884664,0,160.1999969482422,-86.9154639,40.3848577,9.895950937734067,0.40207551202727754,-0.074505644,0.4452910620032005,0.012890633041925222,0.015968834420720352,0.8951506545242754,0.008863796,-0.040079922,-0.923030484,-0.021563501,0.015844963,-5.49E-05,Home
26,-52.72754501,12.433507719039916,19.737037677764892,-114.2875239,56.05216690063477,-8.582699823,-4.66E-04,0.002360361,-8.66E-04,9.911353148302986,0.4045147991296157,-0.07280976,-135.4444444,0.010696624089213251,0.006793615,0.014164736331666558,0,0.086023256,1.2083512544631958,4.236999988555908,0.016108574345707893,0,160.1999969482422,-86.9154642,40.3848579,9.911353148302986,0.4045147991296157,-0.07280976,0.44530857766716225,0.012866281479307748,0.016013181958239055,0.8951414997137866,0.008779856,-0.040137835,-0.923071439,-0.021539778,0.015951713,-1.02E-04,Home
27,-52.69899689,12.426309757232666,19.678111686706544,-114.259464,56.04606689453125,-8.640405807,-3.83E-04,0.002716195,-9.01E-04,9.951781541398429,0.409486297,-0.073204692,-149.8888889,0.018490115415702744,0.007784976,0.014800514447168239,0,0.086023256,1.2182438373565674,4.164000034332275,0.024905364960432053,0,160.1999969482422,-86.9154643,40.3848582,9.951781541398429,0.409486297,-0.073204692,0.4450723083273878,0.012955513077525838,0.016120383660625487,0.8952557814931407,0.008854878,-0.040407003,-0.922543746,-0.021456751,0.016307546350273115,-1.38E-04,Home
28,-52.677159,12.421917762756348,19.744967670440673,-114.2370159,56.04106510162354,-8.575501842,-4.18E-04,0.002597583,-6.52E-04,9.955698298,0.4099089274039635,-0.074361565,-132.5,0.003591334,0.005402721,0.015215038783052593,0,0.12206555902957916,1.2282440662384033,4.125999927520752,0.022616334,0,160.1999969482422,-86.9154645,40.3848583,9.955698298,0.4099089274039635,-0.074361565,0.4448390640680072,0.013061923906207085,0.016184529,0.8953690054347214,0.008999007,-0.040614324,-0.922021265,-0.021492334,0.016188935,1.1119792222054404E-4,Home
29,-52.70900085,12.418135709762574,19.711905612945557,-114.2692239,56.03825912475586,-8.608319826,-4.42E-04,0.002253611,-6.29E-04,9.951122293194521,0.4101367725909335,-0.07334408,-133.7777778,-0.001523999,0.004481544,0.014211559577763658,0,0.086023256,1.2382670640945435,4.050000190734863,0.067233212,0,160.1999969482422,-86.9154651,40.3848591,9.951122293194521,0.4101367725909335,-0.07334408,0.4448899658559595,0.012993478641203307,0.016281346871870234,0.8953429512607242,0.008787824,-0.040727372,-0.922139436,-0.021516056,0.015844963002696777,1.3492014360822087E-4,Home
30,-52.73169289,12.445829706192017,19.730815620422362,-114.291916,56.066318855285644,-8.588311806,-4.77E-04,0.0023485,-6.05E-04,9.947692787762984,0.4082782702538574,-0.075086426,-138.5,-0.001559795,0.0029231,0.012933801534106431,0,0.086023256,1.2482295036315918,4.007999897003174,0.042744447,0,160.1999969482422,-86.9154653,40.3848592,9.947692787762984,0.4082782702538574,-0.075086426,0.44489615403332755,0.013006983677522071,0.016257581870677402,0.8953401099130945,0.008832907,-0.040696878,-0.922152269,-0.021551639,0.015939851897289452,1.5864237008200399E-4,Home
31,-52.74962708,12.444121675491333,19.70617162704468,-114.3091178,56.06436695098877,-8.614419842,-3.47E-04,0.00245525,-8.78E-04,9.944225570530568,0.408789359,-0.07406425,-135.4444444,-0.002100593,0.004794592,0.014396732582629305,45,0.086023256,1.108062982559204,3.924999952316284,0.1088639497756958,290.6442565917969,160.1999969482422,-86.9154671,40.3848596,9.944225570530568,0.408789359,-0.07406425,0.4449509775754317,0.013010099792437068,0.016192698471465157,0.895314002,0.008893777,-0.040583952,-0.922272992,-0.021421167,0.016046601872059328,-1.14E-04,Home
32,-52.72181084,12.466447744369507,19.675061683654786,-114.2816679,56.08522907,-8.643943825,-2.88E-04,0.002407806,-8.78E-04,9.942663248302868,0.41025292989119744,-0.073971324,-138.375,-8.32E-04,0.005994433,0.013709174378693682,0,0.086023256,1.118171215057373,3.9000000953674316,0.058215875178575516,0,160.1999969482422,-86.9154674,40.3848597,9.942663248302868,0.41025292989119744,-0.073971324,0.4449434838827374,0.012988463026082631,0.016229706843501154,0.8953173675583405,0.008822385,-0.040630919,-0.922257808,-0.021361862,0.015999157442846922,-1.14E-04,Home
33,-52.66105499,12.416671686172485,19.677501678466797,-114.2212777,56.03691685,-8.642723827,-4.82E-04,0.002408148,-7.87E-04,9.941437795324234,0.40786010692420516,-0.073065304,-124.2222222,-8.71E-04,0.003923281,0.014600835668926056,0,0.086023256,1.1281040906906128,3.9000000953674316,0.020476793870329857,0,160.1999969482422,-86.9154673,40.3848596,9.941437795324234,0.40786010692420516,-0.073065304,0.44497620257047504,0.012975926000553254,0.016215429712946598,0.8953015454686605,0.008811147,-0.040594501,-0.922330898,-0.021555859,0.0159995,-2.35E-05,Home
34,-52.74499084,12.463763723373413,19.70068162918091,-114.30558,56.08437522888184,-8.618323822,-3.94E-04,0.0023485,-6.52E-04,9.938998453825423,0.4083944266860925,-0.073878399,-145.5,-0.001222231,0.004776764,0.01327077,0,0.086023256,1.1381196975708008,3.9000000953674316,0.013094853609800339,0,160.1999969482422,-86.9154674,40.3848597,9.938998453825423,0.4083944266860925,-0.073878399,0.44502347302668305,0.012949742,0.016214918706891606,0.8952784376236999,0.008762535,-0.040570739,-0.922437235,-0.021468612,0.015939851888247484,1.1119792052517528E-4,Home
35,-52.6805751,12.423503713607788,19.704707641601562,-114.2404317,56.04216289520264,-8.615151854,-3.23E-04,0.002550139,-6.64E-04,9.937836841472144,0.4077439487559124,-0.073553161,-131.8888889,-9.52E-04,0.004090781,0.014709811476827825,0,0.086023256,1.148101806640625,3.878000020980835,0.00970597,0,160.1999969482422,-86.9154675,40.3848597,9.937836841472144,0.4077439487559124,-0.073553161,0.44493663513544696,0.013000948,0.016195156367369068,0.8953212163980725,0.008875836,-0.040580067,-0.92224125,-0.021397445,0.016141490748568067,9.933681039645979E-5,Home
36,-52.68826092,12.439485683441163,19.71373567581177,-114.2482397,56.059243049621585,-8.606733761,-4.54E-04,0.002360361,-7.59E-04,9.913583311062414,0.40484003679266256,-0.073553161,-134.5,-0.014861116,0.002756638,0.014217151057662315,0,0.086023256,1.1580350399017334,3.881000042,0.004043924,0,160.1999969482422,-86.9154675,40.3848597,9.913583311062414,0.40484003679266256,-0.073553161,0.44507146257798647,0.012959536707517013,0.016150317977643706,0.8952556090447509,0.008835459,-0.040464207,-0.922542529,-0.021527917,0.015951713,4.447914108416988E-6,Home
37,-52.72925316,12.410937776565552,19.69250762939453,-114.2888658,56.028986892700196,-8.627351875,-4.66E-04,0.002431528,-9.01E-04,9.883760874087994,0.4019711963259257,-0.073901407,-144.6666667,-0.013989939,0.003342368,0.013893107332072212,0,0.09433981,1.1680208444595337,3.881000042,0.010937784798443317,0,160.1999969482422,-86.9154677,40.3848597,9.883760874087994,0.4019711963259257,-0.073901407,0.44521503772550414,0.012929152118638881,0.016043155933323415,0.895186583,0.008870004,-0.040246608,-0.922861447,-0.021539778,0.016022879630327225,-1.38E-04,Home
38,-52.71400311,12.433385725021362,19.69580171585083,-114.2738593,56.054118957519535,-8.624911852,-4.77E-04,0.002407806,-7.12E-04,9.883498617746298,0.4014482671774707,-0.073785474,-133.8888889,-0.001998633,0.004674697,0.013956288870387865,0,0.086023256,1.1780714988708496,3.881000042,0.008045068,0,160.1999969482422,-86.9154677,40.3848596,9.883498617746298,0.4014482671774707,-0.073785474,0.4453557015044018,0.012895615111349278,0.015978021402526826,0.8951182596891829,0.008861636,-0.040101455,-0.923175058,-0.021551639,0.015999157460930856,5.1892364230368614E-5,Home
39,-52.71192883,12.401909770965576,19.748383693695068,-114.2722735,56.020812797546384,-8.573061838,-4.42E-04,0.002443389,-7.35E-04,9.890142903744596,0.40212197529459465,-0.074459181,-132.875,0.003105451,0.004975483,0.013758470132512954,0,0.086023256,1.1880561113357544,3.862999916,0.007360578,0,160.1999969482422,-86.9154678,40.3848596,9.890142903744596,0.40212197529459465,-0.074459181,0.4452971920226384,0.012927194333915572,0.015981434817308363,0.8951468531367848,0.008917799,-0.040135123,-0.923043519,-0.021516056,0.016034740791882125,2.817013945195426E-5,Home
40,-52.69631287,12.441193714141846,19.673597583770754,-114.2567797,56.060096740722656,-8.646505842,-4.54E-04,0.002229889,-8.66E-04,9.894789371675659,0.403004766,-0.074575338,-130.7777778,0.002510034,0.005783123,0.013498749,0,0.086023256,1.198015809059143,3.862999916,0.009345219,0,160.1999969482422,-86.9154679,40.3848597,9.894789371675659,0.403004766,-0.074575338,0.44533148407936096,0.012919852510094643,0.015975983,0.8951299983320884,0.008907967,-0.040119159,-0.923120223,-0.021527917,0.015821240788090576,-1.02E-04,Home
41,-52.78415287,12.420209760665893,19.737891635894776,-114.344376,56.040333099365235,-8.581723814,-4.46E-04,0.002267183,-6.81E-04,9.898668993,0.40223813172682976,-0.074459182,-144.25,0.002577241,0.004367454,0.013380371392346345,0,0.086023256,1.2081061601638794,3.937999963760376,0.00877344,0,160.1999969482422,-86.915468,40.3848597,9.898668993,0.40223813172682976,-0.074459182,0.4453253771823186,0.012912404535409924,0.016008162459072012,0.8951325663007222,0.008866216,-0.0401701,-0.92310761,-0.021520618,0.015858534795160476,8.222943758412909E-5,Home
42,-52.72095684,12.467545747756958,19.684577655792236,-114.2808138,56.08791290283203,-8.63564785,-4.89E-04,0.002526417,-8.07E-04,9.937929690462871,0.4061409888915645,-0.072577447,-137.7777778,0.020860098,0.006633219,0.014670106609469479,0,0.086023256,1.2180956602096558,3.9200000762939453,0.011068434,0,160.1999969482422,-86.9154681,40.3848598,9.937929690462871,0.4061409888915645,-0.072577447,0.4453077084809831,0.012897463,0.016061264659883907,0.8951406218473194,0.008792913,-0.040251728,-0.923069897,-0.021563501,0.016117769,-4.30E-05,Home
43,-52.69924084,12.436923742294312,19.62992172241211,-114.259708,56.05790111541748,-8.690181828,-5.84E-04,0.002609445,-7.95E-04,9.956384242159649,0.40918428949939395,-0.071834045,-151.5,0.00980929,0.006059358,0.015084049836235139,0,0.086023256,1.2281322479248047,3.9200000762939453,0.005060377,0,160.1999969482422,-86.9154681,40.3848598,9.956384242159649,0.40918428949939395,-0.071834045,0.44511976259426006,0.012922081427232734,0.016186624638808583,0.8952314801586484,0.008733809,-0.040496368,-0.922652442,-0.021658389,0.016200796339335372,-3.11E-05,Home
44,-52.74499104,12.411425724029542,19.660665683746338,-114.305214,56.03179286956787,-8.658095856,-3.47E-04,0.002431528,-8.07E-04,9.954514114602098,0.40897520913661106,-0.074133943,-137.4444444,2.890373896626593E-4,0.005658908,0.013862773631382915,0,0.086023256,1.2380812168121338,3.937999963760376,0.006259336,0,160.1999969482422,-86.9154682,40.3848598,9.954514114602098,0.40897520913661106,-0.074133943,0.44506069525931646,0.012963880260375519,0.016159490872065998,0.8952607344655157,0.008835554,-0.0404844,-0.922518581,-0.021421167,0.01602288,-4.30E-05,Home
45,-52.70473106,12.436313695907593,19.743747749328612,-114.2644658,56.05668064117432,-8.575379829,-3.11E-04,0.0023485,-6.52E-04,9.951180383997055,0.4079297997997802,-0.07497027,-132.625,-0.001566155,0.004073441,0.013400711372350027,0,0.086023256,1.2481439113616943,3.937999963760376,0.009574129,0,160.1999969482422,-86.9154683,40.3848597,9.951180383997055,0.4079297997997802,-0.07497027,0.4449801323483291,0.012993160391099823,0.016178810444561022,0.8953000092969358,0.008874465,-0.040544281,-0.92233824,-0.021385584,0.015939852,1.1119792165542112E-4,Home
46,-52.6594685,12.420819730758668,19.64883171081543,-114.2200582,56.04094295501709,-8.670539875,-2.99E-04,0.002550139,-7.95E-04,9.947291778,0.408022278,-0.074614652,-146.5555556,-0.00198005,0.004358139,0.014520756719471182,0,0.086023256,1.1074384450912476,3.878000020980835,0.054434296,0,160.1999969482422,-86.9154691,40.3848602,9.947291778,0.408022278,-0.074614652,0.44494670224421234,0.013023605,0.016154059000964303,0.8953166320485976,0.008952581,-0.040526709,-0.922262056,-0.021373723,0.016141490784735934,-3.11E-05,Home
47,-52.75889885,12.411913738250732,19.637729568481447,-114.318878,56.03167072296142,-8.682617884,-3.23E-04,0.002526417,-7.95E-04,9.942756143588465,0.40823180756522615,-0.073646086,-126.875,-0.002825413,0.00500814,0.015272974787117208,0,0.086023256,1.1173611879348755,3.881000042,0.026956271,0,160.1999969482422,-86.9154692,40.3848602,9.942756143588465,0.40823180756522615,-0.073646086,0.4449464418355701,0.013022285497304305,0.016157055309819944,0.8953167246383371,0.00894756,-0.040530899,-0.922261591,-0.021397445,0.016117769,-3.11E-05,Home
48,-52.72461708,12.415207738876342,19.69116569519043,-114.2838638,56.03520893096924,-8.628937883,-4.77E-04,0.002704333,-8.54E-04,9.942015657147158,0.408162115,-0.07390163,-131.7777778,-5.66E-04,0.005125834,0.015228681085468496,0,0.086023256,1.1273753643035889,3.9000000953674316,0.018745663,0,160.1999969482422,-86.9154694,40.3848602,9.942015657147158,0.408162115,-0.07390163,0.44497850797708755,0.013013167297738848,0.016139175580109206,0.8953012366896694,0.008945688,-0.040491066,-0.922333033,-0.021551639,0.016295685215844114,-9.04E-05,Home
49,-52.67776894,12.453881702423097,19.668839702606203,-114.2372601,56.07351688,-8.650775881,-3.47E-04,0.00245525,-8.66E-04,9.941286772200204,0.40823180843325496,-0.074041018,-131.875,-4.17E-04,0.005211255,0.014544300228646658,0,0.086023256,1.1373721361160278,3.9000000953674316,0.007712991,0,160.1999969482422,-86.9154694,40.3848602,9.941286772200204,0.40823180843325496,-0.074041018,0.444987344,0.013001011232438596,0.016153977894522612,0.8952967553462797,0.008910322,-0.040506855,-0.922353493,-0.021421167,0.016046601890143262,-1.02E-04,Home
50,-52.65800495,12.418013772964478,19.717517585754393,-114.2181059,56.03801513671875,-8.602829828,-3.99E-04,0.002513871,-7.87E-04,9.939619925,0.40864997002684955,-0.074319794,-131.8888889,-9.65E-04,0.005284221,0.014504253577727538,0,0.086023256,1.1473667621612549,3.9000000953674316,0.00741713,0,160.1999969482422,-86.9154695,40.3848602,9.939619925,0.40864997002684955,-0.074319794,0.44494724904115385,0.013017280913817767,0.016166372,0.8953162236855581,0.008930259,-0.040543143,-0.922263775,-0.02147363,0.016105223,-2.35E-05,Home
51,-52.71607681,12.438387718200683,19.671279678344728,-114.2764215,56.05887691497803,-8.648945837,-3.94E-04,0.002324778,-7.47E-04,9.92067762,0.406814699,-0.073692549,-131,-0.012610241,0.003748366,0.014114811654808452,0,0.086023256,1.1573060750961304,3.9000000953674316,0.010302380658686161,0,160.1999969482422,-86.9154696,40.3848603,9.92067762,0.406814699,-0.073692549,0.4450039140229086,0.012975686419646717,0.016186897905127517,0.8952882914867216,0.008834873,-0.040543447,-0.922392085,-0.021468612,0.015916129646515384,1.6309025932501242E-5,Home
52,-52.70338917,12.402153663635254,19.62113763809204,-114.263124,56.021300888061525,-8.697501869,-3.71E-04,0.0023485,-6.17E-04,9.887122793105043,0.4011694922030551,-0.075225814,-121.5,-0.015233253,0.001640496,0.013056068527467043,0,0.086023256,1.1673086881637573,3.9000000953674316,0.008898054,0,160.1999969482422,-86.9154697,40.3848603,9.887122793105043,0.4011694922030551,-0.075225814,0.4451379197315105,0.012960681935898888,0.016064974994769374,0.8952240833958376,0.008910531,-0.040313007,-0.922688791,-0.021444889,0.015939851897289452,1.467812576927968E-4,Home
53,-52.73840298,12.39422372817993,19.730449619293214,-114.2977721,56.013492851257325,-8.589043846,-2.64E-04,0.002265472,-7.00E-04,9.884520771434007,0.40054224590653353,-0.07569044,-115.4444444,-0.002943335,0.004055682,0.013224258838058675,0,0.086023256,1.1773229837417603,3.9000000953674316,0.011237517,0,160.1999969482422,-86.9154698,40.3848604,9.884520771434007,0.40054224590653353,-0.07569044,0.44528351102060487,0.012943046972227907,0.015935297693731715,0.8951542510569674,0.008987933,-0.040066469,-0.923011324,-0.02133814,0.015856824,6.375347322883826E-5,Home
54,-52.69497105,12.426919708251953,19.723861694335938,-114.2545836,56.04606693267822,-8.59636384,-3.47E-04,0.0023485,-8.54E-04,9.891330682,0.3997854427076303,-0.07463766,-118.5,0.002577485,0.004127865,0.013777315,0,0.086023256,1.1873064041137695,3.9000000953674316,0.00915357,0,160.1999969482422,-86.9154699,40.3848604,9.891330682,0.3997854427076303,-0.07463766,0.44539386554829125,0.012895427924553745,0.015907019557594097,0.8951005385917368,0.008922882,-0.039974497,-0.923258547,-0.021421167,0.015939851906331418,-9.04E-05,Home
55,-52.72156708,12.367139730453491,19.700437660217286,-114.281424,55.98775085449219,-8.618811846,-4.42E-04,0.002360361,-8.18E-04,9.896322639243117,0.40051901600893264,-0.074459181,-117,0.002476183,0.005072477,0.014199734493656066,0,0.086023256,1.1973605155944824,3.9000000953674316,0.0085327,0,160.1999969482422,-86.91547,40.3848604,9.896322639243117,0.40051901600893264,-0.074459181,0.44540172178768417,0.012904504603407915,0.015879539664364554,0.8950969871965427,0.008963285,-0.039933445,-0.923275155,-0.021516056,0.015951712995550586,-5.49E-05,Home
56,-52.70155907,12.434849739074707,19.771441593170167,-114.2615374,56.05533897399902,-8.549149828,-4.30E-04,0.0023485,-7.12E-04,9.907752324076531,0.4019593555950424,-0.073274385,-116.5,0.007804722,0.005612781,0.013427188529551607,0,0.086023256,1.207486629486084,3.9549999237060547,0.008084581,0,160.1999969482422,-86.91547,40.3848605,9.907752324076531,0.4019593555950424,-0.073274385,0.4454776555010416,0.012827903656198562,0.015949591542187246,0.8950590554950306,0.008760207,-0.039991396,-0.923448755,-0.021504195,0.015939851888247484,5.189236310012277E-5,Home
57,-52.73401104,12.444609689712525,19.779615573883056,-114.2938676,56.063634910583495,-8.540975828,-5.13E-04,0.002467111,-7.71E-04,9.948932777330713,0.4061409917849939,-0.073622855,-120.4444444,0.020025531065116807,0.007053845,0.014305131093969622,0,0.086023256,1.217376947402954,3.9549999237060547,0.011131453327834606,0,160.1999969482422,-86.9154702,40.3848605,9.948932777330713,0.4061409917849939,-0.073622855,0.4452854776845395,0.012904082244099344,0.016012677760089484,0.8951524577094513,0.008849074,-0.040170379,-0.923018773,-0.021587223,0.016058463015530294,-7.41E-06,Home
