seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
31,-0.920773704,0.010903423,-0.007009343,0.3898816592991352,-0.004407434,0.025547568417655733,2.3405716235821066,-1.17E-04,-1.88E-04,-2.70E-04,9.916905366101311,-0.256787039,0.041162938225135046,-60.45514675,-15.48131166,-17.50285168,-103.715248,42.719275283813474,-50.14248714,-0.016809519,-0.003031421,-0.00265473,45,1.5,1,1500,1.403022289276123,248.7431641,149.39999389648438,-86.9112426,40.427921,-126.375,9.916905366101311,-0.256787039,0.041162938225135046,-0.021344413,0.015541364017945643,-1.17E-04,Classroom
32,-0.921074599,0.010985365309255216,-0.00723012,0.3891638740173821,-0.00477039,0.025866913021478838,2.342133748878553,-5.19E-05,-5.37E-04,2.668750205628791E-4,9.898169276783767,-0.256319511,0.046604866957635556,-60.47027477,-15.50266169,-17.42233177,-103.7295223,42.69719314575195,-50.06330898,-0.00959213,1.7219087452564425E-5,-5.57E-04,45,1.5,1,1500,1.403022289276123,248.7431641,149.39999389648438,-86.9112426,40.427921,-131.6666667,9.898169276783767,-0.256319511,0.046604866957635556,-0.021278834,0.015192601739347559,4.195868132581699E-4,Classroom
33,-0.921164656,0.011051590572500113,-0.00722281,0.3889489576075841,-0.004711416,0.025982162526365624,2.342599350271873,-4.67E-04,-3.35E-04,-2.55E-04,9.900907775730763,-0.256017504,0.041055493,-60.40293056,-15.50022161,-17.4106197,-103.6623001,42.69999916,-50.04976715,-4.14E-04,0.001294158,-0.005520753,45,1.5,1,1500,1.403022289276123,248.7431641,149.39999389648438,-86.9112426,40.427921,-102.25,9.900907775730763,-0.256017504,0.041055493,-0.021693974,0.015394240649398958,-1.02E-04,Classroom
34,-0.921194909,0.011152907835265386,-0.007125698,0.3888761887272585,-0.004455668,0.026092935154594266,2.3427539033797182,-2.06E-04,-2.67E-05,-1.25E-04,9.905469718488675,-0.258401615,0.045643673,-60.44660675,-15.49900166,-17.42294167,-103.7067082,42.70060920715332,-50.06208897,0.001930403,7.884247789105166E-5,0.001603907,45,1.5,1,1500,1.403022289276123,248.7431641,149.39999389648438,-86.9112426,40.427921,-96.55555556,9.905469718488675,-0.258401615,0.045643673,-0.021433029,0.015702629534220233,2.81701168470374E-5,Classroom
35,-0.921275718,0.011130684986710548,-0.007147212,0.38868492957457756,-0.00451803,0.026067785810209014,2.343169937,-3.37E-04,-2.05E-04,-5.34E-05,9.909450993954557,-0.258799449,0.045173239163789916,-60.4466066,-15.48423966,-17.45100174,-103.7073183,42.71659122467041,-50.0919791,0.002511413,-4.77E-04,5.058776044729844E-4,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-76.875,9.909450993954557,-0.258799449,0.045173239163789916,-0.021563501,0.015524712807128152,9.933678553105124E-5,Classroom
36,-0.921381008,0.012628906325084491,-0.007019019,0.3883874754882553,-0.003127676,0.028728477331330476,2.3437846308773005,-0.003005309,0.003104646,-0.006683737,9.934223165878883,-0.281933176,0.022104850005024882,-60.36816074,-15.3876157,-17.45978565,-103.6287502,42.81211700439453,-50.10051922,0.015713757,0.004542984,-0.010964791,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-42.33333333,9.934223165878883,-0.281933176,0.022104850005024882,-0.024232251,0.018833963015654747,-0.006531025,Classroom
37,-0.921671934,0.014435068071250197,-0.006673916,0.3876438111934847,-0.001111631,0.031788251,2.3453555222853875,-5.26E-04,3.647291592041989E-4,5.337500320837914E-5,9.960641157279895,-0.315716105,0.015692735,-60.5407909,-15.27208165,-17.34510565,-103.8005257,42.92765110015869,-49.985229,0.013642570347461885,-5.11E-04,0.006526212,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-67.125,9.960641157279895,-0.315716105,0.015692735,-0.021753279,0.016094046,2.0608684393911831E-4,Classroom
38,-0.921612154,0.014323154853168622,-0.006585215,0.38779171635803666,-0.001029774,0.031513331,2.3450350205875137,-4.43E-04,1.986735688016108E-4,-5.34E-05,9.962781443179232,-0.314325132,0.011060996878229859,-60.57946476,-15.27488771,-17.25592373,-103.8391999,42.926797218322754,-49.8955592,0.002420324,7.726787363441246E-5,0.002073541,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-62.44444444,9.962781443179232,-0.314325132,0.011060996878229859,-0.021670251,0.015927990645314884,9.93367923125263E-5,Classroom
39,-0.921662805,0.014305138408920719,-0.006579121,0.3876720811556844,-0.00103662,0.031475266,2.3452949732252697,-2.42E-04,-7.41E-05,-1.60E-04,9.963690313320715,-0.312330146,0.008499747,-60.55982285,-15.25487967,-17.33424772,-103.8200462,42.94448734283447,-49.97339516,4.892071473945692E-4,0.001479642,-0.002227693,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-77.875,9.963690313320715,-0.312330146,0.008499747,-0.021468612,0.015655185,-7.41E-06,Classroom
40,-0.921719556,0.014212186421150142,-0.006624586,0.3875398337841034,-0.001197046,0.031338975,2.345585260576415,-1.47E-04,-2.88E-04,2.075694637029495E-4,9.956192498068207,-0.310956596,0.013494474229004993,-60.50382454,-15.3223457,-17.37621565,-103.7640484,42.87750893,-50.01511894,-0.003266427,0.00109403,0.001221729,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-81.55555556,9.956192498068207,-0.310956596,0.013494474229004993,-0.021373723,0.015441685146426113,3.602812710914363E-4,Classroom
41,-0.922742846,0.013114920172553796,-0.007087137,0.3851136456315334,-0.002973928,0.029661558299826887,2.3508760768633623,-0.015329917,-0.003324419,0.004792802,9.953953493,-0.296152457,0.026321049274716218,-60.47893684,-15.45434962,-17.33107559,-103.7387943,42.74538307189941,-49.97168694,-0.002440003,-8.24E-04,-0.003282504,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-61.625,9.953953493,-0.296152457,0.026321049274716218,-0.036556859,0.012404898299092356,0.004945513,Classroom
42,-0.92426705,0.011481160252780011,-0.006532027,0.3815154172841785,-0.003315788,0.026209968,2.358692210854836,0.002083108,3.647291637251823E-4,0.001536014,9.954249632,-0.258622312,0.03359825,-60.30276901,-15.98614773,-17.47564566,-103.5631141,42.21468322753906,-50.11479336,-0.001819648,0.002381646,6.352317727451185E-4,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-75.22222222,9.954249632,-0.258622312,0.03359825,-0.019143835,0.016094046,0.001688726,Classroom
43,-0.924252171,0.010854528683409529,-0.006759412,0.3815680094135618,-0.004212767,0.025225528,2.3585940472130638,1.8532986886057894E-4,2.935624588733015E-4,2.668750092604207E-4,9.953050308,-0.251684868,0.042966267,-60.29081299,-15.96601773,-17.49455572,-103.5510365,42.23420299530029,-50.13394714,-8.68E-04,-5.55E-04,0.001101589,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-73.33333333,9.953050308,-0.251684868,0.042966267,-0.021041612,0.016022879603201326,4.195867991300969E-4,Classroom
44,-0.923926958,0.010777356808336035,-0.006763698,0.3823556382100559,-0.004258501,0.025089295183136625,2.3568900835166855,-0.001178698,4.596180650993314E-4,-0.001369958,9.955721966,-0.252477635,0.041377828,-60.31265083,-15.96174771,-17.4685697,-103.5726301,42.23957107543945,-50.1077169,0.003547705,-0.002744561,-9.74E-04,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-72.125,9.955721966,-0.252477635,0.041377828,-0.02240564,0.016188935177780472,-0.001217247,Classroom
45,-0.923851809,0.011177966850402864,-0.006698349,0.38252805969090137,-0.003826214,0.025780904694523626,2.356509745699688,-0.002080143,1.512291215052738E-4,1.7791681299076498E-5,9.944660086,-0.251542604,0.034416958,-60.41195881,-16.07484169,-17.44014376,-103.6719383,42.124890937805176,-50.07892513,-0.006669109,0.004935048,-0.003176584,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-81.33333333,9.944660086,-0.251542604,0.034416958,-0.023307085,0.015880546279396248,1.705034892526862E-4,Classroom
46,-0.923826079,0.011186136023222822,-0.006587828,0.3825919318546369,-0.003613835,0.025711644675980493,2.356369150495066,0.005190719,5.426457913556289E-4,8.124861780337049E-4,9.913272644709615,-0.261119674,0.037817632525173714,-60.37279663,-15.97382572,-17.42501572,-103.6326542,42.22676136016846,-50.06501701,-0.017042706,-0.004335032,5.215814572225497E-4,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-90.125,9.913272644709615,-0.261119674,0.037817632525173714,-0.016036223,0.016271962901776276,9.651979724243644E-4,Classroom
47,-0.923479933,0.010979179292917252,-0.006221733,0.3834390026851765,-0.003072599,0.025051985,2.354530895,0.001478191,-1.93E-04,1.6012500510415405E-4,9.895396102979346,-0.246916647,0.032198565,-60.39365871,-15.96357769,-17.46442179,-103.6540044,42.23774108886719,-50.10466721,-0.009250196,3.226220029071697E-4,0.002746518,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-108.4444444,9.895396102979346,-0.246916647,0.032198565,-0.019748751,0.015536573986766987,3.12836804015797E-4,Classroom
48,-0.923852612,0.012127395484198644,-0.005981515,0.38250510409040356,-0.00177682,0.026987386053626976,2.356526013716911,-0.002661337,0.003484202,-0.003884514,9.897698874612457,-0.265548139,0.013601919434664012,-60.44465458,-15.92295169,-17.3077737,-103.7043907,42.27800125,-49.94814114,-0.001751168,0.003269197,-0.002349228,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-95.5,9.897698874612457,-0.265548139,0.013601919434664012,-0.023888279,0.019213518715526873,-0.003731802,Classroom
49,-0.924103463,0.013493957133620109,-0.005423447,0.3818651484054269,2.820633764114081E-4,0.029085672,2.3578739606061028,-1.35E-04,-3.11E-04,2.905972690764561E-4,9.903910359132636,-0.285405083,-0.002442189,-60.54469467,-15.80656378,-17.21322355,-103.8046738,42.392803268432615,-49.85371304,0.002346168,9.010393642684788E-4,-5.90E-04,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-101.4444444,9.903910359132636,-0.285405083,-0.002442189,-0.021361862,0.015417962841400243,4.4330909228838475E-4,Classroom
50,-0.924134926,0.013442566609368302,-0.005346734,0.38179157932217306,3.8211459086312516E-4,0.02893214,2.3580325681429644,-1.88E-04,-5.37E-11,-3.05E-04,9.911797375354952,-0.290028109,-0.006269544,-60.5360326,-15.86219573,-17.2405517,-103.7957682,42.33826930999756,-49.88067493,0.005786841,-0.003044346,-0.002369141,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-106.375,9.911797375354952,-0.290028109,-0.006269544,-0.021414895,0.015729317056516614,-1.53E-04,Classroom
51,-0.92414678,0.013370696048351746,-0.005310405,0.38176633923956493,3.938131700627671E-4,0.028771553206646327,2.3580881253029538,-3.01E-04,-5.01E-04,-3.14E-04,9.943455825731592,-0.282800274,-0.004370386,-60.53896076,-15.83145172,-17.25018969,-103.7986959,42.36937931060791,-49.88945908,0.019766205722845875,0.002841851,-3.83E-04,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-101.8888889,9.943455825731592,-0.282800274,-0.004370386,-0.021527918,0.015228185079340796,-1.62E-04,Classroom
52,-0.924019016,0.013018479570746422,-0.005278044,0.38208807209163037,1.9433630990223701E-4,0.028095626914240782,2.3573987113619315,-5.86E-04,9.192355899411497E-5,-2.55E-04,9.964753077,-0.279036806,-0.001097678,-60.56189682,-15.88256971,-17.29215759,-103.8218765,42.317407302856445,-49.93154877,0.010591081045206311,7.040118708193881E-4,9.002907724951584E-4,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-92.77777778,9.964753077,-0.279036806,-0.001097678,-0.021812585,0.015821241,-1.02E-04,Classroom
53,-0.924103791,0.013083769460615603,-0.005194134,0.38188195488985305,3.931152416653188E-4,0.028152279971728048,2.357841688452415,3.113532755343081E-5,8.006244603978488E-5,1.3640274980910195E-4,9.961823093080984,-0.276887911,-0.007785385,-60.47930279,-15.85902374,-17.29496368,-103.7392824,42.34070945739746,-49.93435505,-6.89E-04,0.003642535,-0.003789121,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-95.125,9.961823093080984,-0.276887911,-0.007785385,-0.021195807,0.015809379563241906,2.8911460523303707E-4,Classroom
54,-0.924220335,0.013046050299573871,-0.005230329,0.38160039701508086,2.8874294826291414E-4,0.02811024,2.358452683513604,-2.30E-04,-1.81E-04,-1.72E-04,9.958516634427584,-0.282603283,-0.001656569,-60.50809479,-15.88757172,-17.22469164,-103.7688061,42.31301513671875,-49.86530304,-7.30E-04,-0.003152607,0.001399739,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-101.7777778,9.958516634427584,-0.282603283,-0.001656569,-0.021456752,0.015548435121195988,-1.93E-05,Classroom
55,-0.924458603,0.013044801,-0.005349231,0.3810213633532663,5.0278698213818626E-5,0.0281988,2.359708429540245,-1.35E-04,-3.23E-04,1.245416673714096E-4,9.952277878,-0.278351484,-0.001103486,-60.57458496,-15.84267575,-17.35803772,-103.8341984,42.358521156311035,-49.99633118,-0.003786152,0.002918471,-6.27E-04,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-85.375,9.952277878,-0.278351484,-0.001103486,-0.021361862,0.015406101716013209,2.772534854972319E-4,Classroom
56,-0.924404768,0.013056024276081797,-0.005294966,0.38115260930894646,1.6334616500598626E-4,0.028178208281548277,2.3594231026843913,-2.65E-04,-1.81E-04,-2.79E-04,9.939401987686898,-0.279176192,-0.005229944,-60.50406868,-15.79765772,-17.32131573,-103.7645364,42.40244117736816,-49.96070702,-0.006237289,0.001424978,-0.003292077,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-88.66666667,9.939401987686898,-0.279176192,-0.005229944,-0.021492334,0.015548435,-1.26E-04,Classroom
57,-0.92451445,0.013210185315206792,-0.005354899,0.380880279,1.6166417886443986E-4,0.028509013,2.3600103044972838,-2.82E-05,-3.83E-04,-5.87E-04,9.951209318290637,-0.283421712,-0.002442189,-60.50724083,-15.73616971,-17.33290569,-103.7678303,42.46429515838623,-49.97266315,0.00427073,3.8528731725748303E-4,-0.001170125,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-75.125,9.951209318290637,-0.283421712,-0.002442189,-0.021255112,0.015346796197581638,-4.34E-04,Classroom
58,-0.924562997,0.013155317449381629,-0.005441192,0.3807630741480485,-4.34E-05,0.028473253624097816,2.3602669979762103,-2.54E-04,-1.10E-04,-5.34E-05,9.950585050490297,-0.28174906,-9.09E-04,-60.53822903,-15.68456372,-17.28715582,-103.798086,42.51553524017334,-49.92703495,-2.56E-04,0.001807082,-0.001001664,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-94.44444444,9.950585050490297,-0.28174906,-9.09E-04,-0.021480473,0.015619602,9.933678666129708E-5,Classroom
59,-0.924524969,0.013168618369560976,-0.005409548,0.38085548035227335,2.816204704896126E-5,0.028473792382730886,2.360066090638821,-1.53E-04,-2.35E-04,-1.29E-04,9.949992605783407,-0.28345656,-0.001838176,-60.54908695,-15.66687368,-17.3523036,-103.8089439,42.53322525024414,-49.99352493,-4.57E-05,-8.76E-05,-0.001569697,45,1.5,1,1500,0,0,149.39999389648438,-86.9134178,40.4272756,-111.75,9.949992605783407,-0.28345656,-0.001838176,-0.021379653,0.015494375856808172,2.349411247101111E-5,Classroom
60,-0.924551789,0.013222785368200067,-0.005447462,0.3807879515643259,-2.77E-06,0.028602853,2.360211860786364,-1.59E-04,-1.10E-04,-2.97E-05,9.945314453643503,-0.285489298,-0.001025081,-60.6307048,-15.62222167,-17.37816778,-103.8911716,42.57860931396485,-50.01902306,-0.002678325,-7.41E-04,-9.69E-04,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-111.8888889,9.945314453643503,-0.285489298,-0.001025081,-0.021385584,0.015619602,1.2305903065389076E-4,Classroom
61,-0.924585858,0.013320989626486904,-0.005469942,0.38070147130095844,2.7787104498917332E-5,0.028801605322407286,2.3603973087755223,-6.38E-05,-2.52E-04,7.709722685654765E-5,9.911446034,-0.287307146,-0.001234162,-60.6583989,-15.66906964,-17.25872959,-103.9181335,42.52956516265869,-49.89946304,-0.017828506,-0.001111831,-8.75E-04,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-99.875,9.911446034,-0.287307146,-0.001234162,-0.021290695,0.015477268495461315,2.2980903367991152E-4,Classroom
62,-0.924686608,0.013370819796708603,-0.00556815,0.38045352263358034,-1.24E-04,0.028968532560664475,2.3609348292489654,-9.93E-05,-3.35E-04,-5.34E-05,9.895648863709088,-0.288375784,-9.55E-04,-60.66364479,-15.64393767,-17.36657763,-103.9239899,42.55664928436279,-50.00560295,-0.008596096,-0.001247887,-0.002097343,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-89.55555556,9.895648863709088,-0.288375784,-9.55E-04,-0.021326278,0.015394240681045843,9.933680644059933E-5,Classroom
63,-0.924741805,0.013525185,-0.005593787,0.38031351045497414,-5.80E-05,0.029273571,2.3612348963913408,-2.42E-04,-2.28E-04,5.930555912042127E-6,9.896990602,-0.289600566,-9.66E-04,-60.66828083,-15.66321366,-17.30313766,-103.9282598,42.53627513885498,-49.94277306,-7.69E-04,4.210906121337298E-4,-0.001585932,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-83.875,9.896990602,-0.289600566,-9.66E-04,-0.021468612,0.015500990691983584,1.5864236386565185E-4,Classroom
64,-0.924745645,0.013509539299581236,-0.005622439,0.3803042931464112,-1.23E-04,0.029266420245459935,2.3612558031545103,-1.82E-04,-2.99E-04,-5.34E-05,9.899412238482133,-0.290582758,-9.55E-04,-60.58544281,-15.6722417,-17.38585354,-103.8456657,42.527003059387205,-50.02658707,4.082189022916035E-4,-6.09E-04,-0.001975929,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-88.66666667,9.899412238482133,-0.290582758,-9.55E-04,-0.021409306,0.015429824002955145,9.933679344277214E-5,Classroom
65,-0.924658902,0.013487336370479134,-0.005553003,0.38051695586408224,-4.95E-06,0.029172521,2.3607947039372714,-7.71E-05,-1.60E-04,1.1268056232880041E-4,9.905661490357037,-0.289026261,-0.002651271,-60.64534485,-15.61843966,-17.31009172,-103.9056897,42.583367080688475,-49.950825,0.004478723,-8.43E-05,-0.002757252,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-101.5555556,9.905661490357037,-0.289026261,-0.002651271,-0.021361862,0.015453546226603313,2.6539236576142677E-4,Classroom
66,-0.924598262,0.013508414894848773,-0.005489265,0.38066441283642666,1.336401121666887E-4,0.029162974,2.360473736975957,-1.60E-04,2.9652779560210635E-5,-2.67E-04,9.913792332399238,-0.288712637,-0.002349264,-60.60484104,-15.66418964,-17.30582167,-103.864576,42.53676315307617,-49.94509113,0.003182893,7.699415521714294E-4,-2.68E-04,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-87.625,9.913792332399238,-0.288712637,-0.002349264,-0.021539778,0.015453546199477414,-1.14E-04,Classroom
67,-0.924574314,0.013541761514486618,-0.005465849,0.3807217565555017,2.0419632010177418E-4,0.029206803140854373,2.360348421393089,-7.71E-05,-1.48E-04,1.0081945050471616E-4,9.912874731045324,-0.291041574,-0.002163414,-60.62326305,-15.6527217,-17.38414568,-103.8826318,42.548719062805176,-50.02426895,6.127959316216626E-4,-0.001345489,-6.15E-04,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-55.55555556,9.912874731045324,-0.291041574,-0.002163414,-0.021456751,0.01527563,2.535312460256216E-4,Classroom
68,-0.924583727,0.013608311902946578,-0.005470125,0.3806963903972736,2.4617371809654287E-4,0.029333117,2.3604018779901357,-1.53E-04,-1.06E-04,-1.64E-04,9.915113625017185,-0.291247751,-0.001846887,-60.62594677,-15.65674772,-17.32046167,-103.8865358,42.54420513153076,-49.96119488,0.001594635,-4.72E-04,7.056642028216559E-4,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-57.5,9.915113625017185,-0.291247751,-0.001846887,-0.021532366,0.015318169876431616,-1.17E-05,Classroom
69,-0.924532914,0.013588628424241127,-0.005426611,0.3808211516408087,3.1563836345086E-4,0.029263559584189386,2.3601314165059804,4.1513886863311515E-5,6.523611277197172E-5,3.143194633382327E-4,9.916417492246165,-0.290147171,-0.005555182,-60.62558083,-15.66394567,-17.29191355,-103.8853162,42.53725109100342,-49.93106121,6.879602821127883E-4,2.232584559801713E-4,-0.002344506,0,1.5,1,12.477999687194824,0.024347014725208282,0,149.39999389648438,-86.9110157,40.4279856,-76.55555556,9.916417492246165,-0.290147171,-0.005555182,-0.02133814,0.01548913,4.670312628149986E-4,Classroom
70,-0.924573733,0.013533563,-0.005509139,0.3807228395661104,1.1789972071030595E-4,0.029224618,2.360347247818141,-1.78E-05,-3.14E-04,-5.93E-06,9.916170638741798,-0.288073779,-0.002209876,-60.55567497,-15.70762174,-17.40988775,-103.8152882,42.492477111816406,-50.04927906,-2.27E-04,0.00192543,-9.58E-04,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-82.125,9.916170638741798,-0.288073779,-0.002209876,-0.021397445,0.015109574042477654,1.467812446949696E-4,Classroom
71,-0.924459125,0.013418316208187816,-0.00543996,0.3810061008027456,1.6692224291272424E-4,0.028958721755488404,2.3597353754691706,-2.97E-05,2.9652779560210635E-5,-2.19E-04,9.945630860560149,-0.287042888,-0.003162359,-60.59410503,-15.6774877,-17.36743172,-103.8540839,42.52407512664795,-50.00804302,0.016777158940880044,6.892443860618813E-4,-0.001422439,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-61.44444444,9.945630860560149,-0.287042888,-0.003162359,-0.021409306,0.015453546253729213,-6.67E-05,Classroom
72,-0.924301432,0.013162915839008915,-0.005377157,0.38139829791865304,1.004218574780459E-4,0.028438515,2.3588908667703277,1.482638978010532E-4,1.779166773612638E-5,1.8384723101281424E-4,9.969491371741661,-0.281225685,-8.51E-04,-60.59861893,-15.67358368,-17.31667976,-103.8587193,42.525539016723634,-49.95631512,0.011730916,0.002127008,1.9736452456518502E-4,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-80.5,9.969491371741661,-0.281225685,-8.51E-04,-0.02123139,0.015441685146426113,3.36559024273228E-4,Classroom
73,-0.924218452,0.013103831993434036,-0.005311615,0.38160231275465883,1.82791681987351E-4,0.028279223488372505,2.358449183621453,1.957083450973902E-4,-1.78E-05,2.9652779560210635E-5,9.967723837176573,-0.281871024,-0.002442189,-60.53408062,-15.65357566,-17.32668369,-103.7940599,42.547011070251465,-49.96717308,6.879047282691141E-4,1.2868787478474738E-4,-4.91E-04,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-94.44444444,9.967723837176573,-0.281871024,-0.002442189,-0.021183945,0.015406101788348944,1.823645835579599E-4,Classroom
74,-0.924176944,0.013040555315544305,-0.005296683,0.381704952,1.6510091839698414E-4,0.028150748913583247,2.358228019140299,1.1268055780781704E-4,-1.25E-04,4.1513904947245E-5,9.958895952,-0.281069545,-0.002671598,-60.59459282,-15.65991964,-17.26421974,-103.8548159,42.53969108581543,-49.90348907,-0.004658477,-3.19E-04,-6.69E-04,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-79.77777778,9.958895952,-0.281069545,-0.002671598,-0.021266973,0.015299352,1.9422571064036303E-4,Classroom
75,-0.924190082,0.013047566,-0.005304255,0.38167302353868204,1.55585828977264E-4,0.028169553781163346,2.3582972021936213,1.957083450973902E-4,-2.97E-05,3.024583515141485E-4,9.956119870676577,-0.280122868,-0.002000795,-60.5455489,-15.68078168,-17.30106371,-103.8052839,42.51858531951904,-49.94155323,-0.001651542,1.5834523636160545E-4,-8.80E-04,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-68.625,9.956119870676577,-0.280122868,-0.002000795,-0.021183945,0.015394240599668142,4.5517014760017684E-4,Classroom
76,-0.924215051,0.013046050426161405,-0.005346637,0.3816120395961317,7.419739624605453E-5,0.028199128,2.358430149485764,2.0756945692147446E-4,-5.34E-05,1.779166773612638E-5,9.950152406414736,-0.282100434,-5.84E-04,-60.54225491,-15.6768777,-17.36767563,-103.802112,42.52297726,-50.00767696,-0.002802349,-9.38E-04,6.334015605654748E-4,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-88,9.950152406414736,-0.282100434,-5.84E-04,-0.021172084,0.015370518403145874,1.7050345930117136E-4,Classroom
77,-0.924233924,0.013043915154412389,-0.005370903,0.3815660582712063,2.6298477515332215E-5,0.028213707425703224,2.3585302279545712,1.4096475206315517E-4,-9.40E-05,3.5241188015788794E-5,9.952658532892617,-0.282103337,-0.001094775,-60.54432896,-15.70627971,-17.3503516,-103.8045515,42.49430728912353,-49.989133,2.463047321026142E-4,-0.001003024,-9.21E-04,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-92.875,9.952658532892617,-0.282103337,-0.001094775,-0.021238689,0.015329916952536084,1.879529971539831E-4,Classroom
78,-0.924232655,0.013058953457376331,-0.005385187,0.38156840060521097,1.1433353173283782E-5,0.028252411308219132,2.3585251349847294,1.719861214492217E-4,5.930555912042127E-6,5.337500320837914E-5,9.954307880216431,-0.282231107,-7.93E-04,-60.53530083,-15.67821974,-17.43184771,-103.7943044,42.521513290405274,-50.07136112,0.001176612,-8.33E-04,-5.96E-04,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-94.66666667,9.954307880216431,-0.282231107,-7.93E-04,-0.021207667,0.015429823984871211,2.0608680607588257E-4,Classroom
79,-0.924255931,0.013096330316683042,-0.005424906,0.3815100259572557,-3.54E-05,0.028351806954128072,2.3586515130348578,1.2454167415288468E-4,-3.14E-04,1.0081943920225773E-4,9.954394803463835,-0.283212631,-0.001791713,-60.50553288,-15.68261171,-17.47637766,-103.7658778,42.51858528137207,-50.11601311,2.2399309769417477E-4,-8.81E-04,-0.00206088,45,1.5,1,1500,1.2081577777862549,248.7803192138672,149.39999389648438,-86.9111501,40.4279458,-69.875,9.954394803463835,-0.283212631,-0.001791713,-0.021255112,0.015109573952057987,2.535312901052095E-4,Classroom
