seconds_elapsed,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,class
187,-129.8888889,9.918072756054332,-0.256865445,-0.197213307,2.046041823561909E-4,1.971909914219987E-4,1.0378470246508284E-4,0,0.1345362365245819,1.1634172201156616,12.310999870300293,5.802934756502509E-4,0,160.1999969482422,-86.9154925,40.3848539,-103.9119117,-9.990213776,-33.5251115,-40.79167522,-35.7895533,-6.465389895,0.013061958609275448,-3.24E-04,-8.92E-04,-0.021480473,0.014552101709888977,5.619201517564435E-4,9.918072756054332,-0.256865445,-0.197213307,-0.995123333,0.013847240490965473,0.008600719,0.097282087,0.019819673783715488,0.025888905399343343,2.9464377083824678,Home
188,-127.375,9.954260285084064,-0.249644451,-0.193450508,8.599306072461085E-5,6.671875966170314E-5,-1.33E-04,0,0.15620499849319458,1.173436164855957,12.329999923706055,1.5196278400253505E-4,0,160.1999969482422,-86.9154925,40.3848539,-103.8801926,-9.95666379,-33.59782356,-40.7601992,-35.7561253,-6.538101873,0.016114716390961584,0.003239106,0.002519132,-0.021599084,0.014421629484345033,3.246979271423397E-4,9.954260285084064,-0.249644451,-0.193450508,-0.995124554,0.013618610537095555,0.008570819,0.097304586,0.019716031994055777,0.025439207107552046,2.946398936,Home
189,-135.1111111,9.949467066,-0.250232911,-0.195192184,2.4018751443770613E-4,-1.35E-04,2.0756945692147444E-5,0,0.12727922201156616,1.1834614276885986,12.333999633789062,1.1249824638071004E-5,0,160.1999969482422,-86.9154925,40.3848539,-103.9045921,-9.963739824,-33.43226933,-40.7841114,-35.76295696,-6.371937885,-0.001241786,2.164599096890792E-4,-2.42E-04,-0.021444889,0.014219990614982485,4.7889238594154133E-4,9.949467066,-0.250232911,-0.195192184,-0.995131937,0.013475893951446107,0.008519099,0.097253541,0.019583866452273814,0.025166212752895448,2.946506349785814,Home
190,-139.5,9.947869884157644,-0.251304457,-0.196678988,1.690208434932006E-4,3.113542418945038E-5,6.820139298848447E-5,0,0.1345362365245819,1.193376898765564,12.335000038146973,0.003834812,0,160.1999969482422,-86.9154924,40.3848539,-103.8992237,-9.907131853,-33.56683537,-40.77862122,-35.70708141,-6.507113914,3.965896310158146E-4,-0.001252718,-4.32E-04,-0.021516056,0.014386046126267864,5.263368326727554E-4,9.947869884157644,-0.251304457,-0.196678988,-0.99512485,0.013462152702788126,0.008593228,0.097321421,0.019730487729883887,0.025123077019759753,2.946368418850945,Home
191,-134.3333333,9.948659786,-0.24987573,-0.196144668,2.9949307355812743E-4,-6.38E-05,1.2750695097865988E-4,0,0.1414213627576828,1.102920413017273,10.076000213623047,0.015137958340346813,0,160.1999969482422,-86.9154925,40.3848542,-103.9153278,-9.922747822,-33.48070351,-40.79509132,-35.72111126,-6.4203719,-1.86E-04,-3.65E-04,1.9978391892701676E-4,-0.021385584,0.014291157249759124,5.856423906629309E-4,9.948659786,-0.24987573,-0.196144668,-0.995122801,0.013447938884780245,0.008604917,0.097343317,0.019751533486166047,0.025092070922255516,2.9463244711311116,Home
192,-138.7777778,9.933112061139449,-0.251667443,-0.196028511,1.8088195531728486E-4,1.4974653960467832E-4,-1.10E-04,0,0.1345362365245819,1.1130056381225586,10.07800006866455,0.010759038850665092,0,160.1999969482422,-86.9154925,40.3848542,-103.8950757,-9.948001785,-33.49534348,-40.77508327,-35.74709724,-6.435499911,-0.007184779,-2.89E-04,7.93539204643768E-4,-0.021504195,0.014504657,3.4842015700686037E-4,9.933112061139449,-0.251667443,-0.196028511,-0.995122456,0.013544853098545839,0.008624298,0.09733163,0.019808778810558966,0.025281431,2.946345076977628,Home
193,-129.375,9.937316977862016,-0.250738193,-0.196725451,9.397650249481488E-5,7.048237994940091E-5,-2.35E-05,0,0.1345362365245819,1.1229586601257324,10.085000038146973,0.010206076316535473,0,160.1999969482422,-86.9154925,40.3848543,-103.8657966,-9.905545759,-33.51901138,-40.74726719,-35.70525116,-6.459045901,5.919566521277794E-4,3.445969464687201E-4,8.52562773686189E-4,-0.0215911,0.014425393113364967,4.346413160629499E-4,9.937316977862016,-0.250738193,-0.196725451,-0.995119565,0.013537325457526514,0.008650982,0.097359894,0.019861149,0.025260683722220935,2.946287792462569,Home
194,-139.75,9.940508490627252,-0.250526207,-0.19600528,2.0460417896545337E-4,9.044098783085502E-5,2.1053473374724966E-4,0,0.14212670922279358,1.1329602003097534,10.079999923706055,0.005509918,0,160.1999969482422,-86.9154925,40.3848543,-103.8755556,-9.975817785,-33.51461926,-40.7549535,-35.77564514,-6.454653902,0.002650622,7.770941095444762E-5,0.001001547,-0.021480473,0.014445351717035168,6.686701717361519E-4,9.940508490627252,-0.250526207,-0.19600528,-0.995121639,0.013511488159883369,0.00863465,0.09734376,0.01982317,0.025212760508349797,2.9463212628966398,Home
195,-135.8888889,9.941283828,-0.249663745,-0.195517423,9.78541725486951E-5,-1.63E-05,8.006250481256872E-5,0,0.1345362365245819,1.1429940462112427,10.085000038146973,0.002768491,0,160.1999969482422,-86.9154925,40.3848542,-103.867382,-9.942023754,-33.4314151,-40.74726738,-35.74246132,-6.371571889,1.3539397600785042E-4,-7.53E-04,6.991339829361554E-4,-0.021587223,0.014338602,5.381979450619626E-4,9.941283828,-0.249663745,-0.195517423,-0.995128939,0.013418103703885402,0.008601353,0.097284958,0.019737137427318443,0.025034532186041757,2.9464425786027633,Home
196,-143,9.938388574470594,-0.248595107,-0.194239701,1.690208434932006E-4,-1.71E-04,8.006250481256872E-5,0,0.1345362365245819,1.1528902053833008,10.07699966430664,0.002858546,0,160.1999969482422,-86.9154925,40.3848542,-103.8919041,-9.992775803,-33.45642521,-40.77215523,-35.79394516,-6.396459913,-0.002764406,-1.93E-04,6.558581173998639E-4,-0.021516056,0.014184407265947281,5.381979456270854E-4,9.938388574470594,-0.248595107,-0.194239701,-0.99513859,0.013386590975942542,0.008538801,0.097196055,0.019604202450334448,0.024985749003233262,2.9466236077466057,Home
197,-146.7777778,9.899365749,-0.254516178,-0.193960927,1.3343750802094785E-4,-1.47E-04,1.630902875811585E-4,0,0.1345362365245819,1.1629451513290405,10.065999984741211,0.001572785,0,160.1999969482422,-86.9154925,40.3848542,-103.9198423,-9.980575829,-33.49619743,-40.79948315,-35.78052513,-6.436353917,-0.019835287,-0.0035429,-7.79E-05,-0.021551639,0.014208129534805283,6.212257261351835E-4,9.899365749,-0.254516178,-0.193960927,-0.995145717,0.013537374478810042,0.008495682,0.097105925,0.019545496233458658,0.025296056064442525,2.946802118449535,Home
198,-138.375,9.883576814944927,-0.257493022,-0.195613253,1.0971528437277936E-4,-6.38E-05,5.6340281164400206E-5,0,0.21931712329387665,1.172932744026184,10.03600025177002,6.53912196867168E-4,0,160.1999969482422,-86.9154925,40.3848542,-103.9167922,-9.939583817,-33.54341125,-40.79826344,-35.73880135,-6.483689914,-0.008523182,-0.002689328,-8.54E-04,-0.021575362,0.014291157285926991,5.144757231091628E-4,9.883576814944927,-0.257493022,-0.195613253,-0.99513926,0.013762947479353367,0.008543212,0.097136199,0.019684924590356142,0.025735227,2.946734502477553,Home
199,-138.8888889,9.886077380874783,-0.256848019,-0.197050688,1.9274306827161497E-4,-1.59E-04,1.7495139940524275E-4,0,0.2121320366859436,1.1829099655151367,10.005999565124512,0.009900826,0,160.1999969482422,-86.9154925,40.3848544,-103.9071539,-9.95336978,-33.47191936,-40.78642929,-35.75295341,-6.411831927,4.0304313585596176E-5,-7.57E-04,-0.001164962,-0.021492334,0.014196268364208417,6.330868385243908E-4,9.886077380874783,-0.256848019,-0.197050688,-0.995133119,0.013867284695717316,0.008603177,0.097178981,0.019825793242136253,0.025930397,2.9466443895136267,Home
200,-144,9.891978180524214,-0.256069771,-0.196493136,2.668750160418957E-5,1.927431293048905E-5,3.26180575162317E-5,0,0.17691805958747864,1.1929429769515991,9.980999946594238,0.007069701,0,160.1999969482422,-86.9154925,40.3848544,-103.8909279,-9.969229813,-33.50327335,-40.7711795,-35.7697892,-6.443429894,0.002635113,-3.09E-05,9.332756394321478E-5,-0.021658389,0.014374185,4.907535011563631E-4,9.891978180524214,-0.256069771,-0.196493136,-0.995131174,0.013825821807806931,0.008630762,0.097202395,0.01987323,0.025842026,2.946597664,Home
201,-139.125,9.896996303669457,-0.256357259,-0.19600528,3.8548613428273825E-5,1.4974654243029293E-4,4.4479167079824265E-5,0,0.1345362365245819,1.202948808670044,12.326000213623047,0.003102759,0,160.1999969482422,-86.9154925,40.3848544,-103.9346043,-9.974109812,-33.50717743,-40.81448921,-35.77418125,-6.447089901,0.002973445,-6.74E-04,0.001032262,-0.021646528,0.014504657217382807,5.02614608459464E-4,9.896996303669457,-0.256357259,-0.19600528,-0.995129703,0.013826963012513606,0.008648843,0.097215661,0.019909797,0.025840513,2.9465705121605144,Home
202,-137.3333333,9.935693731585753,-0.2524515,-0.196493137,3.854861455851967E-5,-3.37E-04,-2.28E-04,0,0.1345362365245819,1.2129868268966675,12.336000442504883,0.003624919,0,160.1999969482422,-86.9154925,40.3848543,-103.8792162,-9.922503796,-33.42702362,-40.75885723,-35.7228191,-6.366813917,0.020767174878166716,0.001360908,-7.64E-04,-0.021646528,0.014018351646158302,2.2980903198454276E-4,9.935693731585753,-0.2524515,-0.196493137,-0.995141919,0.013685834838204014,0.008567533,0.097117638,0.019717829139197913,0.025577348,2.946773103139933,Home
203,-120,9.957176949,-0.251368342,-0.193263987,3.406648197247145E-4,-1.29E-04,2.3494099598163022E-5,0,0.1345362365245819,1.2229870557785034,12.35200023651123,0.00491455,0,160.1999969482422,-86.9154926,40.3848543,-103.8543275,-9.964349775,-33.5148634,-40.73421337,-35.76466507,-6.454897885,0.010970161511347843,0.001240203,3.861148770038898E-4,-0.021344412,0.014225693052419676,4.816295421243502E-4,9.957176949,-0.251368342,-0.193263987,-0.995154951,0.013592255,0.008466244,0.097006023,0.019495050637767866,0.025412971,2.9470022779244642,Home
204,-88.66666667,9.954894352885125,-0.252007202,-0.192334735,1.2157640071784698E-4,5.4857638230529224E-5,-2.28E-04,0,0.191049725,1.2329437732696533,12.371000289916992,0.003171623,0,160.1999969482422,-86.9154926,40.3848543,-103.8501798,-9.998021803,-33.5259655,-40.73018742,-35.79760525,-6.465999918,9.75692156449105E-4,0.001694009,0.001298183,-0.021563501,0.014409768349916032,2.2980902350769894E-4,9.954894352885125,-0.252007202,-0.192334735,-0.995157704,0.013623044907468037,0.00844223,0.096975662,0.019452445,0.025479529414651463,2.9470631682757036,Home
205,-78.375,9.949042941,-0.252053665,-0.193984157,8.599307202706927E-5,1.260242763979053E-4,-2.16E-04,0,0.191049725,1.2429533004760742,12.395999908447266,0.002600815,0,160.1999969482422,-86.9154925,40.3848543,-103.9231359,-9.967887802,-33.43287918,-40.80253304,-35.76820335,-6.373279901,-0.002966186,-7.26E-04,-2.17E-04,-0.021599084,0.014480935025381522,2.4167012911543106E-4,9.949042941,-0.252053665,-0.193984157,-0.995158331,0.013507724,0.008462051,0.096983497,0.019469656809730437,0.025245954092700505,2.947049726560278,Home
206,-94.88888889,9.945909657524627,-0.251972355,-0.195447728,3.706597558050914E-4,-1.47E-04,4.240346957197033E-4,0,0.191049725,1.253028154373169,10.069999694824219,0.005656358,0,160.1999969482422,-86.9154925,40.3848542,-103.9259422,-9.960201807,-33.54475346,-40.80631523,-35.76027313,-6.485031886,-0.002592753,-0.001130455,-8.46E-04,-0.021314417,0.014208129498637418,8.821701856999143E-4,9.945909657524627,-0.251972355,-0.195447728,-0.995153404,0.013492110429458248,0.008508567,0.097031944,0.019560480707334082,0.025204871374281866,2.9469515513447884,Home
207,-80.5,9.924255232209141,-0.250343261,-0.192520586,2.4018753365188548E-4,2.9207987866807476E-4,2.461180285306521E-4,0,0.191049725,1.1122632026672363,10.067999839782715,0.016727792099118233,0,160.1999969482422,-86.9154926,40.3848545,-103.9402158,-9.944463816,-33.50449341,-40.82010132,-35.74404728,-6.444527903,-0.009122997,4.556876363106144E-5,0.002718824,-0.02144489,0.014646990622565585,7.042534947757003E-4,9.924255232209141,-0.250343261,-0.192520586,-0.995148154,0.013493503579526271,0.008554838,0.09708172,0.019654130653559584,0.025197687,2.9468503438153313,Home
208,-96.11111111,9.937398250286396,-0.251496589,-0.19331246,2.757708499099589E-4,-8.75E-05,3.4100695250971805E-4,0,0.14212670922279358,1.1222381591796875,10.069999694824219,0.012766879051923752,0,160.1999969482422,-86.9154926,40.3848546,-103.96669,-10.00168182,-33.53011345,-40.84620934,-35.8022411,-6.470391908,0.005612762,-0.00169295,5.89300995891534E-4,-0.021409306,0.014267435,7.991423882381286E-4,9.937398250286396,-0.251496589,-0.19331246,-0.995153395,0.013456908759923236,0.008509626,0.097037125,0.019555828,0.02513452,2.9469420192311113,Home
209,-61.11111111,9.939155171218427,-0.248322139,-0.192543817,4.4182642561935105E-4,-3.13E-04,3.7659028911221664E-4,0,0.14866068959236145,1.1322705745697021,10.079999923706055,0.006342231,0,160.1999969482422,-86.9154926,40.3848546,-103.9796222,-9.987041798,-33.47777538,-40.85950722,-35.78723526,-6.417809892,1.5013426252939168E-4,2.961262915898295E-4,0.001354305,-0.021243251,0.014042074,8.347257321872252E-4,9.939155171218427,-0.248322139,-0.192543817,-0.995158028,0.013367615802918823,0.008470768,0.097005346,0.019460265,0.024964946,2.9470090287402995,Home
210,-71.125,9.915430207854335,-0.250235816,-0.193171061,2.757708600821715E-4,-4.31E-04,2.223958139244503E-4,0,0.14212670922279358,1.1423150300979614,10.072999954223633,0.004903927,0,160.1999969482422,-86.9154927,40.3848546,-103.9003225,-9.98313776,-33.51535133,-40.77935322,-35.78174522,-6.455263886,-0.012266289,-0.002574153,-0.001409089,-0.021409306,0.013923462756086611,6.805312683019172E-4,9.915430207854335,-0.250235816,-0.193171061,-0.995164965,0.013397673271524095,0.008409027,0.096935307,0.019341421883227756,0.025038128085796117,2.947150598451929,Home
211,-71.44444444,9.893842475,-0.256789944,-0.196655755,2.1646530887347112E-4,-7.28E-04,2.461180262701604E-4,0,0.191049725,1.1521931886672974,10.07800006866455,0.005199017,0,160.1999969482422,-86.9154927,40.3848545,-103.9341155,-10.03767178,-33.45740139,-40.81351334,-35.8378653,-6.397679863,-0.012235419,-0.005057086,-0.005328311,-0.021468612,0.013626935001173355,7.042535122945109E-4,9.893842475,-0.256789944,-0.196655755,-0.995165232,0.013536887930579555,0.008356493,0.09691759,0.019263493783265643,0.025325769,2.947184092790178,Home
212,-113.25,9.880437971318809,-0.258433557,-0.191823647,2.3494127470677576E-4,-3.05E-04,3.171706417700849E-4,0,0.20518285036087036,1.162200927734375,10.079000473022461,0.003733051,0,160.1999969482422,-86.9154927,40.3848545,-103.8971507,-9.978501749,-33.52462341,-40.77740135,-35.7782074,-6.46453589,-0.00884134,-0.003606167,-0.001592408,-0.021450136,0.014049487098908195,7.753061346682863E-4,9.880437971318809,-0.258433557,-0.191823647,-0.995167264,0.013759982243825037,0.008340759,0.096866732,0.019274286,0.025773917,2.9472812780967126,Home
213,-120.4444444,9.873578932678814,-0.25702516,-0.194030619,2.2832640713460527E-4,-2.18E-04,2.698402860861959E-4,0,0.14212670922279358,1.172192096710205,10.092000007629395,0.001842166,0,160.1999969482422,-86.9154927,40.3848545,-103.9158157,-9.971181793,-33.50742153,-40.7960675,-35.7700333,-6.447455873,-0.003817058,-0.001608348,-0.00165407,-0.021456751,0.014136962845776846,7.279757235099752E-4,9.873578932678814,-0.25702516,-0.194030619,-0.99515588,0.013806255181654565,0.008436103,0.096969,0.019475772,0.025845541320379497,2.9470722004047873,Home
214,-133.75,9.882133835727728,-0.257190683,-0.194774021,2.046041823561909E-4,-1.35E-04,1.986736219231654E-4,0,0.14212670922279358,1.182273507118225,10.111000061035156,7.044427911750972E-4,0,160.1999969482422,-86.9154927,40.3848545,-103.9477798,-9.962763758,-33.50546925,-40.82729931,-35.76368938,-6.445381908,0.003879825,-0.001339149,-8.53E-04,-0.021480473,0.014219990633066419,6.56809057651576E-4,9.882133835727728,-0.257190683,-0.194774021,-0.995147088,0.013836188974238715,0.008509781,0.097048523,0.019630371,0.025889253,2.9469097702248583,Home
215,-139,9.890863113032962,-0.255221828,-0.195401267,1.6902084462344646E-4,-1.63E-05,-1.69E-04,0,0.15620499849319458,1.1922204494476318,10.107000350952148,2.061921841232106E-4,0,160.1999969482422,-86.9154927,40.3848545,-104.0078039,-9.984357748,-33.46679554,-40.88768917,-35.78430725,-6.406951904,0.004851147,0.001128687,-2.80E-04,-0.021516056,0.014338601706097426,2.891145990166849E-4,9.890863113032962,-0.255221828,-0.195401267,-0.995143253,0.013856222,0.008560621,0.097080506,0.019736337,0.025918612708744494,2.946843684298321,Home
216,-148.125,9.895741815,-0.25656634,-0.195006335,5.040972525235808E-5,-4.00E-05,4.447916934031595E-5,0,0.15620499849319458,1.2021905183792114,12.282999992370605,2.4348597435164265E-5,0,160.1999969482422,-86.9154927,40.3848545,-103.9158159,-9.94812377,-33.5392635,-40.79618919,-35.74892742,-6.479175887,0.003198466,-6.89E-04,4.484649132756354E-4,-0.021634667,0.014314879491491225,5.026146101548328E-4,9.895741815,-0.25656634,-0.195006335,-0.995142945,0.013825173507833365,0.00857397,0.097086952,0.019757027,0.025854085508770157,2.946831161536059,Home
217,-112.3333333,9.922854359333332,-0.254361071,-0.193013358,-8.90E-06,-2.54E-04,-2.88E-04,0,0.14212670922279358,1.2122502326965332,12.645999908447266,0.003682574,0,160.1999969482422,-86.9154928,40.3848545,-103.8738481,-9.909815817,-33.44800735,-40.75422134,-35.70927727,-6.388407903,0.016570285686011453,0.00213726,4.7991287361070947E-4,-0.021693973,0.014101379505783608,1.7050347795022778E-4,9.922854359333332,-0.254361071,-0.193013358,-0.995154668,0.013826317949564133,0.00847245,0.096975427,0.019552215,0.025878291305841752,2.9470578814015806,Home
218,-107.625,9.954502364964162,-0.251411901,-0.192404429,1.4826389780105317E-5,6.671876305244067E-5,2.5797917765284917E-4,0,0.14212670922279358,1.2223039865493774,12.64799976348877,0.002677611,0,160.1999969482422,-86.9154928,40.3848545,-103.9154498,-9.970937796,-33.55500149,-40.79606716,-35.76991119,-6.494791913,0.014653233648503869,0.001138943,8.866231418350368E-4,-0.021670251,0.01442163,7.161146128161367E-4,9.954502364964162,-0.251411901,-0.192404429,-0.995160037,0.013599332322556418,0.008428861,0.096956161,0.019420706,0.025435304865964407,2.947103266577119,Home
219,-95,9.954929222181006,-0.250868868,-0.193171062,1.0971528437277936E-4,4.299652640644497E-5,-7.41E-05,0,0.14866068959236145,1.2322899103164673,12.654000282287598,0.001308188,0,160.1999969482422,-86.9154928,40.3848545,-103.861038,-9.958127794,-33.46764946,-40.7414114,-35.75856514,-6.407683902,0.001730502,3.104358911514282E-4,-1.41E-04,-0.021575362,0.014397907233570964,3.8400348230690053E-4,9.954929222181006,-0.250868868,-0.193171062,-0.995162253,0.013475300445791009,0.008424172,0.096951184,0.019387092821083023,0.025189416211785623,2.947116421264352,Home
220,-117.2222222,9.950111685447322,-0.250288087,-0.195215415,3.8548613428273825E-5,3.2766323391962977E-4,8.895831607571505E-6,0,0.18384777009487152,1.2422298192977905,12.682999610900879,0.004301635,0,160.1999969482422,-86.9154929,40.3848545,-103.888488,-9.938119783,-33.50973938,-40.76776329,-35.7378252,-6.449651885,-0.001077263,-1.82E-04,3.0141678249951705E-4,-0.021646528,0.014682573926390953,4.6703127072671955E-4,9.950111685447322,-0.250288087,-0.195215415,-0.995147623,0.013465425858581528,0.008549894,0.097091626,0.019639044,0.025142571,2.9468312819027207,Home
221,-93.875,9.944030928,-0.250058678,-0.196469905,7.413195003077243E-5,-4.00E-05,4.447916481933258E-5,0,0.20518285036087036,1.1018881797790527,10.175999641418457,0.025120114907622337,0,160.1999969482422,-86.9154929,40.3848549,-103.8715302,-9.973255777,-33.53779942,-40.75202538,-35.77308331,-6.477833881,-0.003586825,-1.07E-04,-2.71E-04,-0.021610945,0.014314879455323358,5.026146022431118E-4,9.944030928,-0.250058678,-0.196469905,-0.995141664,0.013477601870460418,0.008605,0.097146163,0.019752518,0.025155011,2.946719968203202,Home
