seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,magnetometer_z,magnetometer_y,magnetometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
294,-0.00197018,-0.253509667,0.019446804,32.54606140136719,-28.93620344,8.984811854362487,0.9672253670044315,-0.051654482,0.007006323,0.24829869767994556,-0.039506269,0.096607485,-2.63710722,9.918967145160565,-1.222979213,0.41267769328020154,0.32068681716918945,0.12206555902957916,1.3641566038131714,9.93999958,17.137483596801758,243.00576782226562,159.59999084472656,-86.9170251,40.3878005,-23.55555556,-0.007352407,0.002154274,-8.66E-04,-0.027968502,0.015287490633940234,-1.02E-04,-30.57319948,-3.136619934,-18.07539766,9.918967145160565,-1.222979213,0.41267769328020154,Drive
295,-0.021525901,-0.158558513,0.17537997142203804,32.89473745346069,-28.35914347,7.705885858535766,0.9631579581973622,-0.074020397,0.005832194,0.25818079348328044,-0.049926659,0.14016284164294457,-2.614254607,9.897251721724723,-1.558906531,0.6779034995627635,0.33038023114204407,0.098994948,1.3741850852966309,9.93999958,15.79887580871582,243.98831176757812,159.59999084472656,-86.9172027,40.3877356,-24.5,-0.026021797,-0.001807337,-0.00160125,-0.046637892,0.011325879253614331,-8.38E-04,-30.22513344,-2.559681952,-19.35432362,9.897251721724723,-1.558906531,0.6779034995627635,Drive
296,-0.009487446,-0.014336539,0.068204144,31.368029251098633,-27.48708752,7.713937840461731,0.9690956083627847,-0.084249986,0.026301492453337863,0.23032022539812785,-0.090958033,0.15176528606277245,-2.667995902,9.847077953,-1.528122176,0.9657507657426075,0.3198617398738861,0.070710681,1.3841801881790161,9.93999958,14.57058334350586,246.96620178222656,159.59999084472656,-86.9173655,40.3876806,-24.88888889,-0.046729816,8.810296433064371E-4,-0.005109972,-0.06734591,0.014014245907534272,-0.004346413,-31.75135326,-1.686771948,-19.34627163,9.847077953,-1.528122176,0.9657507657426075,Drive
297,-0.013758863,-0.003588124,-0.492706401,32.62828929901123,-26.48558945,8.671393833160401,0.9587337183720858,-0.079423378,0.005662424,0.2708842420172923,-0.054616571,0.1507840129067597,-2.586774402,9.882264600216764,-1.510103403,0.04906448,0.33669689297676086,0.078102499,1.3942009210586548,9.939000129699707,13.27220630645752,247.98953247070312,159.59999084472656,-86.9175185,40.3876353,-25.88888889,0.009917372,0.013090219604669736,-0.001957083,-0.010698723,0.026223435754394973,-0.001193524,-30.49121542,-0.685273987,-18.38832768,9.882264600216764,-1.510103403,0.04906448,Drive
298,0.024604862,-0.064435127,-0.142488942,31.953507385253907,-27.66935545,11.01196373,0.9417017067520363,-0.067410433,-0.043151275,0.32671950511562015,0.03769576,0.1558096180263075,-2.476636975,9.940043745689021,-1.623167178,-0.516716111,0.356045663,0.084852815,1.4040898084640503,9.939000129699707,11.835227012634277,244.0458984,159.59999084472656,-86.9176551,40.3875941,-30.625,0.053222292,-2.30E-04,-0.001791028,0.032606196,0.012903407209290608,-0.001027469,-31.16721741,-1.869039955,-16.04775765,9.940043745689021,-1.623167178,-0.516716111,Drive
299,0.0075761,-0.080700902,0.20777343235258916,31.208453464508057,-28.94693951,10.574471759796143,0.9498741406838871,-0.079089495,-0.033459419,0.30029227,0.016332368661414434,0.17134438874652086,-2.530588055,9.937189167,-1.79924292,0.045620442,0.42097359895706177,0.13601469993591309,1.4143716096878052,9.939000129699707,10.352449417114258,244.03831481933594,159.59999084472656,-86.9177762,40.3875503,-24.55555556,0.0082924,-0.004393059,0.003961611,-0.012323695,0.008740157,0.00472517,-31.9111734,-3.146135938,-16.48561582,9.937189167,-1.79924292,0.045620442,Drive
300,0.022001016487195654,0.16691697916938264,0.072659347,31.023135375976562,-28.83957945,11.338557806015015,0.9583850121035159,-0.081748958,-0.020589756,0.27250001471019486,-0.005255202,0.1687671832957314,-2.587109719,9.928369994302399,-1.52106276,0.12473749568306126,0.4133734405040741,0.21931712329387665,1.4241939783096313,9.939000129699707,9.012722015,243.16677856445312,159.59999084472656,-86.9178766,40.3875144,-33.25,0.004532427,5.648854449707834E-4,-0.001589389,-0.016083668,0.013698101651208312,-8.26E-04,-32.09697941,-3.039141936,-15.72104168,9.928369994302399,-1.52106276,0.12473749568306126,Drive
301,0.001807407,0.19666199371652696,0.029992436,30.660307388305664,-28.35792345,9.961543850898742,0.9684966924121079,-0.065123121,-0.010005109,0.23997525523588495,-0.012054379,0.13134641482413395,-2.655024809,9.920806609667265,-1.110240943,0.15030780082675987,0.39320725202560425,0.12529964745044708,1.4342098236083984,9.939000129699707,8.060196876525879,243.00038146972656,159.59999084472656,-86.9179645,40.3874825,-34.66666667,0.00476965,-8.82E-04,0.001020056,-0.015846446,0.012251045954418232,0.001783615,-32.46029541,-2.559071932,-17.09842164,9.920806609667265,-1.110240943,0.15030780082675987,Drive
302,-0.025170317,0.092268218,0.015586647,29.73859748840332,-28.73966137,10.912777795791627,0.9742126111845368,-0.051721361,-0.003342751,0.2195537736982975,-0.016302115,0.102426076,-2.697432932,9.912465262,-0.930401458,0.17519004590717796,0.4704205393791199,0.215406597,1.4441778659820557,9.93999958,7.350409984588623,243.00100708007812,159.59999084472656,-86.9180449,40.3874533,-33.625,0.003951233,1.3788540517567721E-4,0.001292861,-0.016664862,0.013271101697877014,0.00205642,-33.38200535,-2.939467926,-16.14730968,9.912465262,-0.930401458,0.17519004590717796,Drive
303,0.010552545195644341,0.12043009278843704,0.031451073,29.51362943649292,-29.0600334,10.651453795433044,0.9774483384437931,-0.0443581,0.001541969,0.20633463416863412,-0.021447321,0.086201511,-2.724592207,9.952118142,-0.736304051,0.2474364454595788,0.555738628,0.14422205090522766,1.4541939496994019,9.93999958,6.780156135559082,243.00033569335938,159.59999084472656,-86.9181198,40.3874259,-33.22222222,-0.00279774,4.3441322677343795E-4,0.001755445,-0.023413835,0.013567629438662196,0.002519004,-33.60599731,-3.260449938,-16.40838964,9.952118142,-0.736304051,0.2474364454595788,Drive
304,0.029273542385656857,-0.024682282,-0.017014557,29.341853504180907,-28.89435743,9.986309723854065,0.979385356,-0.03680767,0.00385887,0.19856976565805454,-0.022237686,0.070625822,-2.740732364,9.973804575725666,-0.728475107,0.20403749718177086,0.5264395475387573,0.13038404285907745,1.4641938209533691,9.93999958,6.290109157562256,243.00025939941406,159.59999084472656,-86.9181881,40.3874005,-33.625,-4.60E-05,-0.001143115,0.0040565,-0.020662057,0.011990102,0.004820059,-33.77862741,-3.094407938,-17.07353376,9.973804575725666,-0.728475107,0.20403749718177086,Drive
305,-0.006232491,0.063536732,0.006165681,28.933519439697264,-28.73453735,9.521245803833008,0.9801247572669616,-0.035467097,0.004638264,0.19510595285548613,-0.022995326,0.067768745,-2.747826076,9.937935495839536,-0.611479441,0.23489735932857955,0.5545532703399658,0.1526433825492859,1.4742568731307983,9.939000129699707,5.870123863220215,243.00035095214844,159.59999084472656,-86.9182525,40.3873769,-34.11111111,0.001209947,-0.001621095,0.001750312,-0.019406147,0.011512121572405495,0.002513871,-34.18598534,-2.934465948,-17.53847568,9.937935495839536,-0.611479441,0.23489735932857955,Drive
306,-0.019020914,0.035793884286602726,0.004226942,28.433929386138917,-29.15580332,9.201239771842957,0.9819167210060415,-0.02783937,0.006841814,0.18711510098096237,-0.023894412,0.052135494,-2.76436237,9.936257066078557,-0.483884493,0.2421948863464652,0.5787175297737122,0.41231057047843933,1.4842066764831543,9.940999984741211,5.540678501,243.00241088867188,159.59999084472656,-86.9183119,40.387354,-35.22222222,0.001662038,8.021076605429204E-4,0.002870389,-0.018954057,0.013935323868475818,0.003633948,-34.68606335,-3.355487956,-17.85884771,9.936257066078557,-0.483884493,0.2421948863464652,Drive
307,-0.008600513,-0.36146295,0.078635023,29.170321407318117,-28.4604035,10.52774582862854,0.981227282,-0.0399591,0.007937434,0.18823836902970248,-0.030766996,0.075494655,-2.761299666,9.932330918543547,-1.113922825,0.3845649320017366,0.6343715190887451,0.13038404285907745,1.4941717386245728,9.940999984741211,4.730177879333496,243.00059509277344,159.59999084472656,-86.9183666,40.3873336,-35.375,-0.02317513,-0.001439642,5.930556228510963E-4,-0.043791225,0.011693574,0.001356615,-33.94930534,-2.660697958,-16.53246369,9.932330918543547,-1.113922825,0.3845649320017366,Drive
308,-0.00531991,-0.182287148,0.005286433,29.560477485656737,-29.58792751,11.311107740402221,0.9723576596639689,-0.074267788,0.007843088,0.22073386378079943,-0.048702454,0.14142732220946005,-2.691662619,9.915084598133864,-1.596526696,0.488760159,0.7564053535461426,0.12041594833135605,1.5042564868927002,9.940999984741211,3.340255022,247.00079345703125,159.59999084472656,-86.9184114,40.3873188,-34.22222222,-0.071331244,0.001027469,-0.002977139,-0.091947338,0.014160685035517638,-0.00221358,-33.55890541,-3.787977917,-15.74910169,9.915084598133864,-1.596526696,0.488760159,Drive
309,-0.004619793,0.47306939178300134,0.026661504530212255,30.86904935836792,-26.88160147,9.473299794197082,0.9687700555162523,-0.053703514,0.017547293317513268,0.24098890383266708,-0.060201239,0.095767185,-2.651173867,9.905264762731699,-0.479151229,0.6252370809133236,0.7002638578414917,0.064031243,1.5141030550003052,9.93999958,2.8600261211395264,252.99989318847656,159.59999084472656,-86.9184439,40.3873106,-38.25,-0.103984885,0.00189333,0.001565667,-0.12460098,0.015026546143293743,0.002329226,-32.25021154,-1.081041978,-17.58654362,9.905264762731699,-0.479151229,0.6252370809133236,Drive
310,-0.006546511,0.06732618,3.5061998274719834E-5,29.60415346,-23.15864937,11.434083819389343,0.9600844782532998,-0.031598025,0.025737366521532096,0.2761122429544486,-0.066945392,0.046518963,-2.579964645,9.878562122,-0.394220435,0.6571056858717816,0.8890655636787415,0.12806248664855957,1.5242072343826294,9.940999984741211,2.6500372886657715,259.99981689453125,159.59999084472656,-86.918475,40.3873063,-33.88888889,-0.140920387,0.011678747295908341,-0.005811945,-0.161536482,0.024811963598216767,-0.005048386,-33.51522928,2.6406899538077413,-15.62600358,9.878562122,-0.394220435,0.6571056858717816,Drive
311,0.022564767633826987,-0.132856792,-0.020788794,29.881215286254882,-19.90539757,8.977857880592346,0.9375641797352763,-0.028996856,0.020561594606458563,0.3450933237677639,-0.058815445,0.040233516,-2.435037141,9.920950528487419,-0.541817516,0.5662742566715167,3.1222612857818604,0.6161980032920837,7.669518471,9.960000038146973,2.5107009410858154,266.9981994628906,159.29998779296875,-86.9185056,40.3873061,-39.125,-0.154465777,0.004384163,-0.007045501,-0.175081871,0.017517379730334053,-0.006281941,-33.23950916,5.895161867141724,-18.08283958,9.920950528487419,-0.541817516,0.5662742566715167,Drive
312,-0.010060357,-0.298452444,-0.197511465,29.697849521636964,-16.33726369,10.745759830474853,0.8925366181771732,-0.051832705,-0.002187515,0.4468606912974015,-0.043100288,0.094866618,-2.211213892,9.908861549155226,-1.240884713,0.2263192063360249,4.315049171447754,0.6389052867889404,7.679603576660156,9.984999656677246,1.646108627319336,274.97833251953125,159.29998779296875,-86.9185302,40.3873086,-40.66666667,-0.118562191,-0.001392198,-0.001838472,-0.139178286,0.011741018176499248,-0.001074913,-33.42238735,9.462441826,-16.31457167,9.908861549155226,-1.240884713,0.2263192063360249,Drive
313,0.023040395516615648,0.32683264607420337,-0.048319133,27.858821392059326,-16.13681768,17.19114164352417,0.8694821475790098,-0.046467422,-0.008264109,0.49158632927216017,-0.031509207,0.089061726,-2.111033123,9.953819950807441,-0.556037967,0.2654029451021292,6.042010307312012,0.8987213373184204,7.689568996429443,10.003000259399414,0.9791498184204102,280.8941650390625,159.29998779296875,-86.9185443,40.3873116,-33.88888889,-0.071410394,-2.47E-04,-3.88E-04,-0.092026488,0.012886527863044579,3.759060183745952E-4,-35.26068329,9.664229888916015,-9.868823795,9.953819950807441,-0.556037967,0.2654029451021292,Drive
314,-0.017754212,1.0024181080674661,0.23848195200406233,25.69527347564697,-12.28210575,17.181991748809814,0.8915674426023242,0.008964472,0.030659165369003143,0.45012696796250573,-0.048152967,-0.043376276,-2.207964316,9.919800563923364,1.4357661819989676,0.7173502223602343,4.115400314331055,0.18439088761806488,7.699481010437012,10.006999969482422,1.7595657110214233,285.0009766,159.29998779296875,-86.9185577,40.3873156,-39.625,-0.110781302,-0.002246198,0.004305584,-0.131397398,0.010887018088997315,0.005069143,-37.42508518,13.517965784072876,-9.877973804,9.919800563923364,1.4357661819989676,0.7173502223602343,Drive
315,-0.024563586,0.383181871,0.6248818456547932,20.986073703765868,-7.810073838,13.223213748931885,0.8910883786608872,0.0639489,0.075381579,0.44235832887945825,-0.07885413,-0.181691244,-2.227190083,9.897123892330429,2.2125275227630024,1.4088991996154046,2.1113967895507812,0.1984943300485611,7.709585666656494,10.012999534606934,4.008663654327393,296.0001525878906,159.29998779296875,-86.9185884,40.3873268,-27,-0.220235643,0.005546552,0.005930556,-0.240851737,0.018679768698136277,0.006694115,-42.132943,17.98914376,-13.83675182,9.897123892330429,2.2125275227630024,1.4088991996154046,Drive
316,-0.040793576,-0.233850057,1.0059585970582314,21.972565689086913,-2.406449927,3.5747219264507293,0.848621585,0.060239588,0.099206989,0.5152585810249292,-0.108908418,-0.206531262,-2.06150463,9.806469583974302,1.8420814073201521,2.082034468650818,0.8483867645263672,0.18867962062358856,7.71951437,10.012999534606934,6.6888556480407715,312.9963379,159.29998779296875,-86.9186404,40.3873573,-19.25,-0.257918395,1.9274220250329926E-5,-0.011125723,-0.27853449,0.013153973218614182,-0.010362164,-41.14779324,23.392889556884764,-23.48524361,9.806469583974302,1.8420814073201521,2.082034468650818,Drive
317,0.080974208,-0.397023122,1.1985881230206166,22.941733570098876,-0.932689982,-0.675269981,0.804723201,0.05516717,0.10096876713836077,0.5817689762532132,-0.100649229,-0.207784746,-1.900172739,9.906875253881065,1.6851453491784993,2.1908991938655817,0.7209641337394714,0.084852815,7.729632377624512,9.982000350952148,8.809642791748047,323.9987487792969,159.29998779296875,-86.9186991,40.3874139,-24.88888889,-0.166125249,0.022958664239375193,-0.007140389,-0.186741346,0.036091881,-0.00637683,-40.17838116,24.867137489318846,-27.73584551,9.906875253881065,1.6851453491784993,2.1908991938655817,Drive
318,0.014239538063123388,-1.408050427,0.5565981630561421,24.80662551879883,0.5378979923389852,-2.564927943,0.7463025086134383,0.039082901425731995,0.09632235,0.6567102225081435,-0.094681307,-0.185942504,-1.707247233,9.891140795671022,0.48083080432843417,1.4894026792966402,0.7294342517852783,0.12041594833135605,7.739622592926025,9.951999664,10.199609756469727,331.99810791015625,159.29998779296875,-86.9187545,40.3874936,-12.125,-0.133922331,0.015320108537177909,-0.002384083,-0.154538425,0.028453325,-0.001620524,-38.31361126,26.33772548675537,-29.62525953,9.891140795671022,0.48083080432843417,1.4894026792966402,Drive
319,0.079688748,0.3294744503150866,-0.015181301,23.788535537719728,1.671399969626218,-3.347069931,0.7115550347902242,0.039203296804312365,0.089375264,0.6957946882664579,-0.073926354,-0.181166881,-1.599895403,9.965490702286507,2.1386752782516107,0.7122799979106894,0.6649118661880493,0.12041594833135605,7.749509811401367,9.946999549865723,12.133392333984375,336.9022216796875,159.29998779296875,-86.9188053,40.3875868,-13.22222222,-0.043089937,0.003316663,0.004578389,-0.063706032,0.016449879620391513,0.005341948,-39.33206715,27.470617485046386,-30.40727945,9.965490702286507,2.1386752782516107,0.7122799979106894,Drive
320,-0.011797211,0.050883089,-0.098335518,23.263447456359863,1.3252859701216222,-3.141499951,0.7208771109580994,0.055657210569937256,0.089950932,0.6849310994148254,-0.054617824,-0.204904275,-1.627535987,9.906549991,2.1131527956249645,0.44033163936031094,0.5493457317352295,0.1063014566898346,7.759528160095215,9.946000099182129,14.601669311523438,338.9838562011719,159.29998779296875,-86.9188581,40.3877011,-13.25,-0.013128768,0.001715413,-3.32E-04,-0.033744863,0.014848629485146658,4.314478414440618E-4,-39.85666721,27.125723476409913,-30.20158735,9.906549991,2.1131527956249645,0.44033163936031094,Drive
321,-7.74E-04,-0.036221841,-0.099572319,23.015055503845215,1.6760359700769185,-3.224947939,0.7212219932704296,0.064452127,0.08256541,0.6847317589139476,-0.031518531,-0.20752354,-1.625981095,9.920407424852685,2.055544999039289,0.21417504974451024,0.4366896450519562,0.1345362365245819,7.7695722579956055,9.940999984741211,16.92659568786621,339.9735412597656,159.29998779296875,-86.9189181,40.3878369,-6.666666667,0.001994149,1.9719098520564656E-4,-2.61E-04,-0.018621946,0.013330407183531455,5.02614579073072E-4,-40.10493729,27.47635150909424,-30.28491343,9.920407424852685,2.055544999039289,0.21417504974451024,Drive
322,0.025245097967294548,-0.039121379,0.034158273,23.335305557250976,1.7020219714567064,-2.937515939,0.7166064215394167,0.060899972629088625,0.078742251,0.6903303420314422,-0.029351951,-0.197282582,-1.611046177,9.941408528,1.942754198046564,0.32645186426533945,0.37836647033691406,0.12727922201156616,7.779570103,9.940999984741211,19.067413330078125,339.9989318847656,159.29998779296875,-86.9189862,40.3879918,-9.875,-0.003488878,-0.002290677,0.002243689,-0.024104973,0.010842539008500842,0.003007248,-39.78468704,27.501849403381346,-29.99723747,9.941408528,1.942754198046564,0.32645186426533945,Drive
323,0.017582829,0.12212944956659114,0.026551725794968097,23.872349491119383,1.3329719675704836,-2.389003952,0.7182665397819964,0.058978148202583625,0.080437714,0.6885345717078274,-0.0350721,-0.196763785,-1.616530633,9.977094696563425,2.109087313263162,0.3760506637231673,0.3473118245601654,0.6579513549804688,7.789564609527588,9.946999549865723,20.580337524414062,340.3156433105469,159.29998779296875,-86.9190635,40.3881665,-8.333333333,-0.005110657,-0.001000781,2.372225077406874E-5,-0.025726752,0.012132434798314155,7.872812255529814E-4,-39.24739914,27.132921409606933,-29.44921347,9.977094696563425,2.109087313263162,0.3760506637231673,Drive
