seconds_elapsed,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
230,-103.2077283,45.482209091186526,-35.99231735,-124.2222222,9.946618330131457,-0.242157136,0.12458358893116701,0.001148289,5.998180329220966E-5,0.002903441,-1.11E-04,3.6176391063456973E-4,-2.52E-05,-2.24E-04,-0.006143983,-0.012200606,0.9999066614410252,-0.012296265,0.024398605348271072,5.987817617935735E-4,-43.14871521,15.542555646896362,-0.412969994,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.946618330131457,-0.242157136,0.12458358893116701,-0.02133814,0.013342268330958282,5.856423946187912E-4,Classroom
231,-103.2626278,45.45573509216309,-35.98743725,-125.625,9.945877880726046,-0.24090555,0.12263216049347109,-3.18E-04,9.632551843680225E-4,6.934086819296902E-4,-7.56E-05,1.6012500962513744E-4,5.782290544921478E-5,-3.30E-04,-0.006107277,-0.012140534,0.9999075786581317,-0.012225352,0.024277197540674395,8.085739029711564E-4,-43.20300514,15.515471696853638,-0.40760199,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.945877880726046,-0.24090555,0.12263216049347109,-0.021302556,0.013140629461595735,6.686701739966435E-4,Classroom
232,-103.2975198,45.457687072753906,-35.97047935,-121.3333333,9.938966482588388,-0.240798106,0.12217915079836707,-0.004136567,2.1731795616520262E-4,-6.68E-04,-4.45E-06,1.0081945050471616E-4,5.782291223068984E-5,-1.56E-04,-0.006167888,-0.012119489,0.9999075138453141,-0.012342358,0.024237192,4.6200314672938315E-4,-43.23728725,15.51791166305542,-0.389545987,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.938966482588388,-0.240798106,0.12217915079836707,-0.02123139,0.013081323861786462,6.68670177387381E-4,Classroom
233,-103.3315573,45.47452316,-36.04172745,-116.4444444,9.899760728,-0.246701756,0.12474039985427579,-0.019719426,-0.003064073,0.002166725,-2.35E-04,9.397650137543678E-5,-2.35E-05,-1.46E-04,-0.006171068,-0.012282157,0.9999055037131677,-0.01234858,0.024562671,4.439208310228738E-4,-43.2720573,15.534869661331177,-0.462135989,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.899760728,-0.246701756,0.12474039985427579,-0.021461883,0.013074480910570575,5.873531307980346E-4,Classroom
234,-103.3103302,45.45048885345459,-35.9958551,-116.25,9.889515663813619,-0.249001654,0.12190037517292986,-0.006584214,-7.20E-04,-5.86E-04,-1.82E-04,2.3129168056964296E-4,-1.33E-05,-9.97E-05,-0.0061867,-0.012545041,0.9999021586862583,-0.012378904,0.025089029548237624,3.5471468485747147E-4,-43.24997528,15.510225648880004,-0.415287989,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.889515663813619,-0.249001654,0.12190037517292986,-0.021409306,0.013211796150624174,5.975035047475068E-4,Classroom
235,-103.303132,45.47928085327148,-35.99561131,-98.88888889,9.890816642242727,-0.247962054,0.12495819406891331,-3.45E-04,9.031294329652508E-4,0.001133257,-2.77E-04,4.151389138429489E-5,-1.20E-04,1.0587335309625893E-4,-0.006258153,-0.012579118,0.9999012727181888,-0.012516699,0.025159751508131767,-5.43E-05,-43.2430212,15.539261646270752,-0.41479999,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.890816642242727,-0.247962054,0.12495819406891331,-0.021504195,0.013022018307187026,4.907535005912401E-4,Classroom
236,-103.3687675,45.448536987304685,-35.97706722,-57.5,9.898953484100046,-0.252712851,0.10671001687211898,0.005619993,-0.003112206,-0.015445962,-4.43E-04,4.151388008183646E-5,-7.26E-05,-1.55E-04,-0.006169266,-0.012613416,0.9999012293167484,-0.0123455,0.025225307014816015,4.652171413273182E-4,-43.30865723,15.50851761817932,-0.396743989,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.898953484100046,-0.252712851,0.10671001687211898,-0.021670251,0.013022018370480792,5.381979478875772E-4,Classroom
237,-103.3171616,45.498313102722165,-35.98926716,-77.11111111,9.898497618161715,-0.244464795,0.14158492666096067,-8.29E-06,0.003467383,0.014855149084503212,8.67343803266407E-4,-1.19E-05,1.7643402482030317E-4,1.1466928961705615E-4,-0.006396323,-0.012510075,0.9999010649699609,-0.012792976,0.025021995824662226,-6.93E-05,-43.25717308,15.557927646636962,-0.409919988,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.898497618161715,-0.244464795,0.14158492666096067,-0.02048414,0.013093185018820381,7.872812899769944E-4,Classroom
238,-103.2537218,45.52027317047119,-35.98280121,-73.5,9.909076486976401,-0.24732029,0.12668311697186777,0.005353502,1.4876277701368609E-5,0.001918155,3.6176391063456973E-4,2.090521043763288E-4,8.154512683689161E-5,-5.00E-06,-0.006302149,-0.012471422,0.9999023409723078,-0.012607448,0.024942965,1.6724738377411747E-4,-43.19409904,15.580497617721557,-0.402965993,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.909076486976401,-0.24732029,0.12668311697186777,-0.02101789,0.013342268376168117,6.923923959494433E-4,Classroom
239,-103.226394,45.48599105834961,-36.00939705,-78.11111111,9.948087683001768,-0.241303386,0.1255447837768249,0.019107216770209157,0.002594762,0.001988795,2.0756945692147446E-4,9.044098613548627E-5,5.782290657946062E-5,-4.21E-05,-0.006232973,-0.012290249,0.9999050330189825,-0.01246989,0.024580121058428172,2.3752753934530525E-4,-43.16652721,15.545971612930298,-0.429683986,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.948087683001768,-0.241303386,0.1255447837768249,-0.021172084,0.013223657230801374,6.686701745617664E-4,Classroom
240,-103.2995943,45.52966693878174,-35.98548538,-113.4444444,9.957519670134609,-0.241698318,0.12498432853557531,0.006276483,4.6758527315936044E-4,4.3572217804714315E-4,5.930555912042127E-6,1.4974654638615336E-4,-1.48E-06,1.1735851810433073E-4,-0.00624764,-0.012181761,0.9999062690920043,-0.012495282,0.024365120250912545,-8.25E-05,-43.2394833,15.589769630432128,-0.406137992,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.957519670134609,-0.241698318,0.12498432853557531,-0.021373723,0.013282962812526711,6.09364616571591E-4,Classroom
241,-103.3194798,45.51392921447754,-36.00927532,-132.75,9.946412096,-0.241709933,0.12488849931260915,-0.003937767,-6.45E-05,1.5994999557733536E-4,8.222943870350718E-5,-1.64E-04,3.524117290418452E-5,3.241594621123603E-4,-0.006270176,-0.01213882,0.9999065989485154,-0.012535332,0.024281834090988223,-4.96E-04,-43.25924728,15.574275636672974,-0.429195991,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.946412096,-0.241709933,0.12488849931260915,-0.021297424,0.012968757342045696,6.460884413592374E-4,Classroom
242,-103.2474998,45.48904121398926,-36.0763752,-109.8888889,9.949798103,-0.240194092,0.12565222852727742,9.92006468541414E-4,2.7169591014825024E-4,2.5915405125293917E-4,8.89583386806319E-5,-1.59E-04,3.41006772800629E-5,4.5555070448368427E-4,-0.006304065,-0.01208382,0.9999070022870036,-0.012599959,0.024173500450346077,-7.59E-04,-43.18775517,15.54902174949646,-0.497027989,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.949798103,-0.240194092,0.12565222852727742,-0.021290695,0.012974573896058555,6.449479486531063E-4,Classroom
243,-103.2661661,45.51746715545654,-35.93875912,-119.75,9.944600123803593,-0.24233718,0.1257887115177599,-0.003302556,-7.54E-04,-4.83E-04,-5.34E-05,-4.00E-05,5.7822904318968934E-5,7.508047836611174E-4,-0.006352445,-0.012138783,0.9999058547529202,-0.01268955,0.024287216,-0.001347645,-43.20617714,15.577569694519044,-0.359655992,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.944600123803593,-0.24233718,0.1257887115177599,-0.021433028,0.013093185014299397,6.686701734315206E-4,Classroom
244,-103.28715,45.50563304901123,-36.08137741,-112.4444444,9.942602195,-0.243899482,0.12435708390277567,-3.65E-04,-0.001307031,1.1580205947450064E-4,7.709722685654765E-5,1.7346877285993648E-4,-2.52E-05,5.715495347439818E-4,-0.006253249,-0.012195299,0.999905896,-0.012495425,0.024397899297255915,-9.91E-04,-43.22655098,15.56512568473816,-0.50019999,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.942602195,-0.243899482,0.12435708390277567,-0.021302556,0.013306684963839147,5.856423917931767E-4,Classroom
245,-103.2992278,45.52734909057617,-35.96010906,-81.75,9.944355350274305,-0.24181601,0.12288524790738638,4.7455019163853915E-4,5.819528426938843E-4,-1.01E-04,2.7873612786598E-4,1.927431632122658E-5,6.968401783842196E-5,4.6914587932123434E-4,-0.006177052,-0.012186995,0.9999065237137877,-0.012345498,0.024379949962485183,-7.88E-04,-43.23936119,15.585987682342529,-0.378687988,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.944355350274305,-0.24181601,0.12288524790738638,-0.021100917,0.013152490514647034,6.805312858207278E-4,Classroom
246,-103.3163083,45.49977707,-35.97108932,-79.55555556,9.930184957,-0.243530686,0.12292545549209835,-0.006230114,-0.001597449,-1.51E-05,1.7198612823069673E-4,-1.63E-05,1.0378446285296412E-5,6.930350186981405E-4,-0.006206919,-0.012164544,0.999906482,-0.012399819,0.024337837689565222,-0.001235301,-43.25595322,15.560123643875123,-0.392473997,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.930184957,-0.243530686,0.12292545549209835,-0.021207668,0.013116907246989532,6.212257204839544E-4,Classroom
247,-103.2754379,45.50124114990234,-35.95815742,-79.125,9.928881024851382,-0.243402913,0.12305903492622006,-0.003810855,0.001229018,2.004517224228498E-4,-1.84E-04,-2.06E-04,-8.45E-05,7.68111021262458E-4,-0.006189882,-0.012301184,0.9999048437887025,-0.012363766,0.024612064,-0.001384215,-43.2156934,15.560611629486084,-0.378077991,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.928881024851382,-0.243402913,0.12305903492622006,-0.021563501,0.012927129394510418,5.263368366286159E-4,Classroom
248,-103.2533561,45.51185501098633,-35.96145134,-51.25,9.894789269826944,-0.249091676,0.1249552897891952,-0.015937814,-0.00312293,-8.51E-05,-5.93E-06,-7.56E-05,1.0526735726653517E-4,0.001288584,-0.006321813,-0.012402217,0.9999022628497152,-0.012614631,0.024820860601889278,-0.002420853,-43.19373344,15.571835613250732,-0.381493992,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.894789269826944,-0.249091676,0.1249552897891952,-0.021385584,0.013057601647180261,7.161146224232264E-4,Classroom
249,-103.2706803,45.49465305328369,-35.97426128,-48.22222222,9.887869158994805,-0.248458621,0.12605877522632336,-0.005111098,1.4198456819240862E-4,-3.60E-04,-1.29E-04,-3.99E-04,8.222942639034815E-5,0.001685728,-0.006405785,-0.012558356,0.9998989494947287,-0.01277235,0.025138721478959687,-0.003211254,-43.21081322,15.55512167930603,-0.396133989,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.887869158994805,-0.248458621,0.12605877522632336,-0.021508871,0.012733816052787006,6.930766914872668E-4,Classroom
250,-103.3302166,45.52551898956299,-35.97316341,-69,9.889887337545746,-0.247012475,0.12618073980206423,2.4552947109185376E-4,-2.86E-04,-3.82E-04,3.024583515141485E-4,-8.75E-05,1.4085069217366502E-4,0.001838064,-0.006418389,-0.012461699,0.9999000540057432,-0.012794014,0.024947095,-0.003516893,-43.26998322,15.58562165260315,-0.392961991,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.889887337545746,-0.247012475,0.12618073980206423,-0.021077195,0.013045740530835194,7.516979567652333E-4,Classroom
251,-103.313502,45.497337074279784,-35.95876732,-91,9.894580257749094,-0.247552601,0.12636368627687103,0.002045474,-8.39E-04,-6.45E-04,2.9652779560210635E-5,-2.65E-04,1.0526735839678101E-4,0.002043755,-0.006441732,-0.012455762,0.9998995783259568,-0.012835604,0.024937944559072986,-0.003927857,-43.25339104,15.556219654083252,-0.379663992,45,1.5,1.7889835834503174,43.13199996948242,0,0,167.39999389648438,-86.9131126,40.4274996,9.894580257749094,-0.247552601,0.12636368627687103,-0.021350001,0.012867823830869013,7.161146229883493E-4,Classroom
252,-103.2934937,45.512221069335936,-35.98206936,-74.44444444,9.897321571,-0.247523562,0.12580032766009996,0.001947727,-0.001069926,-0.001725673,-4.15E-05,-2.42E-04,1.8829514173049371E-4,0.002224081,-0.006468529,-0.012438113,0.9998992415307795,-0.012884783,0.024905076377021457,-0.004288145,-43.23338318,15.571713647842408,-0.401501987,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.897321571,-0.247523562,0.12580032766009996,-0.021421167,0.012891546054517181,7.991424040615703E-4,Classroom
253,-103.2955685,45.46525119781494,-35.97499317,-57.5,9.899521598,-0.247375295,0.126816724,0.001593784,-7.57E-04,3.0836622113163034E-4,-1.78E-05,-6.38E-05,6.968402348965117E-5,0.002181186,-0.006414235,-0.012436143,0.9998997131597649,-0.01277724,0.02490035,-0.004203713,-43.23570145,15.52413369178772,-0.395889989,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.899521598,-0.247375295,0.126816724,-0.021397445,0.013069462790651229,6.805312886463423E-4,Classroom
254,-103.278,45.501485137939454,-36.05148731,-61.33333333,9.935014197,-0.242920866,0.12581775098749734,0.019211093,0.002247954,-6.46E-04,-1.13E-04,-5.19E-05,3.41006851917838E-5,0.002169421,-0.006393205,-0.012355783,0.9999008676380787,-0.01273577,0.024739385,-0.004181715,-43.21788925,15.561343660354614,-0.471041985,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.935014197,-0.242920866,0.12581775098749734,-0.021492334,0.013081323879870396,6.449479526089667E-4,Classroom
255,-103.2797076,45.47830497741699,-36.04587521,-68.375,9.954641860665626,-0.241913207,0.1274933075007883,0.010017126509286826,-8.99E-05,3.915442135727521E-4,-6.52E-05,-9.93E-05,1.408506899131733E-4,0.0022661,-0.006420304,-0.012145689,0.9999030527559299,-0.012788447,0.024320524999672927,-0.00437711,-43.22008514,15.537797622680664,-0.466405987,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.954641860665626,-0.241913207,0.1274933075007883,-0.021444889,0.013033879,7.516979556349874E-4,Classroom
256,-103.254576,45.45170913696289,-36.05173141,-70,9.951749551643445,-0.238817638,0.1270199695113793,1.9657727584098148E-4,9.94325407500406E-4,2.017409622090534E-4,6.52361150324634E-5,1.1416320413242555E-4,5.7822909970198154E-5,0.002209211,-0.00639399,-0.012045894,0.9999045538670809,-0.012737582,0.024120086695528724,-0.00426521,-43.19446529,15.511201639175415,-0.471651993,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.951749551643445,-0.238817638,0.1270199695113793,-0.021314417,0.013247379499659376,6.686701762571352E-4,Classroom
257,-103.2085817,45.49453094482422,-35.93424541,-71.75,9.948381025814315,-0.24164024,0.12561738122146107,-0.001847606,-0.001191304,-4.46E-04,-1.64E-04,-9.40E-05,5.873530216586705E-5,0.002189654,-0.00636145,-0.012067244,0.9999045471732433,-0.012672876,0.0241624,-0.004226605,-43.14810532,15.553779706954955,-0.353433991,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.948381025814315,-0.24164024,0.12561738122146107,-0.021544112,0.013039239735987324,6.695825689418528E-4,Classroom
258,-103.2421313,45.49306697845459,-35.98536335,-63.88888889,9.944562310153998,-0.23919805,0.12561447766510028,-0.001697383,0.001297443,-1.53E-06,2.9652777299718948E-5,3.1135429840679596E-5,-8.45E-05,0.00227533,-0.006339542,-0.012076579,0.999904324,-0.012626961,0.024182132,-0.004398411,-43.18214336,15.552559661865235,-0.40357599,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.944562310153998,-0.23919805,0.12561447766510028,-0.021350001,0.013164351658118002,5.263368338030012E-4,Classroom
259,-103.2339577,45.49977710723877,-35.96206104,-53.375,9.940514333039811,-0.243388395,0.12797245303693328,-0.002287013,-0.001978819,0.001775959,2.3129168056964296E-4,5.485764727249597E-5,5.782290657946062E-5,0.002449607,-0.006372585,-0.012122839,0.9999031985847695,-0.012688622,0.024276946788852654,-0.004745649,-43.174091,15.55963568687439,-0.382225992,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.940514333039811,-0.243388395,0.12797245303693328,-0.021148362,0.013188073917934038,6.686701745617664E-4,Classroom
260,-103.2440841,45.51039093017578,-36.00073536,-62.44444444,9.939111681817804,-0.242348794,0.1250830622552668,-9.60E-04,-4.17E-04,-7.63E-04,-1.78E-05,5.4857645012004284E-5,6.968402122915948E-5,0.002503802,-0.006358927,-0.012154108,0.9999027761440833,-0.012659842,0.024340106,-0.004853999,-43.18421711,15.570249614715577,-0.421021987,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.939111681817804,-0.242348794,0.1250830622552668,-0.021397445,0.013188073936017971,6.805312875160966E-4,Classroom
261,-103.2810497,45.46207904815674,-36.08552528,-78.22222222,9.938476791748634,-0.243380547,0.1250882545629373,-5.12E-04,-6.54E-04,1.905627042344473E-5,2.9652779560210635E-5,3.1135421363835776E-5,4.5961797580990974E-5,0.002421065,-0.006324112,-0.012186297,0.9999028085504921,-0.012592072,0.024403277242067947,-0.004688939,-43.22069508,15.52205964,-0.505567988,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.938476791748634,-0.243380547,0.1250882545629373,-0.021350001,0.013164351685243903,6.56809064433051E-4,Classroom
262,-103.2456697,45.519785232543946,-35.99146309,-87.875,9.926987629492306,-0.24281342,0.12709547181441946,-0.006487782,-4.42E-04,0.001485749,3.143194633382327E-4,-8.75E-05,8.15451347486125E-5,0.002517595,-0.006351741,-0.012188433,0.9999023612263134,-0.012644969,0.024408904347315574,-0.004881335,-43.18616924,15.579399719238282,-0.411993993,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.926987629492306,-0.24281342,0.12709547181441946,-0.021065334,0.013045740521793227,6.923923999053038E-4,Classroom
263,-103.3333881,45.49440906524658,-36.06027122,-88.11111111,9.895393205,-0.247244788,0.12412767430532326,-0.016458641,-0.001598269,-9.22E-04,-4.15E-05,4.299653431816587E-5,-2.52E-05,0.002530009,-0.006339939,-0.012379604,0.9999000557418009,-0.012620187,0.024791363897977522,-0.004904069,-43.27339931,15.554877634048461,-0.480313987,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.895393205,-0.247244788,0.12412767430532326,-0.021421167,0.013176213,5.856423946187912E-4,Classroom
264,-103.2976421,45.50209518432617,-35.96730728,-76.375,9.884799568398485,-0.248963903,0.12681379190926412,-0.006471041,-5.54E-04,0.001094302,2.0756945692147446E-4,-4.00E-05,1.0526735726653517E-4,0.002666865,-0.006372029,-0.012511468,0.9998978596289181,-0.012680343,0.025056997,-0.005175386,-43.23728733,15.562807683944703,-0.387593993,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.884799568398485,-0.248963903,0.12681379190926412,-0.021172084,0.013093185,7.161146224232264E-4,Classroom
265,-103.2878819,45.48233100891113,-35.94595722,-83,9.886820746856985,-0.24944305,0.12614589300259804,4.239082336425781E-4,-0.001599951,3.2138416113761754E-4,5.873531335964799E-5,3.524119137392308E-5,4.698824005362649E-5,0.00285213,-0.006398273,-0.012531849,0.9998969298142654,-0.012728099,0.025100251874671534,-0.005545084,-43.22813717,15.542555675506591,-0.365755988,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.886820746856985,-0.24944305,0.12614589300259804,-0.021320918,0.013168457,6.578355068296122E-4,Classroom
266,-103.2718998,45.48672309875488,-36.01805927,-82.125,9.892326743857375,-0.249051021,0.12794051066185663,0.00262403,-8.74E-04,0.00127723,-1.01E-04,5.485764388175844E-5,1.0526735839678101E-4,0.003020411,-0.00643751,-0.012524109,0.9998962786591169,-0.012802418,0.025087148,-0.005880835,-43.21178905,15.54670368,-0.437979993,45,1.5,1.5516501665115356,43.08000183105469,0,0,167.39999389648438,-86.9131148,40.4275003,9.892326743857375,-0.249051021,0.12794051066185663,-0.021480473,0.013188073936017971,7.161146229883493E-4,Classroom
267,-103.322652,45.495873069763185,-36.00256523,-74.55555556,9.896554900604544,-0.249129426,0.1251905065717049,0.002064649,-8.76E-04,-5.04E-04,-7.71E-05,-1.23E-04,1.171284685254965E-4,0.002918429,-0.006385733,-0.012524602,0.9998969,-0.012701387,0.025086541,-0.005678117,-43.26229713,15.555853643417358,-0.422973983,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.896554900604544,-0.249129426,0.1251905065717049,-0.021456751,0.013010157,7.279757336821878E-4,Classroom
268,-103.2804395,45.494775009155276,-36.04636307,-78.33333333,9.902641453789276,-0.247259307,0.1240434616225437,0.004785927,3.147304636760823E-4,-9.26E-04,1.779166773612638E-5,1.927430953975152E-5,8.154513587885834E-5,0.002821237,-0.006346052,-0.012487341,0.9998979082385313,-0.012624631,0.025010552221131556,-0.005485151,-43.22008541,15.55536563873291,-0.465307986,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.902641453789276,-0.247259307,0.1240434616225437,-0.021361862,0.013152490568898835,6.923924004704267E-4,Classroom
269,-103.2877602,45.47793930053711,-35.93241524,-92.875,9.942695865264305,-0.242221525,0.12431461421342996,0.019732086,0.00280727,3.8334886425907174E-4,-1.72E-04,1.2602431765187857E-4,-3.71E-05,0.002690231,-0.006277455,-0.01232971,0.9999006564177356,-0.012491455,0.024693258,-0.005226745,-43.22789333,15.537675695419312,-0.352213992,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.942695865264305,-0.242221525,0.12431461421342996,-0.02155164,0.013259240606962477,5.737812839249529E-4,Classroom
270,-103.2671423,45.46427532196045,-35.99927135,-74.33333333,9.953866523446388,-0.241921919,0.12582936637031222,0.006928786,3.717744234696175E-4,0.002143927,-3.50E-04,-4.45E-06,1.4085069104341916E-4,0.002693569,-0.006250685,-0.012157914,0.9999028913025717,-0.012438692,0.024349585,-0.005236207,-43.20715321,15.524133672714234,-0.419923991,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.953866523446388,-0.241921919,0.12582936637031222,-0.021729556,0.013128768,7.516979562001104E-4,Classroom
271,-103.2660439,45.47305896759033,-35.92619331,-90.125,9.950901596291551,-0.24103913,0.12634335841658045,-5.54E-04,-2.01E-05,-4.86E-05,-1.01E-04,4.299653375304295E-5,8.154513022762913E-5,0.003140034,-0.006377154,-0.012108212,0.9999014214404578,-0.012681079,0.024256469157424944,-0.006126858,-43.2058112,15.533405647277831,-0.34525999,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.950901596291551,-0.24103913,0.12634335841658045,-0.021480473,0.013176213,6.92392397644812E-4,Classroom
272,-103.2437183,45.45719917297363,-36.05002335,-58.44444444,9.946502130008438,-0.242200694,0.12635787764509904,-0.001814277,-0.001133169,3.2129456985344006E-4,-2.97E-05,3.113542079871285E-5,6.968401783842196E-5,0.003165548,-0.006366676,-0.012101502,0.9999014862532755,-0.012659544,0.024243309,-0.006178235,-43.18372925,15.517545652389526,-0.469455988,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.946502130008438,-0.242200694,0.12635787764509904,-0.021409306,0.013164351712369803,6.805312858207278E-4,Classroom
273,-103.2817822,45.471107177734375,-36.00000324,-61.375,9.943827685,-0.242101959,0.12659599928601276,-0.001505861,4.515073333795254E-4,9.106363957891098E-4,-8.22E-05,4.6988252366785535E-5,7.048236651686378E-5,0.003147856,-0.006359151,-0.012155456,0.9999009393728696,-0.012644602,0.024350946643747963,-0.006142351,-43.22179344,15.530843677520751,-0.419191988,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.943827685,-0.242101959,0.12659599928601276,-0.021461883,0.013180204541780628,6.813296321734714E-4,Classroom
274,-103.2770242,45.526983184814455,-36.01513126,-60.77777778,9.936971368141545,-0.241669279,0.1260268322906448,-0.004047144,6.040479373005987E-4,3.153613759476004E-4,1.3640278597696893E-4,1.853298762071769E-4,-1.20E-04,0.003222953,-0.006358482,-0.012162355,0.9999006107015517,-0.012641398,0.024365700907932903,-0.006292508,-43.21691326,15.58696364402771,-0.436759989,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.936971368141545,-0.241669279,0.1260268322906448,-0.021243251,0.013318546179645849,4.907534983307484E-4,Classroom
275,-103.2212701,45.48684501647949,-36.05673328,-62.5,9.936271621185599,-0.243292564,0.12661342264957798,-2.57E-04,-0.001371432,0.002168071,-3.26E-04,1.4974654130004708E-4,1.0378461543615292E-5,0.003020127,-0.006296041,-0.012151779,0.9999017611290645,-0.012521476,0.024341627485254435,-0.005888422,-43.16128143,15.546947650909424,-0.477263986,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.936271621185599,-0.243292564,0.12661342264957798,-0.021705834,0.013282962839652612,6.212257295259211E-4,Classroom
276,-103.2520141,45.48123279571533,-35.92924335,-72.11111111,9.935632393910335,-0.241916669,0.12379405944823073,-0.001236962,-1.61E-04,-0.001035681,-7.71E-05,1.4974654243029293E-4,6.968402235940532E-5,0.003136537,-0.006321438,-0.012141046,0.999901376,-0.012569517,0.024321774,-0.006120807,-43.19214718,15.541945638656616,-0.349285989,45,1.5,2.047614336013794,41.88800048828125,0,0,167.39999389648438,-86.9131226,40.4274958,9.935632393910335,-0.241916669,0.12379405944823073,-0.021456751,0.013282962839652612,6.805312880812194E-4,Classroom
