seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
23,0.014583615423406212,-0.001832471,0.001734529,9.951300768,-0.254401338,-0.200536944,0.9989642090010411,-0.012251715,-0.010717712,0.042491247533883864,0.020380031516395725,0.025391583755901715,-3.056832064,-79.33333333,-1.14E-04,3.8400350265132573E-4,3.973472528882976E-4,45,0.8132035136222839,1.1837680339813232,8.343999862670898,0.29899322986602783,313.00616455078125,160.1999969482422,-86.915517,40.3848111,-104.8702224,-12.37799779,-31.03740946,-0.021646529,0.013211796091851389,5.500590416277279E-4,-44.81011101,-42.31777306,4.541937894821167,9.951300768,-0.254401338,-0.200536944,Drive
24,0.00346431,-9.98E-05,0.003828215,9.954792708,-0.250029639,-0.199350584,0.9989670758108491,-0.012111992,-0.010731404,0.042460541,0.020419938,0.025112915,-3.056891339,-75.125,-2.92E-04,4.0772573534146096E-4,4.922361429599882E-4,45,0.7558438777923584,1.193768024,8.272999763,0.3560335040092468,315.25189208984375,160.1999969482422,-86.9155203,40.3848137,-104.8328899,-12.36164973,-30.9803134,-0.021824445,0.013235518279331691,6.449479345250332E-4,-44.77277912,-42.30166908,4.599277882575989,9.954792708,-0.250029639,-0.199350584,Drive
25,-0.001709225,-0.006572905,0.003011605,9.949013922978374,-0.25568065,-0.201116163,0.9989690161445766,-0.012089042,-0.010767989,0.042411887,0.020496229957608345,0.025069149,-3.056989253,-74.44444444,-1.73E-04,7.87281307495805E-4,6.108472589403391E-4,45,0.2751363217830658,1.203768014907837,8.369000434875488,0.1987501084804535,314.03118896484375,160.1999969482422,-86.915521,40.3848141,-104.8331345,-12.37641175,-31.03789736,-0.021705834,0.013615073880307305,7.635590465495236E-4,-44.77290134,-42.31667526,4.542547874450683,9.949013922978374,-0.25568065,-0.201116163,Drive
26,-0.002684362,9.329724080354264E-4,0.003947253,9.945773143212772,-0.248182751,-0.199513204,0.9989704235086163,-0.012112024,-0.010785363,0.04236778,0.020530144,0.025115631,-3.057078431,-72.875,-1.26E-04,4.0772572234363375E-4,3.3804170280984306E-4,0,0.9521029591560364,1.2137680053710938,8.588999748,0.072505534,0,160.1999969482422,-86.9155199,40.3848143,-104.8593645,-12.39092975,-31.01313147,-0.02165839,0.013235518306457592,4.907534938097651E-4,-44.79937515,-42.33082726,4.566703896522522,9.945773143212772,-0.248182751,-0.199513204,Drive
27,-0.00970109,-0.003242655,0.003845033,9.924824362819635,-0.254577164,-0.202184802,0.9989694223820584,-0.012137555,-0.010843684,0.042368836,0.020644563440124965,0.025171575452951553,-3.05707826,-88,-3.04E-04,6.686701926457E-4,4.6851391479083633E-4,45,0.518652081,1.1100280284881592,8.222999572753906,0.10623015463352203,20.42548942565918,160.1999969482422,-86.915519,40.3848154,-104.8559478,-12.40874168,-30.93566133,-0.021836306,0.013496462743982527,6.212257199188315E-4,-44.79608089,-42.34924911,4.643197937011719,9.924824362819635,-0.254577164,-0.202184802,Drive
28,0.003315146,-0.003395979,0.003009712,9.934453714241101,-0.253685662,-0.203369598,0.9989703555519764,-0.01214482,-0.010911649,0.042327725471785434,0.020780807880398173,0.025191008328245237,-3.05716239,-92.875,-2.47E-04,7.400649500106318E-4,3.17170689903343E-4,0,0.5470831990242004,1.120028018951416,7.866000175476074,0.097581349,0,160.1999969482422,-86.9155181,40.3848159,-104.8687582,-12.3521337,-30.93395338,-0.021779054,0.013567857542791618,4.6988248840744537E-4,-44.80913506,-42.29251911,4.646979928016663,9.934453714241101,-0.253685662,-0.203369598,Drive
29,0.001188121,-0.002075901,0.003983616,9.938771877473998,-0.251130222,-0.201813102,0.9989691249375204,-0.012076613,-0.010873241,0.042386374,0.020708278110883768,0.025052698,-3.057042726,-104.6666667,-2.33E-04,7.042534947757003E-4,5.752639234680863E-4,0,0.6389052867889404,1.1300280094146729,7.9120001792907715,0.053775765001773834,0,160.1999969482422,-86.9155178,40.3848159,-104.8344764,-12.36933574,-30.90467333,-0.02176514,0.013532046083975765,7.279757178587459E-4,-44.77412102,-42.30959927,4.675283908843994,9.938771877473998,-0.251130222,-0.201813102,Drive
30,-0.002661214,-0.002828857,0.003338732,9.930440523,-0.251638404,-0.202579734,0.998969348,-0.012068507,-0.010883623,0.042380755,0.020729851701016565,0.025037258,-3.05705408,-102.5,-7.86E-05,4.433090436878135E-4,5.396805902563252E-4,0,0.9455686211585999,1.1400279998779297,7.644999980926514,0.062181234,0,160.1999969482422,-86.9155172,40.3848164,-104.8191042,-12.34408168,-31.00007732,-0.021610945,0.013271101687139677,6.923923829516161E-4,-44.75923725,-42.28385735,4.578781909942627,9.930440523,-0.251638404,-0.202579734,Drive
31,0.0025082,-0.003311962,0.003355537,9.937488250362064,-0.251771985,-0.201232319,0.9989666579996498,-0.012050974,-0.010815024,0.042466216368003955,0.020592092961362263,0.02499817,-3.056880946,-80.77777778,-2.21E-04,5.381979631458961E-4,4.3293058610005867E-4,0,0.9550915956497192,1.1500279903411865,7.734000205993652,0.047338087,0,160.1999969482422,-86.9155173,40.3848168,-104.8565581,-12.40471573,-30.94810543,-0.021753279,0.013365990527480552,5.856423867070704E-4,-44.79644691,-42.34485729,4.632583899497986,9.937488250362064,-0.251771985,-0.201232319,Drive
32,-0.017246793,-0.004819472,0.003704307,9.905190027677095,-0.257869779,-0.20256164,0.9989685775006859,-0.012265201,-0.010929448,0.042330492,0.020806207095535056,0.02543313,-3.057159537,-74.88888889,-2.09E-04,5.619201811428354E-4,3.85486143324705E-4,0,0.9455686211585999,1.1600279808044434,7.692999839782715,0.056070603,0,160.1999969482422,-86.9155169,40.3848173,-104.7960461,-12.39263773,-30.95859726,-0.021741417,0.013389712746607737,5.381979354548729E-4,-44.73617924,-42.33265709,4.6211159229278564,9.905190027677095,-0.257869779,-0.20256164,Drive
33,-0.011702843,-0.005083165,0.00408398,9.882247211863694,-0.261691745,-0.202091877,0.998965292,-0.012552199,-0.010956596,0.042316803401245655,0.020836751,0.026008632938260015,-3.057192999,-95.625,-1.73E-04,7.991423984103411E-4,7.057361670959633E-4,0,0.9265527725219727,1.1700279712677002,8.019000053405762,0.054915398359298706,0,160.1999969482422,-86.9155164,40.3848176,-104.8966965,-12.43802173,-30.89369337,-0.021705834,0.013626935014736306,8.58447952444656E-4,-44.83768326,-42.37877361,4.686263928413391,9.882247211863694,-0.261691745,-0.202091877,Drive
34,6.800346004152761E-4,-0.001616842,0.003471421,9.886777294492259,-0.259810011,-0.201627251,0.9989635666597236,-0.012626339,-0.010932084,0.042341352,0.020780923025845326,0.026155218482017517,-3.057144619,-71,-1.14E-04,4.907535045471006E-4,5.515416975594261E-4,0,0.44271886348724365,1.180027961730957,8.298999786376953,0.035229128,0,160.1999969482422,-86.9155163,40.3848177,-104.7943382,-12.42911569,-31.0260634,-0.021646529,0.013318546084705198,7.042535196411089E-4,-44.73459324,-42.36901325,4.554503903388977,9.886777294492259,-0.259810011,-0.201627251,Drive
35,0.002591559,-0.00276408,0.00308046,9.890714978708804,-0.258180917,-0.20125555,0.9989640487050547,-0.012533161,-0.010854922,0.042377925,0.020633526,0.025963276877854633,-3.057067651,-82.75,-1.14E-04,4.907535011563631E-4,3.9734724158583916E-4,0,0.9330058693885803,1.1900279521942139,8.395999908447266,0.019807256758213043,0,160.1999969482422,-86.9155163,40.3848178,-104.8382582,-12.42460171,-30.98311941,-0.021646529,0.013318546111831099,5.500590421928509E-4,-44.77790306,-42.36425545,4.5964719104766845,9.890714978708804,-0.258180917,-0.20125555,Drive
36,0.001378837,-0.003501706,0.00306986,9.894553934486167,-0.26104998,-0.202370652,0.9989678535646606,-0.012477526,-0.01090805,0.042290287,0.020746704,0.025854746,-3.057243477,-73.88888889,-1.62E-04,7.754202047136875E-4,5.396805947773086E-4,0,0.15556348860263824,1.2000279426574707,8.105999946594238,0.012619378045201302,0,160.1999969482422,-86.9155164,40.3848179,-104.8968179,-12.40398374,-30.92407137,-0.021693973,0.013603212736836337,6.923924145984996E-4,-44.83731686,-42.34412525,4.656373896598816,9.894553934486167,-0.26104998,-0.202370652,Drive
37,0.013590785173269419,0.002062416,0.004696269,9.915438929807793,-0.253938304,-0.199652591,0.9989652318450121,-0.012448827,-0.010852192,0.042375578,0.020635207309029423,0.025794475,-3.057070705,-73,-1.88E-04,6.108472886038586E-4,2.8192950860382273E-4,0,0.4527692496776581,1.2100279331207275,7.6539998054504395,0.020583702251315117,0,160.1999969482422,-86.9155166,40.3848181,-104.8032441,-12.38177969,-30.90760141,-0.021720318,0.013438639857877906,4.3464129871258943E-4,-44.74325508,-42.3219215,4.672111926078796,9.915438929807793,-0.253938304,-0.199652591,Drive
38,0.016624599,-0.001924099,0.003265759,9.951125098663626,-0.254115442,-0.200442455,0.9989653027173385,-0.01224137,-0.010779144,0.0424529,0.020504668,0.025375331905715674,-3.056910205,-73.88888889,-1.50E-04,2.6539237649876227E-4,4.0920836019139845E-4,0,0.8095059990882874,1.220028042793274,7.138999938964844,0.010379248298704624,0,160.1999969482422,-86.9155166,40.3848181,-104.8017803,-12.41447569,-31.01996336,-0.021682112,0.013093184996215463,5.619201540169351E-4,-44.74154705,-42.35449532,4.561335911750794,9.951125098663626,-0.254115442,-0.200442455,Drive
39,0.002248662,-0.00213799,0.002331167,9.952417364398253,-0.252376,-0.19962936,0.9989626372902138,-0.012126347,-0.01067183,0.042575784063744314,0.020296753158123747,0.025138898761671722,-3.056659363,-84.77777778,-1.93E-05,4.4330904029707597E-4,6.108472634613225E-4,0,0.3047950267791748,1.2300280332565308,6.980999946594238,0.011545655317604542,0,160.1999969482422,-86.9155164,40.3848182,-104.7960464,-12.36994575,-30.92419344,-0.02155164,0.013271101641929845,7.635590533309987E-4,-44.73630108,-42.30984314,4.656251921653747,9.952417364398253,-0.252376,-0.19962936,Drive
40,-0.001221435,-0.004252642,0.002041635,9.950303299913129,-0.25318619,-0.20034953,0.9989634781207853,-0.012058519,-0.010689158,0.042571058225573846,0.020337229033986343,0.025004741021441023,-3.05666802,-90.75,-1.26E-04,4.1958681947452204E-4,6.345694848489992E-4,0,0.5547071099281311,1.2400280237197876,6.572999954223633,0.016372781,0,160.1999969482422,-86.9155165,40.3848184,-104.803488,-12.38946571,-30.93407543,-0.02165839,0.013247379400197741,7.872812820652735E-4,-44.74362118,-42.32911949,4.647467885017395,9.950303299913129,-0.25318619,-0.20034953,Drive
41,-0.002817524,-0.00366062,7.749353219004511E-4,9.943964142065782,-0.25346089,-0.203228868,0.9989654288708585,-0.012069729,-0.01075366,0.042505415,0.020466864615389446,0.025031255,-3.056801268,-86,-9.04E-05,3.72142386871381E-4,6.34569487109491E-4,0,0.7877182364463806,1.2500280141830444,6.1620001792907715,0.008058265,0,160.1999969482422,-86.9155165,40.3848184,-104.8430164,-12.42069769,-31.02350138,-0.021622806,0.013199934966464355,7.872812882816256E-4,-44.78266113,-42.36083927,4.557187886238098,9.943964142065782,-0.25346089,-0.203228868,Drive
42,-0.005032539,-0.004050865,0.004875574,9.934871905058333,-0.251777794,-0.198607183,0.9989674513779797,-0.012052988,-0.010789022,0.042453754,0.020540252888520943,0.024999744412534445,-3.056905272,-90.375,5.1892357448893554E-5,4.907534938097651E-4,7.769028312589937E-4,0,0.5348831415176392,1.1095980405807495,5.979000091552734,0.021414056420326233,0,160.1999969482422,-86.9155164,40.3848187,-104.9020639,-12.40483778,-30.97860537,-0.021480473,0.013318546102789132,9.296146166076865E-4,-44.84195301,-42.34485729,4.601961894035339,9.934871905058333,-0.251777794,-0.198607183,Drive
43,0.00158297,-9.74E-04,0.002631581,9.938539495745909,-0.252042049,-0.202951434,0.9989681776287487,-0.012139781,-0.010829016,0.042401732750309326,0.020614199,0.025175492,-3.057012049,-80.33333333,-2.09E-04,6.093646346555245E-4,2.668750205628791E-4,0,1.0374006032943726,1.1195980310440063,6.172999858856201,0.011311855167150497,0,160.1999969482422,-86.9155164,40.3848187,-104.8361843,-12.43558171,-30.97933735,-0.021741417,0.013437157,4.1958680704181776E-4,-44.77595097,-42.37596733,4.599765906333923,9.938539495745909,-0.252042049,-0.202951434,Drive
44,9.933119838677563E-4,-0.001766296,0.002786404,9.939976914415082,-0.250354877,-0.202463578,0.9989703124009289,-0.012060284,-0.01086531,0.042364949,0.020694330732509928,0.025018954450644337,-3.057085111,-76.5,-1.93E-05,5.856424064863726E-4,8.006250481256872E-4,0,1.123610258102417,1.1295980215072632,6.566999912261963,0.010076054371893406,0,160.1999969482422,-86.9155164,40.3848188,-104.8415527,-12.38983171,-30.99031746,-0.021551639,0.013413435,9.533368396907321E-4,-44.78156315,-42.3299733,4.589639902114868,9.939976914415082,-0.250354877,-0.202463578,Drive
45,-7.16E-04,-0.004406893,0.002916686,9.938420453117889,-0.251838775,-0.204531162,0.9989736560478951,-0.012013965,-0.010944987,0.042278654,0.020859646222111092,0.024931316345351413,-3.057259025,-97.55555556,-4.30E-05,6.449479463926145E-4,6.464305966730836E-4,0,1.1524755954742432,1.139598012,7.354000091552734,0.006306576,0,160.1999969482422,-86.9155165,40.3848188,-104.8641222,-12.39446774,-30.99824743,-0.021575362,0.013472740570065176,7.991423876730056E-4,-44.80388908,-42.33412136,4.581831922531128,9.938420453117889,-0.251838775,-0.204531162,Drive
46,-0.001558075,-0.00207011,0.002806148,9.936312268,-0.248391832,-0.204415006,0.9989750024217826,-0.011942449,-0.010943925,0.042267514750934564,0.020863785300976954,0.024788094827762015,-3.057279944,-107.625,-8.22E-05,3.9940012300995964E-4,2.9367656679823995E-4,0,0.2973213791847229,1.1495980024337769,7.329999923706055,0.003156462,0,160.1999969482422,-86.9155165,40.3848188,-104.8470419,-12.35957573,-31.00898336,-0.021614595,0.013227192756648246,4.463883669814095E-4,-44.78754116,-42.29959518,4.570729908943176,9.936312268,-0.248391832,-0.204415006,Drive
47,-0.014986992,-0.004918546,0.001685436,9.911762561612916,-0.255921674,-0.203601911,0.9989694310623465,-0.012189156,-0.010863134,0.042349021266965034,0.020679579252033557,0.025275946585732758,-3.057119353,-83,-1.50E-04,3.6028127222168216E-4,1.95708360920832E-4,0,0.34885525703430176,1.1595979928970337,7.545000076293945,0.001282895,0,160.1999969482422,-86.9155165,40.3848188,-104.897428,-12.46608173,-30.94346941,-0.021682112,0.013188073895329121,3.484201479648936E-4,-44.83719505,-42.40585732,4.636975908279419,9.911762561612916,-0.255921674,-0.203601911,Drive
48,-0.012336416,-0.004113228,0.005928412,9.883344816930085,-0.259235037,-0.200303067,0.9989696289729146,-0.012433438,-0.010952256,0.042250624,0.02083974,0.025769576,-3.057323176,-72.44444444,-1.26E-04,7.872813233192467E-4,7.175972811805392E-4,0,0.7818567752838135,1.1695979833602905,7.743999958,0.007516816,0,160.1999969482422,-86.9155166,40.3848189,-104.8969403,-12.43277573,-30.93444141,-0.02165839,0.013615073844139437,8.703090620082487E-4,-44.83695122,-42.37206337,4.645271906852722,9.883344816930085,-0.259235037,-0.200303067,Drive
49,-0.002500932,-0.004659737,0.003489233,9.881910314837706,-0.261683034,-0.202788815,0.9989687007607766,-0.012543279,-0.010970929,0.042235357777296915,0.020868259762386675,0.025990325830949162,-3.057356277,-79.875,-1.97E-04,8.110035153205316E-4,5.159583688686485E-4,0,0.2126029133796692,1.1795979738235474,7.576000213623047,0.004308175,0,160.1999969482422,-86.9155166,40.3848189,-104.8248383,-12.40910774,-30.9687233,-0.021729556,0.013638796131081373,6.686701519568496E-4,-44.76533726,-42.34924934,4.610013885498047,9.881910314837706,-0.261683034,-0.202788815,Drive
50,0.0026364,-0.002597158,0.00335718,9.888886039,-0.258833234,-0.202377577,0.9989696526990354,-0.012515823,-0.010946938,0.042226832,0.020822839,0.025933256119634342,-3.057372218,-88,-2.09E-04,3.958646150405329E-4,4.9223615878343E-4,0,0.20518285036087036,1.1895979642868042,7.414000034332275,0.00567316,0,160.1999969482422,-86.9155167,40.3848189,-104.8654639,-12.43472775,-30.96786942,-0.021741418,0.013223657194633507,6.449479446972458E-4,-44.80559708,-42.37511318,4.6117218971252445,9.888886039,-0.258833234,-0.202377577,Drive
51,0.003156431,-0.002817897,0.00368709,9.893453357289138,-0.260019093,-0.202184802,0.9989689189253501,-0.012554279,-0.010934657,0.042236145,0.020794818412910386,0.026009259,-3.057353966,-71.125,-1.85E-04,6.330868599990618E-4,4.803750333963957E-4,0,0.5440587997436523,1.199597954750061,6.889999866485596,0.006962012,0,160.1999969482422,-86.9155167,40.384819,-104.9014544,-12.43972974,-30.90259945,-0.021717695,0.013460879449199126,6.330868215707031E-4,-44.84097698,-42.37950531,4.676869940757752,9.893453357289138,-0.260019093,-0.202184802,Drive
52,0.016707578,7.111042448617879E-4,0.003311825,9.922602783129053,-0.255358316,-0.202370652,0.9989685016928367,-0.0124674,-0.010933087,0.042272271,0.020798019612732442,0.025836279633843783,-3.057279987,-71.11111111,-1.02E-04,4.788924011998602E-4,3.617639174160448E-4,0,0.865332305,1.2095979452133179,6.798999786376953,0.003391316,0,160.1999969482422,-86.9155167,40.384819,-104.799584,-12.41679377,-30.88612944,-0.021634668,0.013306685,5.14475707285721E-4,-44.73922909,-42.3570573,4.692973909378051,9.922602783129053,-0.255358316,-0.202370652,Drive
53,0.013901784582045471,-2.19E-04,0.004067399,9.951517086584591,-0.252585082,-0.20323021,0.9989698818586406,-0.012240587,-0.010955053,0.042299687934731975,0.020860254149703147,0.025385446,-3.057221427,-73.25,-1.85E-04,9.17753536430486E-4,2.6687501152091234E-4,0,0.5813776850700378,1.2195979356765747,6.559999942779541,0.007149742,0,160.1999969482422,-86.9155167,40.3848191,-104.8613161,-12.39532169,-30.8847875,-0.021717695,0.013745546114893214,4.195868228652596E-4,-44.80157078,-42.33582924,4.696633911132812,9.951517086584591,-0.252585082,-0.20323021,Drive
54,0.002061825,1.1139457086914952E-4,0.004903456,9.951990423850642,-0.250180642,-0.201511095,0.9989709396964138,-0.012100339,-0.010892664,0.042331724,0.020746479,0.025100614604296037,-3.05715307,-78.33333333,-1.73E-04,4.6703130067823434E-4,2.3129166926718454E-4,0,0.606052816,1.229598045349121,6.453000068664551,0.002500694,0,160.1999969482422,-86.9155167,40.384819,-104.8084904,-12.42118568,-30.92919527,-0.021705834,0.013294823883661946,3.840034743951796E-4,-44.74837906,-42.36108334,4.6512498998641965,9.951990423850642,-0.250180642,-0.201511095,Drive
55,-0.001856923,-0.003207052,0.003627486,9.948369257658431,-0.25340108,-0.202556502,0.9989744625412501,-0.012123267,-0.010864983,0.042249005,0.020691307,0.025142378406599164,-3.057318415,-80.375,-9.40E-05,7.165708498527798E-4,6.225943238510249E-4,0,0.6850547194480896,1.239598035812378,6.235000133514404,0.004182687,0,160.1999969482422,-86.9155167,40.3848191,-104.8012917,-12.42203975,-30.98775534,-0.021626342,0.013544363359240098,7.753061161985478E-4,-44.74166908,-42.36144924,4.590859889984131,9.948369257658431,-0.25340108,-0.202556502,Drive
56,-0.005450573,-0.004787255,0.00347034,9.940296386052104,-0.254350658,-0.202672659,0.9989766206556153,-0.012092888,-0.010880561,0.042202758,0.020726153,0.025082024284502836,-3.05741084,-87.88888889,-1.93E-05,7.398368488970096E-4,6.582917084971678E-4,0,0.40459856390953064,1.2495980262756348,6.086999893188477,0.005253727,0,160.1999969482422,-86.9155168,40.3848191,-104.8400883,-12.45754169,-30.9643314,-0.02155164,0.013567629460136867,8.110034994970899E-4,-44.78034302,-42.39841534,4.615137910842895,9.940296386052104,-0.254350658,-0.202672659,Drive
57,-0.003776467,-1.69E-04,0.002400296,9.929575142351169,-0.250996641,-0.203276672,0.9989748354097014,-0.01217261,-0.010873647,0.042223741,0.020705142392984873,0.025241185,-3.057370149,-75.55555556,-1.50E-04,3.2469795652873164E-4,2.550139064783031E-4,0,0.3969886600971222,1.109197974205017,5.5879998207092285,0.038910646,0,160.1999969482422,-86.9155169,40.3848197,-104.8433823,-12.38604972,-30.94676334,-0.021682112,0.013152490483000151,4.0772569013162725E-4,-44.78339294,-42.32570324,4.632705903053283,9.929575142351169,-0.250996641,-0.203276672,Drive
58,0.002905966,-0.001943689,0.005005217,9.935653066172183,-0.251757466,-0.200976774,0.9989749667713943,-0.012121992,-0.010887565,0.042231544273570905,0.020737007079483234,0.025141364,-3.057353936,-73.5,-1.62E-04,8.347257440548065E-4,4.922361497414633E-4,0,0.4140048325061798,1.119197964668274,5.421999931335449,0.031646937131881714,0,160.1999969482422,-86.9155169,40.3848199,-104.8326463,-12.42545574,-30.88259134,-0.021693973,0.013662518350208559,6.449479430018771E-4,-44.77302311,-42.36535332,4.699317917823792,9.935653066172183,-0.251757466,-0.200976774,Drive
59,-0.005558292,-0.00337419,0.003202086,9.926745543113121,-0.253984319,-0.201894411,0.9989709379603562,-0.012158358,-0.010831599,0.042330782,0.020619587,0.025211372946217222,-3.057154489,-77.77777778,-1.38E-04,3.8400348061153175E-4,4.685139215723114E-4,0,0.2906888425350189,1.1291979551315308,5.3480000495910645,0.013302762992680073,0,160.1999969482422,-86.9155169,40.3848199,-104.8737605,-12.40739976,-30.84562538,-0.021670251,0.013211796,6.212257114419877E-4,-44.8138929,-42.34754112,4.734087934494019,9.926745543113121,-0.253984319,-0.201894411,Drive
60,-0.00213936,-0.003011217,0.003311447,9.922884487,-0.251371246,-0.204066537,0.9989744355377642,-0.012052422,-0.010954869,0.042246317509019256,0.020877007286525466,0.025008308981518144,-3.057324747,-120.375,5.189235462327895E-5,7.754201611992225E-4,7.05736169356455E-4,0,0.4060788154602051,1.1391979455947876,5.197999954223633,0.014723476022481918,0,160.1999969482422,-86.9155166,40.3848199,-104.8364282,-12.34456969,-30.90650345,-0.021480473,0.013603212791088136,8.584479558353936E-4,-44.77607288,-42.2843449,4.674551935195923,9.922884487,-0.251371246,-0.204066537,Drive
61,4.979105829035195E-4,-0.004376336,0.00378163,9.922225211430522,-0.253186188,-0.201906027,0.9989714472039232,-0.012090003,-0.010907396,0.042318969,0.020777116,0.02508093,-3.057178789,-87,-1.93E-05,5.263368241959116E-4,6.701528180607603E-4,0,0.46043458580970764,1.1491979360580444,5.039000034332275,0.010459464974701405,0,160.1999969482422,-86.9155166,40.38482,-104.8076362,-12.38519571,-30.9409074,-0.021551639,0.013354129492513184,8.228646147119117E-4,-44.74764698,-42.32497147,4.640147919654846,9.922225211430522,-0.253186188,-0.201906027,Drive
62,-0.007780214,-0.00216485,0.003166709,9.913214415,-0.251298647,-0.200558612,0.9989671909693375,-0.012109499,-0.010799648,0.042441121,0.020557029407869264,0.025113301152743184,-3.056931873,-93.375,-1.38E-04,4.003124505968638E-5,3.973472461068225E-4,0,0.31906113028526306,1.1591980457305908,4.9679999351501465,0.00442832,0,160.1999969482422,-86.9155166,40.38482,-104.8619262,-12.38007176,-30.93444138,-0.021670251,0.012867823848952947,5.50059041062605E-4,-44.80205902,-42.31984726,4.644661912918091,9.913214415,-0.251298647,-0.200558612,Drive
63,-0.01249443,-0.004518854,0.002239335,9.885403725707416,-0.257335879,-0.2010697,0.9989643716117711,-0.012360509,-0.010809938,0.042432087,0.020556759921092432,0.025615559149425007,-3.056954884,-108.7777778,-1.38E-04,6.568090418281341E-4,5.159583643476651E-4,0,0.2126029133796692,1.1691980361938477,5.853000164031982,0.003261497,0,160.1999969482422,-86.9155167,40.38482,-104.9603803,-12.42923771,-30.97689741,-0.021670251,0.013484601636679427,6.686701677802914E-4,-44.900513,-42.36925728,4.602693920135498,9.885403725707416,-0.257335879,-0.2010697,Drive
64,-0.001757117,-0.001482003,0.006224093,9.883916956707111,-0.257309745,-0.196632523,0.9989624069287226,-0.012439199,-0.010776696,0.042463981080800295,0.020482849096879363,0.025770657857020315,-3.056891588,-128.875,-2.23E-04,5.873531140073632E-4,2.3494125567734815E-4,0,0.37483328580856323,1.1791980266571045,6.736999988555908,0.006125506,0,160.1999969482422,-86.9155167,40.3848201,-104.9725803,-12.44668374,-30.91626341,-0.02175556,0.013415145750444096,3.876530429876696E-4,-44.91283497,-42.38658112,4.662839908599853,9.883916956707111,-0.257309745,-0.196632523,Drive
65,0.002374538,-0.00364989,0.003511087,9.889283393193217,-0.258416133,-0.198351639,0.9989609058620861,-0.012432193,-0.010743722,0.042510087,0.020416330112126266,0.025754821,-3.056798301,-131,-2.56E-04,7.161146071649076E-4,5.75263925728578E-4,0,0.41231057047843933,1.1891980171203613,8.178000450134277,0.004326688,0,160.1999969482422,-86.9155166,40.3848201,-104.8810802,-12.43667972,-30.96176941,-0.021788862,0.013543907254572633,7.279757189889918E-4,-44.82133507,-42.37694324,4.617577929496765,9.889283393193217,-0.258416133,-0.198351639,Drive
66,0.001787195,-0.003109365,0.003465542,9.892814543640728,-0.257934084,-0.196516367,0.9989575205497372,-0.012433802,-0.01064573,0.042613730883424725,0.020217648,0.025751829,-3.056588289,-132.25,-1.38E-04,5.500590450184655E-4,5.278194761717493E-4,0,0.42638009786605835,1.1991980075836182,8.541999816894531,0.002723485,0,160.1999969482422,-86.9155166,40.3848201,-104.8941341,-12.46229976,-30.93370941,-0.021670251,0.013377852,6.805312750833923E-4,-44.83365704,-42.4025631,4.646247925758362,9.892814543640728,-0.257934084,-0.196516367,Drive
67,0.007577581,-0.001573231,0.002762745,9.903849370271256,-0.255114386,-0.197004224,0.9989576571196028,-0.012363079,-0.010626816,0.042635830824525614,0.02018525,0.025609346793837917,-3.05654229,-130.5555556,4.4479124130482235E-6,3.958645952612306E-4,6.227083707644233E-4,0,0.264007568,1.209197998046875,9.840000153,0.005914251,0,160.1999969482422,-86.9155166,40.3848202,-104.8831538,-12.41435373,-30.9803134,-0.021527917,0.013223657,7.75420171936558E-4,-44.82292095,-42.35449547,4.599887886047363,9.903849370271256,-0.255114386,-0.197004224,Drive
68,0.019692467254342386,-6.58E-05,0.004489558,9.944001509593082,-0.249066377,-0.195958371,0.998959563,-0.012111285,-0.010622382,0.042664464526963465,0.020196962034673367,0.025106399491863343,-3.056480283,-132.3333333,-1.73E-04,5.619201562774268E-4,4.6851391705132804E-4,0,0.6850547194480896,1.2191979885101318,10.635000228881836,0.004085575,0,160.1999969482422,-86.9155166,40.3848202,-104.86339,-12.44765975,-30.89881733,-0.021705834,0.013389712733044786,6.212257210490773E-4,-44.8030349,-42.38731323,4.681017928123474,9.944001509593082,-0.249066377,-0.195958371,Drive
69,0.005556579,-0.002617482,0.00298774,9.952858887829827,-0.251539673,-0.196493137,0.9989570425552072,-0.012042964,-0.010541814,0.042762844,0.020039241182283292,0.024964994,-3.056280062,-124.25,-7.86E-05,5.02614601112866E-4,3.024583515141485E-4,0,0.8280096650123596,1.2291979789733887,10.67300033569336,0.001983374,0,160.1999969482422,-86.9155166,40.3848202,-104.8081241,-12.46608173,-30.93236732,-0.021610945,0.013330407250781082,4.551701572072665E-4,-44.74825691,-42.40536938,4.647589926719665,9.952858887829827,-0.251539673,-0.196493137,Drive
